Latitude,Longitude,DC
49.68,-74.33,100.30186
49.68,-74.33,94.84856
49.68,-74.33,92.05234
49.68,-74.33,95.20923
49.68,-74.33,86.44887
49.68,-74.33,88.94642
49.68,-74.33,85.49589
49.68,-74.33,85.59527
49.68,-74.33,76.76992
49.68,-74.33,94.2716
49.64,-74.34,94.13333
49.64,-74.34,101.97196
49.64,-74.34,88.37716
49.64,-74.34,88.05996
49.64,-74.34,91.12258
49.64,-74.34,90.23164
49.64,-74.34,93.86868
49.64,-74.34,82.84422
49.64,-74.34,99.10203
49.64,-74.34,78.73832
49.64,-74.34,81.95145
49.64,-74.34,88.55681
49.64,-74.34,93.85674
49.64,-74.34,82.94823
49.64,-74.34,88.04998
49.64,-74.34,96.39465
49.64,-74.34,96.99111
49.64,-74.34,91.51908
49.64,-74.34,92.87889
49.64,-74.34,87.54428
49.64,-74.34,100.29747
49.64,-74.34,94.78187
49.64,-74.34,92.03527
49.64,-74.34,95.21673
49.64,-74.34,85.58468
49.64,-74.34,88.98064
49.64,-74.34,85.32774
49.64,-74.34,85.49608
49.64,-74.34,76.62001
49.64,-74.34,94.24737
49.65,-74.34,93.82232
49.65,-74.34,101.68394
49.65,-74.34,88.07093
49.65,-74.34,87.80392
49.65,-74.34,91.17141
49.65,-74.34,90.01065
49.65,-74.34,94.58486
49.65,-74.34,82.62898
49.65,-74.34,99.69562
49.65,-74.34,78.44549
49.65,-74.34,82.13304
49.65,-74.34,88.29091
49.65,-74.34,94.24428
49.65,-74.34,83.23447
49.65,-74.34,88.61347
49.65,-74.34,96.06772
49.65,-74.34,97.44758
49.65,-74.34,91.04602
49.65,-74.34,92.60268
49.65,-74.34,87.24723
49.65,-74.34,100.26857
49.65,-74.34,94.38717
49.65,-74.34,91.60672
49.65,-74.34,95.0717
49.65,-74.34,86.63567
49.65,-74.34,88.66126
49.65,-74.34,85.33345
49.65,-74.34,85.34811
49.65,-74.34,76.49001
49.65,-74.34,93.90904
50.31,-74.75,90.11645
50.31,-74.75,96.60682
50.31,-74.75,85.38522
50.31,-74.75,86.5705
50.31,-74.75,86.01903
50.31,-74.75,87.16307
50.31,-74.75,91.27755
50.31,-74.75,79.56394
50.31,-74.75,95.99829
50.31,-74.75,75.55107
50.31,-74.75,79.49729
50.31,-74.75,83.78249
50.31,-74.75,90.39636
50.31,-74.75,80.91438
50.31,-74.75,85.90805
50.31,-74.75,92.71326
50.31,-74.75,92.85691
50.31,-74.75,88.26187
50.31,-74.75,88.99004
50.31,-74.75,83.34628
50.31,-74.75,96.41003
50.31,-74.75,89.0766
50.31,-74.75,88.07609
50.31,-74.75,91.67449
50.31,-74.75,82.71783
50.31,-74.75,83.30118
50.31,-74.75,82.63257
50.31,-74.75,82.58058
50.31,-74.75,75.0155
50.31,-74.75,91.77135
50.31,-74.75,89.84682
50.31,-74.75,96.02388
50.31,-74.75,85.08422
50.31,-74.75,86.25343
50.31,-74.75,86.00946
50.31,-74.75,87.27681
50.31,-74.75,90.85451
50.31,-74.75,79.33514
50.31,-74.75,96.14852
50.31,-74.75,75.48937
50.31,-74.75,79.56232
50.31,-74.75,83.17752
50.31,-74.75,90.44219
50.31,-74.75,80.51229
50.31,-74.75,86.00633
50.31,-74.75,92.73524
50.31,-74.75,92.73803
50.31,-74.75,87.74456
50.31,-74.75,89.14834
50.31,-74.75,83.2098
50.31,-74.75,95.97769
50.31,-74.75,88.76634
50.31,-74.75,87.88728
50.31,-74.75,91.67407
50.31,-74.75,82.33978
50.31,-74.75,82.89731
50.31,-74.75,83.16326
50.31,-74.75,82.1414
50.31,-74.75,74.70981
50.31,-74.75,92.19769
50.31,-74.75,89.97237
50.31,-74.75,96.46945
50.31,-74.75,85.21802
50.31,-74.75,86.39484
50.31,-74.75,85.89403
50.31,-74.75,87.02663
50.31,-74.75,91.0073
50.31,-74.75,79.46362
50.31,-74.75,95.87697
50.31,-74.75,75.34367
50.31,-74.75,79.64909
50.31,-74.75,83.32335
50.31,-74.75,90.62122
50.31,-74.75,80.63899
50.31,-74.75,85.7973
50.31,-74.75,92.56186
50.31,-74.75,92.81187
50.31,-74.75,87.97756
50.31,-74.75,88.87439
50.31,-74.75,83.37892
50.31,-74.75,96.20387
50.31,-74.75,88.92784
50.31,-74.75,87.9614
50.31,-74.75,91.42579
50.31,-74.75,82.52261
50.31,-74.75,83.0607
50.31,-74.75,82.96668
50.31,-74.75,82.27972
50.31,-74.75,74.818
50.31,-74.75,91.70372
50.31,-74.75,89.84682
50.31,-74.75,96.02388
50.31,-74.75,85.08422
50.31,-74.75,86.25343
50.31,-74.75,86.00946
50.31,-74.75,87.27681
50.31,-74.75,90.85451
50.31,-74.75,79.33514
50.31,-74.75,96.14852
50.31,-74.75,75.48937
50.31,-74.75,79.56232
50.31,-74.75,83.17752
50.31,-74.75,90.44219
50.31,-74.75,80.51229
50.31,-74.75,86.00633
50.31,-74.75,92.73524
50.31,-74.75,92.73803
50.31,-74.75,87.74456
50.31,-74.75,89.14834
50.31,-74.75,83.2098
50.31,-74.75,95.97769
50.31,-74.75,88.76634
50.31,-74.75,87.88728
50.31,-74.75,91.67407
50.31,-74.75,82.33978
50.31,-74.75,82.89731
50.31,-74.75,83.16326
50.31,-74.75,82.1414
50.31,-74.75,74.70981
50.31,-74.75,92.19769
50.3,-74.75,89.74249
50.3,-74.75,95.98393
50.3,-74.75,85.19886
50.3,-74.75,86.1754
50.3,-74.75,85.90549
50.3,-74.75,87.24691
50.3,-74.75,90.84242
50.3,-74.75,79.2905
50.3,-74.75,96.1045
50.3,-74.75,75.46457
50.3,-74.75,79.57737
50.3,-74.75,83.18966
50.3,-74.75,90.40808
50.3,-74.75,80.56516
50.3,-74.75,85.99887
50.3,-74.75,92.68779
50.3,-74.75,92.75732
50.3,-74.75,87.70977
50.3,-74.75,88.99854
50.3,-74.75,83.18194
50.3,-74.75,95.89101
50.3,-74.75,88.61242
50.3,-74.75,87.72813
50.3,-74.75,91.67737
50.3,-74.75,82.25334
50.3,-74.75,82.86461
50.3,-74.75,83.10618
50.3,-74.75,82.2056
50.3,-74.75,74.72621
50.3,-74.75,92.1625
49.74,-74.13,93.96829
49.74,-74.13,101.38606
49.74,-74.13,87.9098
49.74,-74.13,87.76929
49.74,-74.13,90.6241
49.74,-74.13,90.4773
49.74,-74.13,93.50076
49.74,-74.13,83.97497
49.74,-74.13,99.46742
49.74,-74.13,77.61188
49.74,-74.13,82.66792
49.74,-74.13,88.07519
49.74,-74.13,93.63592
49.74,-74.13,83.38653
49.74,-74.13,88.61327
49.74,-74.13,96.56437
49.74,-74.13,96.49401
49.74,-74.13,91.66037
49.74,-74.13,93.14925
49.74,-74.13,87.3082
49.74,-74.13,100.03553
49.74,-74.13,93.9134
49.74,-74.13,91.5779
49.74,-74.13,95.15137
49.74,-74.13,86.26077
49.74,-74.13,88.2467
49.74,-74.13,85.17796
49.74,-74.13,85.33899
49.74,-74.13,76.02129
49.74,-74.13,94.41811
49.66,-74.24,94.00461
49.66,-74.24,101.73838
49.66,-74.24,88.44161
49.66,-74.24,87.91079
49.66,-74.24,91.06725
49.66,-74.24,90.19612
49.66,-74.24,94.0895
49.66,-74.24,82.91592
49.66,-74.24,100.18766
49.66,-74.24,78.35874
49.66,-74.24,81.74713
49.66,-74.24,88.32419
49.66,-74.24,94.34158
49.66,-74.24,83.52204
49.66,-74.24,88.70586
49.66,-74.24,96.40377
49.66,-74.24,97.20702
49.66,-74.24,91.76358
49.66,-74.24,92.78246
49.66,-74.24,87.5472
49.66,-74.24,100.0698
49.66,-74.24,94.61896
49.66,-74.24,91.7792
49.66,-74.24,95.5209
49.66,-74.24,85.90502
49.66,-74.24,88.88389
49.66,-74.24,85.00555
49.66,-74.24,85.3577
49.66,-74.24,76.52064
49.66,-74.24,94.23873
49.55,-75.27,87.53192
49.55,-75.27,93.63791
49.55,-75.27,81.53626
49.55,-75.27,82.34375
49.55,-75.27,83.82412
49.55,-75.27,81.9425
49.55,-75.27,87.64445
49.55,-75.27,76.17191
49.55,-75.27,92.5464
49.55,-75.27,73.06524
49.55,-75.27,76.77056
49.55,-75.27,81.82011
49.55,-75.27,86.31435
49.55,-75.27,78.06198
49.55,-75.27,81.79248
49.55,-75.27,89.23907
49.55,-75.27,90.66228
49.55,-75.27,84.66516
49.55,-75.27,86.6719
49.55,-75.27,82.01343
49.55,-75.27,93.82627
49.55,-75.27,87.94243
49.55,-75.27,85.87356
49.55,-75.27,88.85384
49.55,-75.27,80.44418
49.55,-75.27,83.60497
49.55,-75.27,80.31153
49.55,-75.27,79.77136
49.55,-75.27,70.53263
49.55,-75.27,87.70968
49.55,-75.27,87.53192
49.55,-75.27,93.63791
49.55,-75.27,81.53626
49.55,-75.27,82.34375
49.55,-75.27,83.82412
49.55,-75.27,81.9425
49.55,-75.27,87.64445
49.55,-75.27,76.17191
49.55,-75.27,92.5464
49.55,-75.27,73.06524
49.55,-75.27,76.77056
49.55,-75.27,81.82011
49.55,-75.27,86.31435
49.55,-75.27,78.06198
49.55,-75.27,81.79248
49.55,-75.27,89.23907
49.55,-75.27,90.66228
49.55,-75.27,84.66516
49.55,-75.27,86.6719
49.55,-75.27,82.01343
49.55,-75.27,93.82627
49.55,-75.27,87.94243
49.55,-75.27,85.87356
49.55,-75.27,88.85384
49.55,-75.27,80.44418
49.55,-75.27,83.60497
49.55,-75.27,80.31153
49.55,-75.27,79.77136
49.55,-75.27,70.53263
49.55,-75.27,87.70968
49.53,-75.26,87.96558
49.53,-75.26,93.74007
49.53,-75.26,81.60952
49.53,-75.26,82.28725
49.53,-75.26,84.03315
49.53,-75.26,81.8536
49.53,-75.26,87.62842
49.53,-75.26,76.37758
49.53,-75.26,92.29164
49.53,-75.26,73.49122
49.53,-75.26,76.48695
49.53,-75.26,81.96489
49.53,-75.26,86.69056
49.53,-75.26,77.88054
49.53,-75.26,81.94458
49.53,-75.26,89.53567
49.53,-75.26,90.80626
49.53,-75.26,84.9365
49.53,-75.26,86.85027
49.53,-75.26,82.17566
49.53,-75.26,94.13464
49.53,-75.26,87.7745
49.53,-75.26,86.16041
49.53,-75.26,89.08781
49.53,-75.26,80.60207
49.53,-75.26,84.00514
49.53,-75.26,80.40958
49.53,-75.26,79.90719
49.53,-75.26,70.95572
49.53,-75.26,87.26477
49.53,-75.26,87.96558
49.53,-75.26,93.74007
49.53,-75.26,81.60952
49.53,-75.26,82.28725
49.53,-75.26,84.03315
49.53,-75.26,81.8536
49.53,-75.26,87.62842
49.53,-75.26,76.37758
49.53,-75.26,92.29164
49.53,-75.26,73.49122
49.53,-75.26,76.48695
49.53,-75.26,81.96489
49.53,-75.26,86.69056
49.53,-75.26,77.88054
49.53,-75.26,81.94458
49.53,-75.26,89.53567
49.53,-75.26,90.80626
49.53,-75.26,84.9365
49.53,-75.26,86.85027
49.53,-75.26,82.17566
49.53,-75.26,94.13464
49.53,-75.26,87.7745
49.53,-75.26,86.16041
49.53,-75.26,89.08781
49.53,-75.26,80.60207
49.53,-75.26,84.00514
49.53,-75.26,80.40958
49.53,-75.26,79.90719
49.53,-75.26,70.95572
49.53,-75.26,87.26477
49.57,-75.37,87.80782
49.57,-75.37,93.64009
49.57,-75.37,81.66701
49.57,-75.37,82.4922
49.57,-75.37,84.06457
49.57,-75.37,82.16931
49.57,-75.37,87.57671
49.57,-75.37,76.22439
49.57,-75.37,92.42322
49.57,-75.37,73.40265
49.57,-75.37,76.5396
49.57,-75.37,81.78137
49.57,-75.37,86.56579
49.57,-75.37,78.04312
49.57,-75.37,81.92573
49.57,-75.37,89.47143
49.57,-75.37,90.49929
49.57,-75.37,84.83382
49.57,-75.37,86.72208
49.57,-75.37,82.01902
49.57,-75.37,94.02965
49.57,-75.37,88.29153
49.57,-75.37,86.12023
49.57,-75.37,89.0565
49.57,-75.37,80.44664
49.57,-75.37,83.83453
49.57,-75.37,80.31353
49.57,-75.37,79.79172
49.57,-75.37,70.87127
49.57,-75.37,87.86276
49.5,-75.19,89.28941
49.5,-75.19,94.92153
49.5,-75.19,82.78071
49.5,-75.19,83.73136
49.5,-75.19,84.21776
49.5,-75.19,83.4496
49.5,-75.19,88.82264
49.5,-75.19,77.48135
49.5,-75.19,92.83404
49.5,-75.19,74.30592
49.5,-75.19,76.61079
49.5,-75.19,83.22489
49.5,-75.19,88.354
49.5,-75.19,78.77511
49.5,-75.19,82.82283
49.5,-75.19,90.87777
49.5,-75.19,91.28146
49.5,-75.19,85.14083
49.5,-75.19,88.38576
49.5,-75.19,83.62195
49.5,-75.19,95.40879
49.5,-75.19,88.78516
49.5,-75.19,87.65779
49.5,-75.19,90.26073
49.5,-75.19,81.03357
49.5,-75.19,85.06847
49.5,-75.19,81.27736
49.5,-75.19,80.78238
49.5,-75.19,72.10317
49.5,-75.19,88.63936
49.6,-74.27,94.40155
49.6,-74.27,102.19071
49.6,-74.27,87.90031
49.6,-74.27,88.68147
49.6,-74.27,90.85301
49.6,-74.27,90.35011
49.6,-74.27,94.50233
49.6,-74.27,82.33555
49.6,-74.27,99.66236
49.6,-74.27,78.6605
49.6,-74.27,81.77121
49.6,-74.27,88.88293
49.6,-74.27,94.80575
49.6,-74.27,83.86163
49.6,-74.27,88.39457
49.6,-74.27,96.56736
49.6,-74.27,96.99161
49.6,-74.27,91.31385
49.6,-74.27,93.47327
49.6,-74.27,88.24564
49.6,-74.27,100.51253
49.6,-74.27,95.49317
49.6,-74.27,92.76845
49.6,-74.27,95.63704
49.6,-74.27,85.99985
49.6,-74.27,89.3051
49.6,-74.27,86.17185
49.6,-74.27,85.51867
49.6,-74.27,76.97893
49.6,-74.27,94.40295
49.61,-74.27,94.33674
49.61,-74.27,102.18989
49.61,-74.27,87.98479
49.61,-74.27,88.60537
49.61,-74.27,91.01536
49.61,-74.27,90.21697
49.61,-74.27,94.44394
49.61,-74.27,82.59055
49.61,-74.27,99.6234
49.61,-74.27,78.71314
49.61,-74.27,81.634
49.61,-74.27,88.79417
49.61,-74.27,94.71441
49.61,-74.27,83.76431
49.61,-74.27,88.38484
49.61,-74.27,96.48535
49.61,-74.27,96.86313
49.61,-74.27,91.24418
49.61,-74.27,93.3779
49.61,-74.27,88.20271
49.61,-74.27,100.45169
49.61,-74.27,95.36779
49.61,-74.27,92.72408
49.61,-74.27,95.6421
49.61,-74.27,85.99209
49.61,-74.27,89.16004
49.61,-74.27,86.11289
49.61,-74.27,85.51774
49.61,-74.27,76.97085
49.61,-74.27,94.71248
49.59,-74.26,94.11572
49.59,-74.26,101.88817
49.59,-74.26,87.98172
49.59,-74.26,88.79701
49.59,-74.26,90.94908
49.59,-74.26,90.43675
49.59,-74.26,94.68204
49.59,-74.26,82.48345
49.59,-74.26,99.86351
49.59,-74.26,78.73646
49.59,-74.26,81.88967
49.59,-74.26,89.03381
49.59,-74.26,94.41845
49.59,-74.26,84.0352
49.59,-74.26,88.16982
49.59,-74.26,96.60427
49.59,-74.26,97.12972
49.59,-74.26,91.39302
49.59,-74.26,93.69534
49.59,-74.26,88.39193
49.59,-74.26,100.53797
49.59,-74.26,95.65634
49.59,-74.26,92.40084
49.59,-74.26,95.66845
49.59,-74.26,86.09733
49.59,-74.26,89.44121
49.59,-74.26,86.30266
49.59,-74.26,85.58772
49.59,-74.26,77.08205
49.59,-74.26,94.31988
49.46,-75.54,89.91398
49.46,-75.54,94.57682
49.46,-75.54,83.19542
49.46,-75.54,83.1774
49.46,-75.54,84.0488
49.46,-75.54,84.40591
49.46,-75.54,88.57273
49.46,-75.54,76.72239
49.46,-75.54,92.78049
49.46,-75.54,74.19857
49.46,-75.54,77.5717
49.46,-75.54,83.29668
49.46,-75.54,89.34586
49.46,-75.54,79.03946
49.46,-75.54,82.75221
49.46,-75.54,90.80199
49.46,-75.54,91.37629
49.46,-75.54,85.61369
49.46,-75.54,87.50661
49.46,-75.54,82.67704
49.46,-75.54,94.8018
49.46,-75.54,88.12904
49.46,-75.54,85.82932
49.46,-75.54,89.91039
49.46,-75.54,81.29806
49.46,-75.54,85.81891
49.46,-75.54,80.57627
49.46,-75.54,79.73739
49.46,-75.54,72.63487
49.46,-75.54,88.34361
49.46,-75.54,89.82179
49.46,-75.54,94.38618
49.46,-75.54,82.98895
49.46,-75.54,83.27576
49.46,-75.54,84.32585
49.46,-75.54,84.18406
49.46,-75.54,88.41844
49.46,-75.54,76.95109
49.46,-75.54,92.69908
49.46,-75.54,74.1287
49.46,-75.54,77.47761
49.46,-75.54,83.30847
49.46,-75.54,89.22133
49.46,-75.54,78.96266
49.46,-75.54,82.75542
49.46,-75.54,90.69418
49.46,-75.54,91.04888
49.46,-75.54,85.51393
49.46,-75.54,87.38537
49.46,-75.54,82.47969
49.46,-75.54,94.62113
49.46,-75.54,88.77191
49.46,-75.54,86.08594
49.46,-75.54,89.73861
49.46,-75.54,81.12891
49.46,-75.54,85.49463
49.46,-75.54,80.69968
49.46,-75.54,79.63665
49.46,-75.54,72.60771
49.46,-75.54,88.29293
49.42,-75.39,89.78239
49.42,-75.39,94.07161
49.42,-75.39,82.83175
49.42,-75.39,83.03483
49.42,-75.39,84.07538
49.42,-75.39,83.59501
49.42,-75.39,88.24046
49.42,-75.39,76.48222
49.42,-75.39,92.31806
49.42,-75.39,73.94196
49.42,-75.39,76.97751
49.42,-75.39,83.26621
49.42,-75.39,88.77916
49.42,-75.39,78.73364
49.42,-75.39,82.46791
49.42,-75.39,90.82807
49.42,-75.39,91.04967
49.42,-75.39,85.43068
49.42,-75.39,87.60039
49.42,-75.39,82.48735
49.42,-75.39,94.48107
49.42,-75.39,88.61039
49.42,-75.39,86.87181
49.42,-75.39,89.7672
49.42,-75.39,80.6752
49.42,-75.39,85.00613
49.42,-75.39,80.8078
49.42,-75.39,79.51858
49.42,-75.39,72.13966
49.42,-75.39,88.10872
49.42,-75.39,89.78239
49.42,-75.39,94.07161
49.42,-75.39,82.83175
49.42,-75.39,83.03483
49.42,-75.39,84.07538
49.42,-75.39,83.59501
49.42,-75.39,88.24046
49.42,-75.39,76.48222
49.42,-75.39,92.31806
49.42,-75.39,73.94196
49.42,-75.39,76.97751
49.42,-75.39,83.26621
49.42,-75.39,88.77916
49.42,-75.39,78.73364
49.42,-75.39,82.46791
49.42,-75.39,90.82807
49.42,-75.39,91.04967
49.42,-75.39,85.43068
49.42,-75.39,87.60039
49.42,-75.39,82.48735
49.42,-75.39,94.48107
49.42,-75.39,88.61039
49.42,-75.39,86.87181
49.42,-75.39,89.7672
49.42,-75.39,80.6752
49.42,-75.39,85.00613
49.42,-75.39,80.8078
49.42,-75.39,79.51858
49.42,-75.39,72.13966
49.42,-75.39,88.10872
49.4,-74.92,91.77735
49.4,-74.92,97.94187
49.4,-74.92,85.47206
49.4,-74.92,86.25861
49.4,-74.92,87.3018
49.4,-74.92,86.41298
49.4,-74.92,91.40854
49.4,-74.92,79.97211
49.4,-74.92,95.41457
49.4,-74.92,75.89156
49.4,-74.92,79.13336
49.4,-74.92,86.02031
49.4,-74.92,91.55428
49.4,-74.92,81.08019
49.4,-74.92,84.74892
49.4,-74.92,93.57949
49.4,-74.92,94.20646
49.4,-74.92,88.0103
49.4,-74.92,90.60517
49.4,-74.92,86.04563
49.4,-74.92,97.00664
49.4,-74.92,90.96732
49.4,-74.92,89.97793
49.4,-74.92,92.50193
49.4,-74.92,82.96842
49.4,-74.92,87.4523
49.4,-74.92,83.83243
49.4,-74.92,83.17346
49.4,-74.92,73.5474
49.4,-74.92,91.34934
49.45,-74.44,93.52914
49.45,-74.44,100.84175
49.45,-74.44,87.19049
49.45,-74.44,88.27868
49.45,-74.44,89.89061
49.45,-74.44,88.9399
49.45,-74.44,93.69139
49.45,-74.44,81.77815
49.45,-74.44,98.7523
49.45,-74.44,77.45133
49.45,-74.44,81.35498
49.45,-74.44,88.25742
49.45,-74.44,93.69441
49.45,-74.44,82.82431
49.45,-74.44,87.22409
49.45,-74.44,95.97653
49.45,-74.44,96.24538
49.45,-74.44,88.96546
49.45,-74.44,93.08258
49.45,-74.44,87.73714
49.45,-74.44,99.40946
49.45,-74.44,93.82323
49.45,-74.44,91.88684
49.45,-74.44,94.94712
49.45,-74.44,85.06156
49.45,-74.44,88.54335
49.45,-74.44,85.40129
49.45,-74.44,85.05789
49.45,-74.44,75.85965
49.45,-74.44,93.00087
49.46,-74.44,93.34777
49.46,-74.44,100.771
49.46,-74.44,87.14875
49.46,-74.44,88.18294
49.46,-74.44,89.70198
49.46,-74.44,88.83167
49.46,-74.44,93.63975
49.46,-74.44,81.88577
49.46,-74.44,98.62537
49.46,-74.44,77.49831
49.46,-74.44,81.18514
49.46,-74.44,88.17176
49.46,-74.44,93.44312
49.46,-74.44,82.74756
49.46,-74.44,87.29914
49.46,-74.44,95.73691
49.46,-74.44,96.12643
49.46,-74.44,89.74146
49.46,-74.44,92.77122
49.46,-74.44,87.82345
49.46,-74.44,99.4392
49.46,-74.44,93.76943
49.46,-74.44,92.29537
49.46,-74.44,94.99525
49.46,-74.44,85.02837
49.46,-74.44,88.34408
49.46,-74.44,85.37724
49.46,-74.44,84.98451
49.46,-74.44,75.78055
49.46,-74.44,92.84989
49.31,-75.07,93.0615
49.31,-75.07,95.90673
49.31,-75.07,86.96614
49.31,-75.07,86.30696
49.31,-75.07,87.4989
49.31,-75.07,87.59921
49.31,-75.07,91.83755
49.31,-75.07,79.6782
49.31,-75.07,97.45163
49.31,-75.07,75.7092
49.31,-75.07,80.7795
49.31,-75.07,85.15246
49.31,-75.07,92.99169
49.31,-75.07,81.67746
49.31,-75.07,86.3313
49.31,-75.07,95.32699
49.31,-75.07,93.36746
49.31,-75.07,88.33217
49.31,-75.07,90.49583
49.31,-75.07,85.8482
49.31,-75.07,98.36692
49.31,-75.07,91.76333
49.31,-75.07,89.43384
49.31,-75.07,92.55018
49.31,-75.07,82.39541
49.31,-75.07,89.23567
49.31,-75.07,84.24325
49.31,-75.07,83.21836
49.31,-75.07,74.41525
49.31,-75.07,93.03144
49.31,-75.06,93.11913
49.31,-75.06,95.89582
49.31,-75.06,86.99681
49.31,-75.06,86.3341
49.31,-75.06,87.52701
49.31,-75.06,87.62783
49.31,-75.06,91.86617
49.31,-75.06,79.70504
49.31,-75.06,97.44208
49.31,-75.06,75.73366
49.31,-75.06,80.80281
49.31,-75.06,85.18248
49.31,-75.06,92.99289
49.31,-75.06,81.7048
49.31,-75.06,86.33828
49.31,-75.06,95.35315
49.31,-75.06,93.39626
49.31,-75.06,88.35816
49.31,-75.06,90.54448
49.31,-75.06,85.87547
49.31,-75.06,98.39717
49.31,-75.06,91.78934
49.31,-75.06,89.46186
49.31,-75.06,92.56907
49.31,-75.06,82.41123
49.31,-75.06,89.25731
49.31,-75.06,84.26519
49.31,-75.06,83.24825
49.31,-75.06,74.43695
49.31,-75.06,93.02758
49.31,-75.06,93.39427
49.31,-75.06,95.90602
49.31,-75.06,87.18848
49.31,-75.06,86.16717
49.31,-75.06,87.44819
49.31,-75.06,87.74448
49.31,-75.06,92.11405
49.31,-75.06,80.0017
49.31,-75.06,97.94384
49.31,-75.06,76.02107
49.31,-75.06,81.05953
49.31,-75.06,85.31703
49.31,-75.06,93.0973
49.31,-75.06,82.30105
49.31,-75.06,86.4443
49.31,-75.06,95.26044
49.31,-75.06,93.64875
49.31,-75.06,88.22823
49.31,-75.06,90.7178
49.31,-75.06,86.04847
49.31,-75.06,98.54111
49.31,-75.06,92.19283
49.31,-75.06,89.83807
49.31,-75.06,92.83449
49.31,-75.06,82.17323
49.31,-75.06,89.50513
49.31,-75.06,84.54274
49.31,-75.06,83.44285
49.31,-75.06,74.74716
49.31,-75.06,93.43632
49.37,-74.95,92.25537
49.37,-74.95,98.31325
49.37,-74.95,85.7894
49.37,-74.95,86.54855
49.37,-74.95,87.51545
49.37,-74.95,86.54458
49.37,-74.95,91.6538
49.37,-74.95,80.19805
49.37,-74.95,95.87319
49.37,-74.95,75.99734
49.37,-74.95,79.33877
49.37,-74.95,86.55182
49.37,-74.95,91.77635
49.37,-74.95,81.20058
49.37,-74.95,85.33137
49.37,-74.95,93.8086
49.37,-74.95,94.27352
49.37,-74.95,88.41405
49.37,-74.95,90.89079
49.37,-74.95,86.32768
49.37,-74.95,97.08985
49.37,-74.95,91.25325
49.37,-74.95,89.82354
49.37,-74.95,92.70994
49.37,-74.95,83.13828
49.37,-74.95,87.49794
49.37,-74.95,84.02822
49.37,-74.95,82.62877
49.37,-74.95,73.87161
49.37,-74.95,91.88305
49.25,-74.92,94.14366
49.25,-74.92,99.43298
49.25,-74.92,87.50207
49.25,-74.92,87.65917
49.25,-74.92,88.81183
49.25,-74.92,88.37438
49.25,-74.92,92.78169
49.25,-74.92,80.84695
49.25,-74.92,98.01349
49.25,-74.92,77.10422
49.25,-74.92,80.95287
49.25,-74.92,88.07498
49.25,-74.92,93.54898
49.25,-74.92,82.56041
49.25,-74.92,86.80962
49.25,-74.92,95.82211
49.25,-74.92,95.26526
49.25,-74.92,89.22993
49.25,-74.92,92.68809
49.25,-74.92,87.77922
49.25,-74.92,98.89058
49.25,-74.92,92.714
49.25,-74.92,90.59853
49.25,-74.92,94.04222
49.25,-74.92,84.47202
49.25,-74.92,88.44841
49.25,-74.92,85.29512
49.25,-74.92,83.48623
49.25,-74.92,75.44946
49.25,-74.92,92.97642
49.34,-74.59,93.78193
49.34,-74.59,100.09735
49.34,-74.59,87.95746
49.34,-74.59,88.23318
49.34,-74.59,89.84895
49.34,-74.59,89.37166
49.34,-74.59,93.43304
49.34,-74.59,81.92649
49.34,-74.59,98.83424
49.34,-74.59,77.24489
49.34,-74.59,81.4135
49.34,-74.59,88.82331
49.34,-74.59,94.127
49.34,-74.59,83.35064
49.34,-74.59,87.56143
49.34,-74.59,96.30774
49.34,-74.59,96.53349
49.34,-74.59,89.5577
49.34,-74.59,93.27819
49.34,-74.59,88.25754
49.34,-74.59,99.97989
49.34,-74.59,93.66876
49.34,-74.59,92.28043
49.34,-74.59,94.92116
49.34,-74.59,85.61067
49.34,-74.59,88.91845
49.34,-74.59,85.67861
49.34,-74.59,85.32006
49.34,-74.59,76.16281
49.34,-74.59,93.63333
49.35,-74.6,92.75022
49.35,-74.6,99.97679
49.35,-74.6,87.26071
49.35,-74.6,86.96144
49.35,-74.6,89.57786
49.35,-74.6,88.70257
49.35,-74.6,92.66382
49.35,-74.6,82.04963
49.35,-74.6,98.35856
49.35,-74.6,77.04953
49.35,-74.6,80.74072
49.35,-74.6,86.82108
49.35,-74.6,92.62285
49.35,-74.6,83.23254
49.35,-74.6,86.60737
49.35,-74.6,95.36011
49.35,-74.6,95.63131
49.35,-74.6,90.01757
49.35,-74.6,91.51101
49.35,-74.6,86.69345
49.35,-74.6,99.266
49.35,-74.6,93.42574
49.35,-74.6,90.98944
49.35,-74.6,94.25072
49.35,-74.6,85.20775
49.35,-74.6,87.98575
49.35,-74.6,84.15497
49.35,-74.6,84.00579
49.35,-74.6,75.43926
49.35,-74.6,93.00579
49.35,-74.6,92.75022
49.35,-74.6,99.97679
49.35,-74.6,87.26071
49.35,-74.6,86.96144
49.35,-74.6,89.57786
49.35,-74.6,88.70257
49.35,-74.6,92.66382
49.35,-74.6,82.04963
49.35,-74.6,98.35856
49.35,-74.6,77.04953
49.35,-74.6,80.74072
49.35,-74.6,86.82108
49.35,-74.6,92.62285
49.35,-74.6,83.23254
49.35,-74.6,86.60737
49.35,-74.6,95.36011
49.35,-74.6,95.63131
49.35,-74.6,90.01757
49.35,-74.6,91.51101
49.35,-74.6,86.69345
49.35,-74.6,99.266
49.35,-74.6,93.42574
49.35,-74.6,90.98944
49.35,-74.6,94.25072
49.35,-74.6,85.20775
49.35,-74.6,87.98575
49.35,-74.6,84.15497
49.35,-74.6,84.00579
49.35,-74.6,75.43926
