Latitude,Longitude,TMax 
50.45,-74.43,-10.523
50.45,-74.43,-10.734
50.45,-74.43,-10.293
50.45,-74.43,-10.866
50.45,-74.43,-9.946
50.45,-74.43,-9.604
50.45,-74.43,-11.069
50.45,-74.43,-9.846
50.45,-74.43,-10.737
50.45,-74.43,-11.027
50.45,-74.43,-10.404
50.45,-74.43,-10.214
50.45,-74.43,-10.339
50.45,-74.43,-10.178
50.45,-74.43,-10.102
50.45,-74.43,-9.652
50.45,-74.43,-10.759
50.45,-74.43,-11.109
50.45,-74.43,-9.907
50.45,-74.43,-9.274
50.45,-74.43,-12.175
50.45,-74.43,-10.249
50.45,-74.43,-9.576
50.45,-74.43,-11.015
50.45,-74.43,-11.131
50.45,-74.43,-10.496
50.45,-74.43,-10.253
50.45,-74.43,-10.971
50.45,-74.43,-10.498
50.45,-74.43,-11.285
50.45,-74.43,-10.509
50.45,-74.43,-10.72
50.45,-74.43,-10.279
50.45,-74.43,-10.852
50.45,-74.43,-9.933
50.45,-74.43,-9.59
50.45,-74.43,-11.056
50.45,-74.43,-9.832
50.45,-74.43,-10.723
50.45,-74.43,-11.013
50.45,-74.43,-10.391
50.45,-74.43,-10.2
50.45,-74.43,-10.326
50.45,-74.43,-10.165
50.45,-74.43,-10.089
50.45,-74.43,-9.638
50.45,-74.43,-10.745
50.45,-74.43,-11.095
50.45,-74.43,-9.893
50.45,-74.43,-9.261
50.45,-74.43,-12.162
50.45,-74.43,-10.236
50.45,-74.43,-9.562
50.45,-74.43,-11.001
50.45,-74.43,-11.118
50.45,-74.43,-10.483
50.45,-74.43,-10.239
50.45,-74.43,-10.958
50.45,-74.43,-10.484
50.45,-74.43,-11.272
50.44,-74.43,-10.501
50.44,-74.43,-10.711
50.44,-74.43,-10.27
50.44,-74.43,-10.844
50.44,-74.43,-9.923
50.44,-74.43,-9.581
50.44,-74.43,-11.047
50.44,-74.43,-9.823
50.44,-74.43,-10.714
50.44,-74.43,-11.005
50.44,-74.43,-10.382
50.44,-74.43,-10.191
50.44,-74.43,-10.316
50.44,-74.43,-10.155
50.44,-74.43,-10.08
50.44,-74.43,-9.629
50.44,-74.43,-10.736
50.44,-74.43,-11.087
50.44,-74.43,-9.885
50.44,-74.43,-9.251
50.44,-74.43,-12.153
50.44,-74.43,-10.226
50.44,-74.43,-9.553
50.44,-74.43,-10.992
50.44,-74.43,-11.109
50.44,-74.43,-10.474
50.44,-74.43,-10.23
50.44,-74.43,-10.949
50.44,-74.43,-10.475
50.44,-74.43,-11.263
50.46,-74.43,-10.518
50.46,-74.43,-10.729
50.46,-74.43,-10.288
50.46,-74.43,-10.861
50.46,-74.43,-9.942
50.46,-74.43,-9.599
50.46,-74.43,-11.064
50.46,-74.43,-9.841
50.46,-74.43,-10.732
50.46,-74.43,-11.022
50.46,-74.43,-10.399
50.46,-74.43,-10.209
50.46,-74.43,-10.335
50.46,-74.43,-10.174
50.46,-74.43,-10.097
50.46,-74.43,-9.647
50.46,-74.43,-10.755
50.46,-74.43,-11.104
50.46,-74.43,-9.902
50.46,-74.43,-9.27
50.46,-74.43,-12.17
50.46,-74.43,-10.245
50.46,-74.43,-9.571
50.46,-74.43,-11.01
50.46,-74.43,-11.127
50.46,-74.43,-10.492
50.46,-74.43,-10.249
50.46,-74.43,-10.967
50.46,-74.43,-10.493
50.46,-74.43,-11.281
50.46,-74.42,-10.528
50.46,-74.42,-10.74
50.46,-74.42,-10.299
50.46,-74.42,-10.871
50.46,-74.42,-9.953
50.46,-74.42,-9.61
50.46,-74.42,-11.075
50.46,-74.42,-9.852
50.46,-74.42,-10.743
50.46,-74.42,-11.032
50.46,-74.42,-10.41
50.46,-74.42,-10.22
50.46,-74.42,-10.346
50.46,-74.42,-10.185
50.46,-74.42,-10.108
50.46,-74.42,-9.658
50.46,-74.42,-10.765
50.46,-74.42,-11.114
50.46,-74.42,-9.913
50.46,-74.42,-9.281
50.46,-74.42,-12.181
50.46,-74.42,-10.256
50.46,-74.42,-9.582
50.46,-74.42,-11.021
50.46,-74.42,-11.137
50.46,-74.42,-10.503
50.46,-74.42,-10.259
50.46,-74.42,-10.978
50.46,-74.42,-10.504
50.46,-74.42,-11.292
50.45,-74.42,-10.513
50.45,-74.42,-10.724
50.45,-74.42,-10.283
50.45,-74.42,-10.856
50.45,-74.42,-9.937
50.45,-74.42,-9.594
50.45,-74.42,-11.06
50.45,-74.42,-9.836
50.45,-74.42,-10.727
50.45,-74.42,-11.017
50.45,-74.42,-10.394
50.45,-74.42,-10.204
50.45,-74.42,-10.33
50.45,-74.42,-10.169
50.45,-74.42,-10.092
50.45,-74.42,-9.642
50.45,-74.42,-10.749
50.45,-74.42,-11.099
50.45,-74.42,-9.897
50.45,-74.42,-9.265
50.45,-74.42,-12.165
50.45,-74.42,-10.24
50.45,-74.42,-9.566
50.45,-74.42,-11.005
50.45,-74.42,-11.122
50.45,-74.42,-10.487
50.45,-74.42,-10.243
50.45,-74.42,-10.962
50.45,-74.42,-10.488
50.45,-74.42,-11.276
50.35,-74.68,-10.562
50.35,-74.68,-10.756
50.35,-74.68,-10.3
50.35,-74.68,-10.914
50.35,-74.68,-9.959
50.35,-74.68,-9.608
50.35,-74.68,-11.117
50.35,-74.68,-9.843
50.35,-74.68,-10.772
50.35,-74.68,-11.072
50.35,-74.68,-10.427
50.35,-74.68,-10.231
50.35,-74.68,-10.364
50.35,-74.68,-10.192
50.35,-74.68,-10.12
50.35,-74.68,-9.65
50.35,-74.68,-10.788
50.35,-74.68,-11.159
50.35,-74.68,-9.921
50.35,-74.68,-9.264
50.35,-74.68,-12.254
50.35,-74.68,-10.259
50.35,-74.68,-9.583
50.35,-74.68,-11.038
50.35,-74.68,-11.164
50.35,-74.68,-10.527
50.35,-74.68,-10.275
50.35,-74.68,-11.009
50.35,-74.68,-10.526
50.35,-74.68,-11.33
50.36,-74.69,-10.573
50.36,-74.69,-10.768
50.36,-74.69,-10.312
50.36,-74.69,-10.925
50.36,-74.69,-9.971
50.36,-74.69,-9.62
50.36,-74.69,-11.129
50.36,-74.69,-9.855
50.36,-74.69,-10.784
50.36,-74.69,-11.083
50.36,-74.69,-10.439
50.36,-74.69,-10.243
50.36,-74.69,-10.376
50.36,-74.69,-10.204
50.36,-74.69,-10.132
50.36,-74.69,-9.662
50.36,-74.69,-10.8
50.36,-74.69,-11.171
50.36,-74.69,-9.932
50.36,-74.69,-9.276
50.36,-74.69,-12.266
50.36,-74.69,-10.272
50.36,-74.69,-9.595
50.36,-74.69,-11.05
50.36,-74.69,-11.176
50.36,-74.69,-10.539
50.36,-74.69,-10.287
50.36,-74.69,-11.021
50.36,-74.69,-10.538
50.36,-74.69,-11.342
50.36,-74.69,-10.561
50.36,-74.69,-10.756
50.36,-74.69,-10.3
50.36,-74.69,-10.913
50.36,-74.69,-9.959
50.36,-74.69,-9.608
50.36,-74.69,-11.117
50.36,-74.69,-9.843
50.36,-74.69,-10.772
50.36,-74.69,-11.071
50.36,-74.69,-10.427
50.36,-74.69,-10.231
50.36,-74.69,-10.364
50.36,-74.69,-10.192
50.36,-74.69,-10.12
50.36,-74.69,-9.65
50.36,-74.69,-10.788
50.36,-74.69,-11.159
50.36,-74.69,-9.92
50.36,-74.69,-9.264
50.36,-74.69,-12.254
50.36,-74.69,-10.26
50.36,-74.69,-9.583
50.36,-74.69,-11.038
50.36,-74.69,-11.164
50.36,-74.69,-10.527
50.36,-74.69,-10.275
50.36,-74.69,-11.009
50.36,-74.69,-10.526
50.36,-74.69,-11.33
50.36,-74.69,-10.451
50.36,-74.69,-10.647
50.36,-74.69,-10.19
50.36,-74.69,-10.804
50.36,-74.69,-9.85
50.36,-74.69,-9.498
50.36,-74.69,-11.007
50.36,-74.69,-9.734
50.36,-74.69,-10.663
50.36,-74.69,-10.961
50.36,-74.69,-10.317
50.36,-74.69,-10.122
50.36,-74.69,-10.254
50.36,-74.69,-10.084
50.36,-74.69,-10.011
50.36,-74.69,-9.541
50.36,-74.69,-10.679
50.36,-74.69,-11.049
50.36,-74.69,-9.811
50.36,-74.69,-9.156
50.36,-74.69,-12.144
50.36,-74.69,-10.152
50.36,-74.69,-9.474
50.36,-74.69,-10.928
50.36,-74.69,-11.055
50.36,-74.69,-10.419
50.36,-74.69,-10.165
50.36,-74.69,-10.899
50.36,-74.69,-10.418
50.36,-74.69,-11.22
50.35,-74.67,-10.559
50.35,-74.67,-10.753
50.35,-74.67,-10.297
50.35,-74.67,-10.911
50.35,-74.67,-9.956
50.35,-74.67,-9.606
50.35,-74.67,-11.115
50.35,-74.67,-9.841
50.35,-74.67,-10.769
50.35,-74.67,-11.069
50.35,-74.67,-10.425
50.35,-74.67,-10.228
50.35,-74.67,-10.362
50.35,-74.67,-10.189
50.35,-74.67,-10.118
50.35,-74.67,-9.647
50.35,-74.67,-10.785
50.35,-74.67,-11.157
50.35,-74.67,-9.918
50.35,-74.67,-9.262
50.35,-74.67,-12.251
50.35,-74.67,-10.257
50.35,-74.67,-9.581
50.35,-74.67,-11.036
50.35,-74.67,-11.162
50.35,-74.67,-10.525
50.35,-74.67,-10.272
50.35,-74.67,-11.007
50.35,-74.67,-10.524
50.35,-74.67,-11.327
50.35,-74.67,-10.56
50.35,-74.67,-10.755
50.35,-74.67,-10.298
50.35,-74.67,-10.912
50.35,-74.67,-9.958
50.35,-74.67,-9.607
50.35,-74.67,-11.116
50.35,-74.67,-9.842
50.35,-74.67,-10.771
50.35,-74.67,-11.07
50.35,-74.67,-10.426
50.35,-74.67,-10.23
50.35,-74.67,-10.363
50.35,-74.67,-10.19
50.35,-74.67,-10.119
50.35,-74.67,-9.649
50.35,-74.67,-10.786
50.35,-74.67,-11.158
50.35,-74.67,-9.919
50.35,-74.67,-9.263
50.35,-74.67,-12.252
50.35,-74.67,-10.258
50.35,-74.67,-9.582
50.35,-74.67,-11.037
50.35,-74.67,-11.163
50.35,-74.67,-10.526
50.35,-74.67,-10.274
50.35,-74.67,-11.008
50.35,-74.67,-10.525
50.35,-74.67,-11.329
50.34,-74.67,-10.545
50.34,-74.67,-10.738
50.34,-74.67,-10.282
50.34,-74.67,-10.896
50.34,-74.67,-9.941
50.34,-74.67,-9.59
50.34,-74.67,-11.1
50.34,-74.67,-9.825
50.34,-74.67,-10.754
50.34,-74.67,-11.055
50.34,-74.67,-10.41
50.34,-74.67,-10.213
50.34,-74.67,-10.346
50.34,-74.67,-10.173
50.34,-74.67,-10.103
50.34,-74.67,-9.632
50.34,-74.67,-10.769
50.34,-74.67,-11.142
50.34,-74.67,-9.903
50.34,-74.67,-9.246
50.34,-74.67,-12.236
50.34,-74.67,-10.241
50.34,-74.67,-9.565
50.34,-74.67,-11.02
50.34,-74.67,-11.147
50.34,-74.67,-10.509
50.34,-74.67,-10.257
50.34,-74.67,-10.991
50.34,-74.67,-10.508
50.34,-74.67,-11.312
50.34,-74.67,-10.539
50.34,-74.67,-10.732
50.34,-74.67,-10.276
50.34,-74.67,-10.89
50.34,-74.67,-9.935
50.34,-74.67,-9.584
50.34,-74.67,-11.094
50.34,-74.67,-9.819
50.34,-74.67,-10.748
50.34,-74.67,-11.049
50.34,-74.67,-10.404
50.34,-74.67,-10.207
50.34,-74.67,-10.34
50.34,-74.67,-10.167
50.34,-74.67,-10.097
50.34,-74.67,-9.626
50.34,-74.67,-10.764
50.34,-74.67,-11.136
50.34,-74.67,-9.897
50.34,-74.67,-9.24
50.34,-74.67,-12.23
50.34,-74.67,-10.235
50.34,-74.67,-9.559
50.34,-74.67,-11.014
50.34,-74.67,-11.141
50.34,-74.67,-10.503
50.34,-74.67,-10.251
50.34,-74.67,-10.985
50.34,-74.67,-10.502
50.34,-74.67,-11.306
50.34,-74.67,-10.533
50.34,-74.67,-10.726
50.34,-74.67,-10.27
50.34,-74.67,-10.884
50.34,-74.67,-9.929
50.34,-74.67,-9.578
50.34,-74.67,-11.088
50.34,-74.67,-9.813
50.34,-74.67,-10.742
50.34,-74.67,-11.043
50.34,-74.67,-10.398
50.34,-74.67,-10.201
50.34,-74.67,-10.334
50.34,-74.67,-10.161
50.34,-74.67,-10.091
50.34,-74.67,-9.62
50.34,-74.67,-10.758
50.34,-74.67,-11.13
50.34,-74.67,-9.891
50.34,-74.67,-9.234
50.34,-74.67,-12.224
50.34,-74.67,-10.229
50.34,-74.67,-9.553
50.34,-74.67,-11.008
50.34,-74.67,-11.135
50.34,-74.67,-10.497
50.34,-74.67,-10.245
50.34,-74.67,-10.979
50.34,-74.67,-10.496
50.34,-74.67,-11.3
50.32,-74.59,-10.492
50.32,-74.59,-10.691
50.32,-74.59,-10.251
50.32,-74.59,-10.832
50.32,-74.59,-9.897
50.32,-74.59,-9.559
50.32,-74.59,-11.038
50.32,-74.59,-9.804
50.32,-74.59,-10.698
50.32,-74.59,-10.995
50.32,-74.59,-10.37
50.32,-74.59,-10.172
50.32,-74.59,-10.288
50.32,-74.59,-10.127
50.32,-74.59,-10.062
50.32,-74.59,-9.609
50.32,-74.59,-10.714
50.32,-74.59,-11.076
50.32,-74.59,-9.869
50.32,-74.59,-9.226
50.32,-74.59,-12.146
50.32,-74.59,-10.206
50.32,-74.59,-9.531
50.32,-74.59,-10.969
50.32,-74.59,-11.098
50.32,-74.59,-10.455
50.32,-74.59,-10.211
50.32,-74.59,-10.93
50.32,-74.59,-10.452
50.32,-74.59,-11.249
50.32,-74.6,-10.525
50.32,-74.6,-10.724
50.32,-74.6,-10.284
50.32,-74.6,-10.865
50.32,-74.6,-9.929
50.32,-74.6,-9.592
50.32,-74.6,-11.071
50.32,-74.6,-9.836
50.32,-74.6,-10.73
50.32,-74.6,-11.027
50.32,-74.6,-10.402
50.32,-74.6,-10.204
50.32,-74.6,-10.32
50.32,-74.6,-10.16
50.32,-74.6,-10.095
50.32,-74.6,-9.641
50.32,-74.6,-10.746
50.32,-74.6,-11.108
50.32,-74.6,-9.901
50.32,-74.6,-9.258
50.32,-74.6,-12.179
50.32,-74.6,-10.238
50.32,-74.6,-9.563
50.32,-74.6,-11.002
50.32,-74.6,-11.13
50.32,-74.6,-10.488
50.32,-74.6,-10.243
50.32,-74.6,-10.962
50.32,-74.6,-10.484
50.32,-74.6,-11.281
50.31,-74.6,-10.522
50.31,-74.6,-10.72
50.31,-74.6,-10.28
50.31,-74.6,-10.861
50.31,-74.6,-9.925
50.31,-74.6,-9.588
50.31,-74.6,-11.068
50.31,-74.6,-9.832
50.31,-74.6,-10.727
50.31,-74.6,-11.024
50.31,-74.6,-10.399
50.31,-74.6,-10.2
50.31,-74.6,-10.317
50.31,-74.6,-10.155
50.31,-74.6,-10.091
50.31,-74.6,-9.638
50.31,-74.6,-10.742
50.31,-74.6,-11.105
50.31,-74.6,-9.898
50.31,-74.6,-9.254
50.31,-74.6,-12.175
50.31,-74.6,-10.234
50.31,-74.6,-9.56
50.31,-74.6,-10.998
50.31,-74.6,-11.127
50.31,-74.6,-10.484
50.31,-74.6,-10.239
50.31,-74.6,-10.959
50.31,-74.6,-10.48
50.31,-74.6,-11.278
50.31,-74.61,-10.501
50.31,-74.61,-10.699
50.31,-74.61,-10.259
50.31,-74.61,-10.841
50.31,-74.61,-9.904
50.31,-74.61,-9.567
50.31,-74.61,-11.047
50.31,-74.61,-9.812
50.31,-74.61,-10.706
50.31,-74.61,-11.004
50.31,-74.61,-10.379
50.31,-74.61,-10.18
50.31,-74.61,-10.295
50.31,-74.61,-10.134
50.31,-74.61,-10.071
50.31,-74.61,-9.617
50.31,-74.61,-10.721
50.31,-74.61,-11.085
50.31,-74.61,-9.877
50.31,-74.61,-9.233
50.31,-74.61,-12.155
50.31,-74.61,-10.213
50.31,-74.61,-9.538
50.31,-74.61,-10.977
50.31,-74.61,-11.106
50.31,-74.61,-10.463
50.31,-74.61,-10.218
50.31,-74.61,-10.938
50.31,-74.61,-10.459
50.31,-74.61,-11.257
50.36,-74.46,-10.404
50.36,-74.46,-10.607
50.36,-74.46,-10.166
50.36,-74.46,-10.744
50.36,-74.46,-9.816
50.36,-74.46,-9.478
50.36,-74.46,-10.949
50.36,-74.46,-9.721
50.36,-74.46,-10.611
50.36,-74.46,-10.906
50.36,-74.46,-10.282
50.36,-74.46,-10.088
50.36,-74.46,-10.211
50.36,-74.46,-10.046
50.36,-74.46,-9.978
50.36,-74.46,-9.527
50.36,-74.46,-10.63
50.36,-74.46,-10.988
50.36,-74.46,-9.784
50.36,-74.46,-9.145
50.36,-74.46,-12.053
50.36,-74.46,-10.12
50.36,-74.46,-9.449
50.36,-74.46,-10.889
50.36,-74.46,-11.008
50.36,-74.46,-10.369
50.36,-74.46,-10.126
50.36,-74.46,-10.844
50.36,-74.46,-10.369
50.36,-74.46,-11.16
50.36,-74.46,-10.411
50.36,-74.46,-10.613
50.36,-74.46,-10.173
50.36,-74.46,-10.751
50.36,-74.46,-9.823
50.36,-74.46,-9.485
50.36,-74.46,-10.956
50.36,-74.46,-9.727
50.36,-74.46,-10.618
50.36,-74.46,-10.913
50.36,-74.46,-10.289
50.36,-74.46,-10.095
50.36,-74.46,-10.218
50.36,-74.46,-10.053
50.36,-74.46,-9.984
50.36,-74.46,-9.534
50.36,-74.46,-10.637
50.36,-74.46,-10.995
50.36,-74.46,-9.79
50.36,-74.46,-9.152
50.36,-74.46,-12.06
50.36,-74.46,-10.127
50.36,-74.46,-9.455
50.36,-74.46,-10.896
50.36,-74.46,-11.015
50.36,-74.46,-10.376
50.36,-74.46,-10.133
50.36,-74.46,-10.851
50.36,-74.46,-10.376
50.36,-74.46,-11.166
50.36,-74.46,-10.417
50.36,-74.46,-10.62
50.36,-74.46,-10.18
50.36,-74.46,-10.758
50.36,-74.46,-9.83
50.36,-74.46,-9.492
50.36,-74.46,-10.963
50.36,-74.46,-9.734
50.36,-74.46,-10.624
50.36,-74.46,-10.92
50.36,-74.46,-10.296
50.36,-74.46,-10.101
50.36,-74.46,-10.225
50.36,-74.46,-10.059
50.36,-74.46,-9.991
50.36,-74.46,-9.541
50.36,-74.46,-10.644
50.36,-74.46,-11.001
50.36,-74.46,-9.797
50.36,-74.46,-9.159
50.36,-74.46,-12.067
50.36,-74.46,-10.133
50.36,-74.46,-9.462
50.36,-74.46,-10.902
50.36,-74.46,-11.022
50.36,-74.46,-10.383
50.36,-74.46,-10.14
50.36,-74.46,-10.858
50.36,-74.46,-10.382
50.36,-74.46,-11.173
50.35,-74.46,-10.43
50.35,-74.46,-10.632
50.35,-74.46,-10.192
50.35,-74.46,-10.77
50.35,-74.46,-9.841
50.35,-74.46,-9.504
50.35,-74.46,-10.975
50.35,-74.46,-9.746
50.35,-74.46,-10.636
50.35,-74.46,-10.932
50.35,-74.46,-10.308
50.35,-74.46,-10.113
50.35,-74.46,-10.236
50.35,-74.46,-10.07
50.35,-74.46,-10.003
50.35,-74.46,-9.552
50.35,-74.46,-10.655
50.35,-74.46,-11.013
50.35,-74.46,-9.809
50.35,-74.46,-9.17
50.35,-74.46,-12.079
50.35,-74.46,-10.145
50.35,-74.46,-9.474
50.35,-74.46,-10.914
50.35,-74.46,-11.033
50.35,-74.46,-10.394
50.35,-74.46,-10.151
50.35,-74.46,-10.87
50.35,-74.46,-10.394
50.35,-74.46,-11.185
50.35,-74.46,-10.436
50.35,-74.46,-10.638
50.35,-74.46,-10.198
50.35,-74.46,-10.776
50.35,-74.46,-9.848
50.35,-74.46,-9.51
50.35,-74.46,-10.982
50.35,-74.46,-9.753
50.35,-74.46,-10.643
50.35,-74.46,-10.939
50.35,-74.46,-10.315
50.35,-74.46,-10.12
50.35,-74.46,-10.243
50.35,-74.46,-10.077
50.35,-74.46,-10.01
50.35,-74.46,-9.559
50.35,-74.46,-10.662
50.35,-74.46,-11.02
50.35,-74.46,-9.816
50.35,-74.46,-9.177
50.35,-74.46,-12.086
50.35,-74.46,-10.151
50.35,-74.46,-9.481
50.35,-74.46,-10.921
50.35,-74.46,-11.04
50.35,-74.46,-10.401
50.35,-74.46,-10.158
50.35,-74.46,-10.876
50.35,-74.46,-10.4
50.35,-74.46,-11.192
50.24,-75.33,-10.537
50.24,-75.33,-10.729
50.24,-75.33,-10.27
50.24,-75.33,-10.891
50.24,-75.33,-9.923
50.24,-75.33,-9.57
50.24,-75.33,-11.098
50.24,-75.33,-9.812
50.24,-75.33,-10.75
50.24,-75.33,-11.047
50.24,-75.33,-10.401
50.24,-75.33,-10.203
50.24,-75.33,-10.32
50.24,-75.33,-10.159
50.24,-75.33,-10.088
50.24,-75.33,-9.613
50.24,-75.33,-10.759
50.24,-75.33,-11.136
50.24,-75.33,-9.89
50.24,-75.33,-9.228
50.24,-75.33,-12.242
50.24,-75.33,-10.24
50.24,-75.33,-9.549
50.24,-75.33,-11.002
50.24,-75.33,-11.151
50.24,-75.33,-10.503
50.24,-75.33,-10.247
50.24,-75.33,-10.983
50.24,-75.33,-10.498
50.24,-75.33,-11.314
50.23,-75.33,-10.526
50.23,-75.33,-10.718
50.23,-75.33,-10.26
50.23,-75.33,-10.88
50.23,-75.33,-9.912
50.23,-75.33,-9.559
50.23,-75.33,-11.087
50.23,-75.33,-9.801
50.23,-75.33,-10.739
50.23,-75.33,-11.036
50.23,-75.33,-10.39
50.23,-75.33,-10.192
50.23,-75.33,-10.309
50.23,-75.33,-10.148
50.23,-75.33,-10.077
50.23,-75.33,-9.602
50.23,-75.33,-10.747
50.23,-75.33,-11.125
50.23,-75.33,-9.88
50.23,-75.33,-9.217
50.23,-75.33,-12.232
50.23,-75.33,-10.228
50.23,-75.33,-9.538
50.23,-75.33,-10.991
50.23,-75.33,-11.14
50.23,-75.33,-10.492
50.23,-75.33,-10.236
50.23,-75.33,-10.972
50.23,-75.33,-10.487
50.23,-75.33,-11.303
50.23,-75.33,-10.526
50.23,-75.33,-10.718
50.23,-75.33,-10.26
50.23,-75.33,-10.88
50.23,-75.33,-9.912
50.23,-75.33,-9.559
50.23,-75.33,-11.087
50.23,-75.33,-9.801
50.23,-75.33,-10.739
50.23,-75.33,-11.036
50.23,-75.33,-10.39
50.23,-75.33,-10.192
50.23,-75.33,-10.309
50.23,-75.33,-10.148
50.23,-75.33,-10.077
50.23,-75.33,-9.602
50.23,-75.33,-10.747
50.23,-75.33,-11.125
50.23,-75.33,-9.88
50.23,-75.33,-9.217
50.23,-75.33,-12.232
50.23,-75.33,-10.228
50.23,-75.33,-9.538
50.23,-75.33,-10.991
50.23,-75.33,-11.14
50.23,-75.33,-10.492
50.23,-75.33,-10.236
50.23,-75.33,-10.972
50.23,-75.33,-10.487
50.23,-75.33,-11.303
50.23,-75.33,-10.534
50.23,-75.33,-10.726
50.23,-75.33,-10.267
50.23,-75.33,-10.888
50.23,-75.33,-9.919
50.23,-75.33,-9.567
50.23,-75.33,-11.095
50.23,-75.33,-9.809
50.23,-75.33,-10.746
50.23,-75.33,-11.044
50.23,-75.33,-10.398
50.23,-75.33,-10.2
50.23,-75.33,-10.316
50.23,-75.33,-10.156
50.23,-75.33,-10.085
50.23,-75.33,-9.609
50.23,-75.33,-10.755
50.23,-75.33,-11.133
50.23,-75.33,-9.887
50.23,-75.33,-9.224
50.23,-75.33,-12.24
50.23,-75.33,-10.236
50.23,-75.33,-9.546
50.23,-75.33,-10.999
50.23,-75.33,-11.148
50.23,-75.33,-10.5
50.23,-75.33,-10.244
50.23,-75.33,-10.98
50.23,-75.33,-10.494
50.23,-75.33,-11.311
50.17,-75.35,-10.475
50.17,-75.35,-10.664
50.17,-75.35,-10.205
50.17,-75.35,-10.828
50.17,-75.35,-9.856
50.17,-75.35,-9.505
50.17,-75.35,-11.036
50.17,-75.35,-9.748
50.17,-75.35,-10.685
50.17,-75.35,-10.985
50.17,-75.35,-10.338
50.17,-75.35,-10.138
50.17,-75.35,-10.254
50.17,-75.35,-10.091
50.17,-75.35,-10.023
50.17,-75.35,-9.548
50.17,-75.35,-10.693
50.17,-75.35,-11.074
50.17,-75.35,-9.827
50.17,-75.35,-9.161
50.17,-75.35,-12.18
50.17,-75.35,-10.173
50.17,-75.35,-9.484
50.17,-75.35,-10.938
50.17,-75.35,-11.087
50.17,-75.35,-10.437
50.17,-75.35,-10.182
50.17,-75.35,-10.918
50.17,-75.35,-10.431
50.17,-75.35,-11.25
50.17,-75.34,-10.491
50.17,-75.34,-10.68
50.17,-75.34,-10.221
50.17,-75.34,-10.844
50.17,-75.34,-9.872
50.17,-75.34,-9.521
50.17,-75.34,-11.052
50.17,-75.34,-9.763
50.17,-75.34,-10.7
50.17,-75.34,-11.001
50.17,-75.34,-10.353
50.17,-75.34,-10.154
50.17,-75.34,-10.271
50.17,-75.34,-10.107
50.17,-75.34,-10.039
50.17,-75.34,-9.564
50.17,-75.34,-10.708
50.17,-75.34,-11.09
50.17,-75.34,-9.842
50.17,-75.34,-9.177
50.17,-75.34,-12.196
50.17,-75.34,-10.188
50.17,-75.34,-9.499
50.17,-75.34,-10.954
50.17,-75.34,-11.103
50.17,-75.34,-10.453
50.17,-75.34,-10.198
50.17,-75.34,-10.934
50.17,-75.34,-10.447
50.17,-75.34,-11.265
50.17,-75.14,-10.451
50.17,-75.14,-10.629
50.17,-75.14,-10.173
50.17,-75.14,-10.8
50.17,-75.14,-9.82
50.17,-75.14,-9.477
50.17,-75.14,-11.01
50.17,-75.14,-9.718
50.17,-75.14,-10.65
50.17,-75.14,-10.959
50.17,-75.14,-10.311
50.17,-75.14,-10.106
50.17,-75.14,-10.221
50.17,-75.14,-10.049
50.17,-75.14,-9.994
50.17,-75.14,-9.52
50.17,-75.14,-10.655
50.17,-75.14,-11.046
50.17,-75.14,-9.8
50.17,-75.14,-9.128
50.17,-75.14,-12.146
50.17,-75.14,-10.133
50.17,-75.14,-9.453
50.17,-75.14,-10.906
50.17,-75.14,-11.055
50.17,-75.14,-10.402
50.17,-75.14,-10.148
50.17,-75.14,-10.883
50.17,-75.14,-10.394
50.17,-75.14,-11.214
50.18,-74.99,-10.444
50.18,-74.99,-10.619
50.18,-74.99,-10.164
50.18,-74.99,-10.792
50.18,-74.99,-9.811
50.18,-74.99,-9.47
50.18,-74.99,-11.002
50.18,-74.99,-9.71
50.18,-74.99,-10.64
50.18,-74.99,-10.951
50.18,-74.99,-10.303
50.18,-74.99,-10.097
50.18,-74.99,-10.213
50.18,-74.99,-10.039
50.18,-74.99,-9.986
50.18,-74.99,-9.512
50.18,-74.99,-10.646
50.18,-74.99,-11.038
50.18,-74.99,-9.792
50.18,-74.99,-9.12
50.18,-74.99,-12.136
50.18,-74.99,-10.122
50.18,-74.99,-9.444
50.18,-74.99,-10.898
50.18,-74.99,-11.045
50.18,-74.99,-10.392
50.18,-74.99,-10.138
50.18,-74.99,-10.873
50.18,-74.99,-10.385
50.18,-74.99,-11.203
50.13,-74.95,-10.41
50.13,-74.95,-10.58
50.13,-74.95,-10.125
50.13,-74.95,-10.756
50.13,-74.95,-9.769
50.13,-74.95,-9.431
50.13,-74.95,-10.967
50.13,-74.95,-9.672
50.13,-74.95,-10.601
50.13,-74.95,-10.916
50.13,-74.95,-10.267
50.13,-74.95,-10.058
50.13,-74.95,-10.174
50.13,-74.95,-9.996
50.13,-74.95,-9.948
50.13,-74.95,-9.474
50.13,-74.95,-10.605
50.13,-74.95,-11.003
50.13,-74.95,-9.755
50.13,-74.95,-9.079
50.13,-74.95,-12.1
50.13,-74.95,-10.081
50.13,-74.95,-9.405
50.13,-74.95,-10.86
50.13,-74.95,-11.008
50.13,-74.95,-10.353
50.13,-74.95,-10.099
50.13,-74.95,-10.834
50.13,-74.95,-10.344
50.13,-74.95,-11.165
50.14,-74.96,-10.403
50.14,-74.96,-10.574
50.14,-74.96,-10.119
50.14,-74.96,-10.749
50.14,-74.96,-9.764
50.14,-74.96,-9.425
50.14,-74.96,-10.96
50.14,-74.96,-9.666
