Latitude,Longitude,TMean 
50.45,-74.43,-0.84
50.45,-74.43,-0.626
50.45,-74.43,-0.739
50.45,-74.43,-0.695
50.45,-74.43,-0.597
50.45,-74.43,-0.535
50.45,-74.43,-0.876
50.45,-74.43,-0.767
50.45,-74.43,-0.711
50.45,-74.43,-0.742
50.45,-74.43,-0.622
50.45,-74.43,-0.533
50.45,-74.43,-0.696
50.45,-74.43,-1.094
50.45,-74.43,-0.576
50.45,-74.43,-0.78
50.45,-74.43,-0.597
50.45,-74.43,-0.566
50.45,-74.43,-0.683
50.45,-74.43,-0.522
50.45,-74.43,-0.905
50.45,-74.43,-0.79
50.45,-74.43,-0.668
50.45,-74.43,-0.475
50.45,-74.43,-0.677
50.45,-74.43,-0.748
50.45,-74.43,-0.513
50.45,-74.43,-0.702
50.45,-74.43,-0.626
50.45,-74.43,-0.698
50.45,-74.43,-0.812
50.45,-74.43,-0.599
50.45,-74.43,-0.711
50.45,-74.43,-0.668
50.45,-74.43,-0.569
50.45,-74.43,-0.507
50.45,-74.43,-0.849
50.45,-74.43,-0.739
50.45,-74.43,-0.683
50.45,-74.43,-0.715
50.45,-74.43,-0.594
50.45,-74.43,-0.505
50.45,-74.43,-0.668
50.45,-74.43,-1.066
50.45,-74.43,-0.548
50.45,-74.43,-0.753
50.45,-74.43,-0.569
50.45,-74.43,-0.538
50.45,-74.43,-0.655
50.45,-74.43,-0.494
50.45,-74.43,-0.878
50.45,-74.43,-0.762
50.45,-74.43,-0.64
50.45,-74.43,-0.447
50.45,-74.43,-0.649
50.45,-74.43,-0.721
50.45,-74.43,-0.486
50.45,-74.43,-0.674
50.45,-74.43,-0.598
50.45,-74.43,-0.67
50.44,-74.43,-0.8
50.44,-74.43,-0.587
50.44,-74.43,-0.699
50.44,-74.43,-0.656
50.44,-74.43,-0.557
50.44,-74.43,-0.495
50.44,-74.43,-0.837
50.44,-74.43,-0.727
50.44,-74.43,-0.671
50.44,-74.43,-0.703
50.44,-74.43,-0.582
50.44,-74.43,-0.493
50.44,-74.43,-0.656
50.44,-74.43,-1.054
50.44,-74.43,-0.537
50.44,-74.43,-0.741
50.44,-74.43,-0.557
50.44,-74.43,-0.526
50.44,-74.43,-0.643
50.44,-74.43,-0.482
50.44,-74.43,-0.866
50.44,-74.43,-0.751
50.44,-74.43,-0.628
50.44,-74.43,-0.435
50.44,-74.43,-0.637
50.44,-74.43,-0.709
50.44,-74.43,-0.474
50.44,-74.43,-0.662
50.44,-74.43,-0.586
50.44,-74.43,-0.658
50.46,-74.43,-0.824
50.46,-74.43,-0.611
50.46,-74.43,-0.723
50.46,-74.43,-0.68
50.46,-74.43,-0.581
50.46,-74.43,-0.519
50.46,-74.43,-0.86
50.46,-74.43,-0.751
50.46,-74.43,-0.695
50.46,-74.43,-0.726
50.46,-74.43,-0.606
50.46,-74.43,-0.517
50.46,-74.43,-0.68
50.46,-74.43,-1.078
50.46,-74.43,-0.56
50.46,-74.43,-0.764
50.46,-74.43,-0.581
50.46,-74.43,-0.55
50.46,-74.43,-0.667
50.46,-74.43,-0.506
50.46,-74.43,-0.89
50.46,-74.43,-0.774
50.46,-74.43,-0.652
50.46,-74.43,-0.459
50.46,-74.43,-0.661
50.46,-74.43,-0.733
50.46,-74.43,-0.497
50.46,-74.43,-0.686
50.46,-74.43,-0.61
50.46,-74.43,-0.682
50.46,-74.42,-0.852
50.46,-74.42,-0.639
50.46,-74.42,-0.751
50.46,-74.42,-0.708
50.46,-74.42,-0.609
50.46,-74.42,-0.547
50.46,-74.42,-0.888
50.46,-74.42,-0.779
50.46,-74.42,-0.723
50.46,-74.42,-0.754
50.46,-74.42,-0.634
50.46,-74.42,-0.545
50.46,-74.42,-0.708
50.46,-74.42,-1.106
50.46,-74.42,-0.588
50.46,-74.42,-0.792
50.46,-74.42,-0.609
50.46,-74.42,-0.578
50.46,-74.42,-0.695
50.46,-74.42,-0.534
50.46,-74.42,-0.918
50.46,-74.42,-0.802
50.46,-74.42,-0.68
50.46,-74.42,-0.487
50.46,-74.42,-0.689
50.46,-74.42,-0.76
50.46,-74.42,-0.525
50.46,-74.42,-0.714
50.46,-74.42,-0.638
50.46,-74.42,-0.71
50.45,-74.42,-0.826
50.45,-74.42,-0.613
50.45,-74.42,-0.725
50.45,-74.42,-0.682
50.45,-74.42,-0.583
50.45,-74.42,-0.521
50.45,-74.42,-0.863
50.45,-74.42,-0.754
50.45,-74.42,-0.697
50.45,-74.42,-0.729
50.45,-74.42,-0.608
50.45,-74.42,-0.519
50.45,-74.42,-0.682
50.45,-74.42,-1.08
50.45,-74.42,-0.563
50.45,-74.42,-0.767
50.45,-74.42,-0.583
50.45,-74.42,-0.552
50.45,-74.42,-0.669
50.45,-74.42,-0.508
50.45,-74.42,-0.892
50.45,-74.42,-0.777
50.45,-74.42,-0.654
50.45,-74.42,-0.461
50.45,-74.42,-0.664
50.45,-74.42,-0.735
50.45,-74.42,-0.5
50.45,-74.42,-0.688
50.45,-74.42,-0.612
50.45,-74.42,-0.684
50.35,-74.68,-0.615
50.35,-74.68,-0.388
50.35,-74.68,-0.516
50.35,-74.68,-0.462
50.35,-74.68,-0.379
50.35,-74.68,-0.306
50.35,-74.68,-0.638
50.35,-74.68,-0.532
50.35,-74.68,-0.479
50.35,-74.68,-0.516
50.35,-74.68,-0.39
50.35,-74.68,-0.309
50.35,-74.68,-0.456
50.35,-74.68,-0.851
50.35,-74.68,-0.343
50.35,-74.68,-0.542
50.35,-74.68,-0.363
50.35,-74.68,-0.348
50.35,-74.68,-0.457
50.35,-74.68,-0.282
50.35,-74.68,-0.686
50.35,-74.68,-0.55
50.35,-74.68,-0.447
50.35,-74.68,-0.23
50.35,-74.68,-0.456
50.35,-74.68,-0.521
50.35,-74.68,-0.275
50.35,-74.68,-0.471
50.35,-74.68,-0.398
50.35,-74.68,-0.462
50.36,-74.69,-0.626
50.36,-74.69,-0.4
50.36,-74.69,-0.528
50.36,-74.69,-0.474
50.36,-74.69,-0.39
50.36,-74.69,-0.318
50.36,-74.69,-0.65
50.36,-74.69,-0.544
50.36,-74.69,-0.491
50.36,-74.69,-0.528
50.36,-74.69,-0.402
50.36,-74.69,-0.321
50.36,-74.69,-0.467
50.36,-74.69,-0.862
50.36,-74.69,-0.355
50.36,-74.69,-0.554
50.36,-74.69,-0.374
50.36,-74.69,-0.359
50.36,-74.69,-0.468
50.36,-74.69,-0.293
50.36,-74.69,-0.698
50.36,-74.69,-0.562
50.36,-74.69,-0.459
50.36,-74.69,-0.242
50.36,-74.69,-0.467
50.36,-74.69,-0.533
50.36,-74.69,-0.286
50.36,-74.69,-0.483
50.36,-74.69,-0.41
50.36,-74.69,-0.474
50.36,-74.69,-0.596
50.36,-74.69,-0.369
50.36,-74.69,-0.497
50.36,-74.69,-0.443
50.36,-74.69,-0.36
50.36,-74.69,-0.288
50.36,-74.69,-0.619
50.36,-74.69,-0.514
50.36,-74.69,-0.461
50.36,-74.69,-0.497
50.36,-74.69,-0.372
50.36,-74.69,-0.29
50.36,-74.69,-0.437
50.36,-74.69,-0.832
50.36,-74.69,-0.324
50.36,-74.69,-0.523
50.36,-74.69,-0.344
50.36,-74.69,-0.329
50.36,-74.69,-0.438
50.36,-74.69,-0.263
50.36,-74.69,-0.668
50.36,-74.69,-0.531
50.36,-74.69,-0.428
50.36,-74.69,-0.211
50.36,-74.69,-0.437
50.36,-74.69,-0.502
50.36,-74.69,-0.256
50.36,-74.69,-0.453
50.36,-74.69,-0.379
50.36,-74.69,-0.443
50.36,-74.69,-0.324
50.36,-74.69,-0.097
50.36,-74.69,-0.225
50.36,-74.69,-0.171
50.36,-74.69,-0.087
50.36,-74.69,-0.015
50.36,-74.69,-0.346
50.36,-74.69,-0.241
50.36,-74.69,-0.188
50.36,-74.69,-0.224
50.36,-74.69,-0.099
50.36,-74.69,-0.018
50.36,-74.69,-0.164
50.36,-74.69,-0.559
50.36,-74.69,-0.052
50.36,-74.69,-0.251
50.36,-74.69,-0.072
50.36,-74.69,-0.057
50.36,-74.69,-0.165
50.36,-74.69,0.009
50.36,-74.69,-0.395
50.36,-74.69,-0.259
50.36,-74.69,-0.156
50.36,-74.69,0.061
50.36,-74.69,-0.165
50.36,-74.69,-0.23
50.36,-74.69,0.017
50.36,-74.69,-0.18
50.36,-74.69,-0.107
50.36,-74.69,-0.171
50.35,-74.67,-0.615
50.35,-74.67,-0.388
50.35,-74.67,-0.516
50.35,-74.67,-0.462
50.35,-74.67,-0.379
50.35,-74.67,-0.306
50.35,-74.67,-0.638
50.35,-74.67,-0.532
50.35,-74.67,-0.479
50.35,-74.67,-0.516
50.35,-74.67,-0.39
50.35,-74.67,-0.309
50.35,-74.67,-0.455
50.35,-74.67,-0.851
50.35,-74.67,-0.343
50.35,-74.67,-0.542
50.35,-74.67,-0.363
50.35,-74.67,-0.348
50.35,-74.67,-0.457
50.35,-74.67,-0.282
50.35,-74.67,-0.686
50.35,-74.67,-0.55
50.35,-74.67,-0.447
50.35,-74.67,-0.23
50.35,-74.67,-0.456
50.35,-74.67,-0.521
50.35,-74.67,-0.275
50.35,-74.67,-0.471
50.35,-74.67,-0.398
50.35,-74.67,-0.462
50.35,-74.67,-0.618
50.35,-74.67,-0.391
50.35,-74.67,-0.519
50.35,-74.67,-0.465
50.35,-74.67,-0.382
50.35,-74.67,-0.309
50.35,-74.67,-0.641
50.35,-74.67,-0.535
50.35,-74.67,-0.482
50.35,-74.67,-0.519
50.35,-74.67,-0.393
50.35,-74.67,-0.312
50.35,-74.67,-0.458
50.35,-74.67,-0.854
50.35,-74.67,-0.346
50.35,-74.67,-0.545
50.35,-74.67,-0.366
50.35,-74.67,-0.351
50.35,-74.67,-0.46
50.35,-74.67,-0.285
50.35,-74.67,-0.689
50.35,-74.67,-0.553
50.35,-74.67,-0.45
50.35,-74.67,-0.233
50.35,-74.67,-0.459
50.35,-74.67,-0.524
50.35,-74.67,-0.278
50.35,-74.67,-0.474
50.35,-74.67,-0.401
50.35,-74.67,-0.465
50.34,-74.67,-0.588
50.34,-74.67,-0.361
50.34,-74.67,-0.489
50.34,-74.67,-0.435
50.34,-74.67,-0.352
50.34,-74.67,-0.279
50.34,-74.67,-0.611
50.34,-74.67,-0.506
50.34,-74.67,-0.453
50.34,-74.67,-0.489
50.34,-74.67,-0.363
50.34,-74.67,-0.282
50.34,-74.67,-0.429
50.34,-74.67,-0.824
50.34,-74.67,-0.316
50.34,-74.67,-0.515
50.34,-74.67,-0.336
50.34,-74.67,-0.321
50.34,-74.67,-0.43
50.34,-74.67,-0.255
50.34,-74.67,-0.66
50.34,-74.67,-0.523
50.34,-74.67,-0.42
50.34,-74.67,-0.203
50.34,-74.67,-0.429
50.34,-74.67,-0.494
50.34,-74.67,-0.248
50.34,-74.67,-0.445
50.34,-74.67,-0.371
50.34,-74.67,-0.435
50.34,-74.67,-0.573
50.34,-74.67,-0.346
50.34,-74.67,-0.474
50.34,-74.67,-0.42
50.34,-74.67,-0.337
50.34,-74.67,-0.264
50.34,-74.67,-0.596
50.34,-74.67,-0.49
50.34,-74.67,-0.437
50.34,-74.67,-0.474
50.34,-74.67,-0.348
50.34,-74.67,-0.267
50.34,-74.67,-0.413
50.34,-74.67,-0.809
50.34,-74.67,-0.301
50.34,-74.67,-0.5
50.34,-74.67,-0.321
50.34,-74.67,-0.306
50.34,-74.67,-0.415
50.34,-74.67,-0.24
50.34,-74.67,-0.644
50.34,-74.67,-0.508
50.34,-74.67,-0.405
50.34,-74.67,-0.188
50.34,-74.67,-0.414
50.34,-74.67,-0.479
50.34,-74.67,-0.233
50.34,-74.67,-0.429
50.34,-74.67,-0.356
50.34,-74.67,-0.42
50.34,-74.67,-0.557
50.34,-74.67,-0.331
50.34,-74.67,-0.459
50.34,-74.67,-0.404
50.34,-74.67,-0.321
50.34,-74.67,-0.249
50.34,-74.67,-0.581
50.34,-74.67,-0.475
50.34,-74.67,-0.422
50.34,-74.67,-0.459
50.34,-74.67,-0.333
50.34,-74.67,-0.252
50.34,-74.67,-0.398
50.34,-74.67,-0.794
50.34,-74.67,-0.286
50.34,-74.67,-0.485
50.34,-74.67,-0.306
50.34,-74.67,-0.291
50.34,-74.67,-0.399
50.34,-74.67,-0.224
50.34,-74.67,-0.629
50.34,-74.67,-0.493
50.34,-74.67,-0.39
50.34,-74.67,-0.173
50.34,-74.67,-0.398
50.34,-74.67,-0.464
50.34,-74.67,-0.217
50.34,-74.67,-0.414
50.34,-74.67,-0.341
50.34,-74.67,-0.405
50.32,-74.59,-0.541
50.32,-74.59,-0.328
50.32,-74.59,-0.441
50.32,-74.59,-0.396
50.32,-74.59,-0.3
50.32,-74.59,-0.233
50.32,-74.59,-0.581
50.32,-74.59,-0.47
50.32,-74.59,-0.415
50.32,-74.59,-0.448
50.32,-74.59,-0.324
50.32,-74.59,-0.235
50.32,-74.59,-0.399
50.32,-74.59,-0.8
50.32,-74.59,-0.278
50.32,-74.59,-0.484
50.32,-74.59,-0.299
50.32,-74.59,-0.267
50.32,-74.59,-0.387
50.32,-74.59,-0.223
50.32,-74.59,-0.609
50.32,-74.59,-0.496
50.32,-74.59,-0.37
50.32,-74.59,-0.177
50.32,-74.59,-0.379
50.32,-74.59,-0.452
50.32,-74.59,-0.216
50.32,-74.59,-0.406
50.32,-74.59,-0.329
50.32,-74.59,-0.399
50.32,-74.6,-0.617
50.32,-74.6,-0.404
50.32,-74.6,-0.517
50.32,-74.6,-0.472
50.32,-74.6,-0.376
50.32,-74.6,-0.309
50.32,-74.6,-0.657
50.32,-74.6,-0.546
50.32,-74.6,-0.491
50.32,-74.6,-0.524
50.32,-74.6,-0.4
50.32,-74.6,-0.311
50.32,-74.6,-0.475
50.32,-74.6,-0.876
50.32,-74.6,-0.354
50.32,-74.6,-0.56
50.32,-74.6,-0.375
50.32,-74.6,-0.343
50.32,-74.6,-0.463
50.32,-74.6,-0.299
50.32,-74.6,-0.685
50.32,-74.6,-0.573
50.32,-74.6,-0.446
50.32,-74.6,-0.253
50.32,-74.6,-0.455
50.32,-74.6,-0.528
50.32,-74.6,-0.292
50.32,-74.6,-0.482
50.32,-74.6,-0.405
50.32,-74.6,-0.475
50.31,-74.6,-0.621
50.31,-74.6,-0.408
50.31,-74.6,-0.521
50.31,-74.6,-0.476
50.31,-74.6,-0.38
50.31,-74.6,-0.313
50.31,-74.6,-0.661
50.31,-74.6,-0.549
50.31,-74.6,-0.495
50.31,-74.6,-0.528
50.31,-74.6,-0.404
50.31,-74.6,-0.315
50.31,-74.6,-0.479
50.31,-74.6,-0.88
50.31,-74.6,-0.358
50.31,-74.6,-0.564
50.31,-74.6,-0.379
50.31,-74.6,-0.347
50.31,-74.6,-0.467
50.31,-74.6,-0.302
50.31,-74.6,-0.689
50.31,-74.6,-0.577
50.31,-74.6,-0.45
50.31,-74.6,-0.257
50.31,-74.6,-0.459
50.31,-74.6,-0.532
50.31,-74.6,-0.296
50.31,-74.6,-0.486
50.31,-74.6,-0.409
50.31,-74.6,-0.479
50.31,-74.61,-0.56
50.31,-74.61,-0.347
50.31,-74.61,-0.46
50.31,-74.61,-0.415
50.31,-74.61,-0.319
50.31,-74.61,-0.252
50.31,-74.61,-0.6
50.31,-74.61,-0.488
50.31,-74.61,-0.434
50.31,-74.61,-0.467
50.31,-74.61,-0.343
50.31,-74.61,-0.254
50.31,-74.61,-0.418
50.31,-74.61,-0.819
50.31,-74.61,-0.297
50.31,-74.61,-0.503
50.31,-74.61,-0.318
50.31,-74.61,-0.286
50.31,-74.61,-0.406
50.31,-74.61,-0.241
50.31,-74.61,-0.628
50.31,-74.61,-0.515
50.31,-74.61,-0.389
50.31,-74.61,-0.196
50.31,-74.61,-0.398
50.31,-74.61,-0.471
50.31,-74.61,-0.235
50.31,-74.61,-0.424
50.31,-74.61,-0.348
50.31,-74.61,-0.417
50.36,-74.46,-0.619
50.36,-74.46,-0.406
50.36,-74.46,-0.519
50.36,-74.46,-0.475
50.36,-74.46,-0.378
50.36,-74.46,-0.314
50.36,-74.46,-0.657
50.36,-74.46,-0.547
50.36,-74.46,-0.492
50.36,-74.46,-0.524
50.36,-74.46,-0.402
50.36,-74.46,-0.313
50.36,-74.46,-0.476
50.36,-74.46,-0.875
50.36,-74.46,-0.356
50.36,-74.46,-0.561
50.36,-74.46,-0.377
50.36,-74.46,-0.346
50.36,-74.46,-0.464
50.36,-74.46,-0.301
50.36,-74.46,-0.686
50.36,-74.46,-0.572
50.36,-74.46,-0.448
50.36,-74.46,-0.255
50.36,-74.46,-0.457
50.36,-74.46,-0.529
50.36,-74.46,-0.294
50.36,-74.46,-0.483
50.36,-74.46,-0.406
50.36,-74.46,-0.477
50.36,-74.46,-0.633
50.36,-74.46,-0.42
50.36,-74.46,-0.533
50.36,-74.46,-0.489
50.36,-74.46,-0.392
50.36,-74.46,-0.327
50.36,-74.46,-0.671
50.36,-74.46,-0.561
50.36,-74.46,-0.506
50.36,-74.46,-0.538
50.36,-74.46,-0.416
50.36,-74.46,-0.327
50.36,-74.46,-0.49
50.36,-74.46,-0.889
50.36,-74.46,-0.37
50.36,-74.46,-0.575
50.36,-74.46,-0.391
50.36,-74.46,-0.36
50.36,-74.46,-0.478
50.36,-74.46,-0.315
50.36,-74.46,-0.7
50.36,-74.46,-0.586
50.36,-74.46,-0.462
50.36,-74.46,-0.269
50.36,-74.46,-0.471
50.36,-74.46,-0.543
50.36,-74.46,-0.308
50.36,-74.46,-0.496
50.36,-74.46,-0.42
50.36,-74.46,-0.491
50.36,-74.46,-0.647
50.36,-74.46,-0.434
50.36,-74.46,-0.547
50.36,-74.46,-0.503
50.36,-74.46,-0.406
50.36,-74.46,-0.341
50.36,-74.46,-0.685
50.36,-74.46,-0.575
50.36,-74.46,-0.52
50.36,-74.46,-0.551
50.36,-74.46,-0.429
50.36,-74.46,-0.341
50.36,-74.46,-0.504
50.36,-74.46,-0.903
50.36,-74.46,-0.384
50.36,-74.46,-0.589
50.36,-74.46,-0.405
50.36,-74.46,-0.374
50.36,-74.46,-0.491
50.36,-74.46,-0.329
50.36,-74.46,-0.714
50.36,-74.46,-0.6
50.36,-74.46,-0.476
50.36,-74.46,-0.283
50.36,-74.46,-0.485
50.36,-74.46,-0.557
50.36,-74.46,-0.321
50.36,-74.46,-0.51
50.36,-74.46,-0.434
50.36,-74.46,-0.505
50.35,-74.46,-0.677
50.35,-74.46,-0.464
50.35,-74.46,-0.577
50.35,-74.46,-0.532
50.35,-74.46,-0.435
50.35,-74.46,-0.371
50.35,-74.46,-0.715
50.35,-74.46,-0.605
50.35,-74.46,-0.55
50.35,-74.46,-0.581
50.35,-74.46,-0.459
50.35,-74.46,-0.37
50.35,-74.46,-0.534
50.35,-74.46,-0.933
50.35,-74.46,-0.414
50.35,-74.46,-0.619
50.35,-74.46,-0.434
50.35,-74.46,-0.404
50.35,-74.46,-0.521
50.35,-74.46,-0.359
50.35,-74.46,-0.743
50.35,-74.46,-0.629
50.35,-74.46,-0.506
50.35,-74.46,-0.312
50.35,-74.46,-0.515
50.35,-74.46,-0.586
50.35,-74.46,-0.351
50.35,-74.46,-0.54
50.35,-74.46,-0.464
50.35,-74.46,-0.535
50.35,-74.46,-0.691
50.35,-74.46,-0.478
50.35,-74.46,-0.59
50.35,-74.46,-0.546
50.35,-74.46,-0.449
50.35,-74.46,-0.385
50.35,-74.46,-0.729
50.35,-74.46,-0.619
50.35,-74.46,-0.564
50.35,-74.46,-0.595
50.35,-74.46,-0.473
50.35,-74.46,-0.384
50.35,-74.46,-0.548
50.35,-74.46,-0.946
50.35,-74.46,-0.428
50.35,-74.46,-0.632
50.35,-74.46,-0.448
50.35,-74.46,-0.417
50.35,-74.46,-0.535
50.35,-74.46,-0.373
50.35,-74.46,-0.757
50.35,-74.46,-0.643
50.35,-74.46,-0.52
50.35,-74.46,-0.326
50.35,-74.46,-0.529
50.35,-74.46,-0.6
50.35,-74.46,-0.365
50.35,-74.46,-0.554
50.35,-74.46,-0.478
50.35,-74.46,-0.549
50.24,-75.33,-0.336
50.24,-75.33,-0.111
50.24,-75.33,-0.238
50.24,-75.33,-0.182
50.24,-75.33,-0.101
50.24,-75.33,-0.024
50.24,-75.33,-0.363
50.24,-75.33,-0.254
50.24,-75.33,-0.204
50.24,-75.33,-0.243
50.24,-75.33,-0.113
50.24,-75.33,-0.033
50.24,-75.33,-0.179
50.24,-75.33,-0.576
50.24,-75.33,-0.064
50.24,-75.33,-0.267
50.24,-75.33,-0.086
50.24,-75.33,-0.068
50.24,-75.33,-0.182
50.24,-75.33,-0.003
50.24,-75.33,-0.411
50.24,-75.33,-0.278
50.24,-75.33,-0.168
50.24,-75.33,0.048
50.24,-75.33,-0.178
50.24,-75.33,-0.245
50.24,-75.33,0.003
50.24,-75.33,-0.196
50.24,-75.33,-0.122
50.24,-75.33,-0.184
50.23,-75.33,-0.325
50.23,-75.33,-0.1
50.23,-75.33,-0.227
50.23,-75.33,-0.172
50.23,-75.33,-0.09
50.23,-75.33,-0.014
50.23,-75.33,-0.353
50.23,-75.33,-0.244
50.23,-75.33,-0.193
50.23,-75.33,-0.233
50.23,-75.33,-0.103
50.23,-75.33,-0.022
50.23,-75.33,-0.169
50.23,-75.33,-0.566
50.23,-75.33,-0.054
50.23,-75.33,-0.256
50.23,-75.33,-0.075
50.23,-75.33,-0.058
50.23,-75.33,-0.172
50.23,-75.33,0.007
50.23,-75.33,-0.401
50.23,-75.33,-0.267
50.23,-75.33,-0.158
50.23,-75.33,0.058
50.23,-75.33,-0.167
50.23,-75.33,-0.235
50.23,-75.33,0.013
50.23,-75.33,-0.185
50.23,-75.33,-0.111
50.23,-75.33,-0.173
50.23,-75.33,-0.325
50.23,-75.33,-0.1
50.23,-75.33,-0.227
50.23,-75.33,-0.172
50.23,-75.33,-0.09
50.23,-75.33,-0.014
50.23,-75.33,-0.353
50.23,-75.33,-0.244
50.23,-75.33,-0.193
50.23,-75.33,-0.233
50.23,-75.33,-0.103
50.23,-75.33,-0.022
50.23,-75.33,-0.169
50.23,-75.33,-0.566
50.23,-75.33,-0.054
50.23,-75.33,-0.256
50.23,-75.33,-0.075
50.23,-75.33,-0.058
50.23,-75.33,-0.172
50.23,-75.33,0.007
50.23,-75.33,-0.401
50.23,-75.33,-0.267
50.23,-75.33,-0.158
50.23,-75.33,0.058
50.23,-75.33,-0.167
50.23,-75.33,-0.235
50.23,-75.33,0.013
50.23,-75.33,-0.185
50.23,-75.33,-0.111
50.23,-75.33,-0.173
50.23,-75.33,-0.341
50.23,-75.33,-0.116
50.23,-75.33,-0.243
50.23,-75.33,-0.188
50.23,-75.33,-0.106
50.23,-75.33,-0.029
50.23,-75.33,-0.369
50.23,-75.33,-0.26
50.23,-75.33,-0.209
50.23,-75.33,-0.249
50.23,-75.33,-0.118
50.23,-75.33,-0.038
50.23,-75.33,-0.184
50.23,-75.33,-0.581
50.23,-75.33,-0.07
50.23,-75.33,-0.272
50.23,-75.33,-0.091
50.23,-75.33,-0.074
50.23,-75.33,-0.188
50.23,-75.33,-0.009
50.23,-75.33,-0.417
50.23,-75.33,-0.283
50.23,-75.33,-0.173
50.23,-75.33,0.042
50.23,-75.33,-0.183
50.23,-75.33,-0.251
50.23,-75.33,-0.002
50.23,-75.33,-0.201
50.23,-75.33,-0.127
50.23,-75.33,-0.189
50.17,-75.35,-0.284
50.17,-75.35,-0.059
50.17,-75.35,-0.186
50.17,-75.35,-0.13
50.17,-75.35,-0.049
50.17,-75.35,0.028
50.17,-75.35,-0.312
50.17,-75.35,-0.202
50.17,-75.35,-0.152
50.17,-75.35,-0.192
50.17,-75.35,-0.061
50.17,-75.35,0.019
50.17,-75.35,-0.127
50.17,-75.35,-0.524
50.17,-75.35,-0.013
50.17,-75.35,-0.215
50.17,-75.35,-0.034
50.17,-75.35,-0.017
50.17,-75.35,-0.131
50.17,-75.35,0.049
50.17,-75.35,-0.359
50.17,-75.35,-0.226
50.17,-75.35,-0.116
50.17,-75.35,0.1
50.17,-75.35,-0.126
50.17,-75.35,-0.194
50.17,-75.35,0.055
50.17,-75.35,-0.144
50.17,-75.35,-0.07
50.17,-75.35,-0.132
50.17,-75.34,-0.33
50.17,-75.34,-0.105
50.17,-75.34,-0.232
50.17,-75.34,-0.177
50.17,-75.34,-0.095
50.17,-75.34,-0.018
50.17,-75.34,-0.358
50.17,-75.34,-0.249
50.17,-75.34,-0.198
50.17,-75.34,-0.238
50.17,-75.34,-0.107
50.17,-75.34,-0.027
50.17,-75.34,-0.173
50.17,-75.34,-0.571
50.17,-75.34,-0.059
50.17,-75.34,-0.261
50.17,-75.34,-0.08
50.17,-75.34,-0.063
50.17,-75.34,-0.177
50.17,-75.34,0.003
50.17,-75.34,-0.406
50.17,-75.34,-0.272
50.17,-75.34,-0.163
50.17,-75.34,0.053
50.17,-75.34,-0.172
50.17,-75.34,-0.24
50.17,-75.34,0.009
50.17,-75.34,-0.19
50.17,-75.34,-0.116
50.17,-75.34,-0.178
50.17,-75.14,-0.278
50.17,-75.14,-0.052
50.17,-75.14,-0.18
50.17,-75.14,-0.124
50.17,-75.14,-0.044
50.17,-75.14,0.034
50.17,-75.14,-0.306
50.17,-75.14,-0.196
50.17,-75.14,-0.146
50.17,-75.14,-0.185
50.17,-75.14,-0.055
50.17,-75.14,0.025
50.17,-75.14,-0.121
50.17,-75.14,-0.518
50.17,-75.14,-0.007
50.17,-75.14,-0.209
50.17,-75.14,-0.028
50.17,-75.14,-0.011
50.17,-75.14,-0.124
50.17,-75.14,0.055
50.17,-75.14,-0.352
50.17,-75.14,-0.219
50.17,-75.14,-0.111
50.17,-75.14,0.106
50.17,-75.14,-0.12
50.17,-75.14,-0.187
50.17,-75.14,0.061
50.17,-75.14,-0.137
50.17,-75.14,-0.064
50.17,-75.14,-0.125
50.18,-74.99,-0.264
50.18,-74.99,-0.039
50.18,-74.99,-0.166
50.18,-74.99,-0.111
50.18,-74.99,-0.031
50.18,-74.99,0.047
50.18,-74.99,-0.292
50.18,-74.99,-0.182
50.18,-74.99,-0.133
50.18,-74.99,-0.171
50.18,-74.99,-0.042
50.18,-74.99,0.039
50.18,-74.99,-0.107
50.18,-74.99,-0.504
50.18,-74.99,0.006
50.18,-74.99,-0.195
50.18,-74.99,-0.014
50.18,-74.99,0.002
50.18,-74.99,-0.111
50.18,-74.99,0.068
50.18,-74.99,-0.339
50.18,-74.99,-0.205
50.18,-74.99,-0.098
50.18,-74.99,0.119
50.18,-74.99,-0.106
50.18,-74.99,-0.174
50.18,-74.99,0.074
50.18,-74.99,-0.124
50.18,-74.99,-0.051
50.18,-74.99,-0.112
50.13,-74.95,-0.208
50.13,-74.95,0.017
50.13,-74.95,-0.11
50.13,-74.95,-0.054
50.13,-74.95,0.025
50.13,-74.95,0.103
50.13,-74.95,-0.237
50.13,-74.95,-0.126
50.13,-74.95,-0.077
50.13,-74.95,-0.116
50.13,-74.95,0.015
50.13,-74.95,0.095
50.13,-74.95,-0.051
50.13,-74.95,-0.448
50.13,-74.95,0.062
50.13,-74.95,-0.139
50.13,-74.95,0.042
50.13,-74.95,0.058
50.13,-74.95,-0.055
50.13,-74.95,0.125
50.13,-74.95,-0.282
50.13,-74.95,-0.15
50.13,-74.95,-0.042
50.13,-74.95,0.175
50.13,-74.95,-0.05
50.13,-74.95,-0.118
50.13,-74.95,0.13
50.13,-74.95,-0.068
50.13,-74.95,0.005
50.13,-74.95,-0.055
50.14,-74.96,-0.176
50.14,-74.96,0.049
50.14,-74.96,-0.078
50.14,-74.96,-0.023
50.14,-74.96,0.057
50.14,-74.96,0.135
50.14,-74.96,-0.205
50.14,-74.96,-0.094
50.14,-74.96,-0.045
50.14,-74.96,-0.084
50.14,-74.96,0.047
50.14,-74.96,0.127
