Latitude,Longitude,TMax 
50.17,-75.34,-8.032
50.17,-75.34,-6.93
50.17,-75.34,-8.256
50.17,-75.14,-8.584
50.17,-75.14,-7.785
50.17,-75.14,-7.622
50.17,-75.14,-6.374
50.17,-75.14,-7.618
50.17,-75.14,-7.859
50.17,-75.14,-9.095
50.17,-75.14,-7.643
50.17,-75.14,-7.207
50.17,-75.14,-9.112
50.17,-75.14,-9.339
50.17,-75.14,-8.638
50.17,-75.14,-7.173
50.17,-75.14,-8.192
50.17,-75.14,-6.946
50.17,-75.14,-6.481
50.17,-75.14,-7.83
50.17,-75.14,-7.164
50.17,-75.14,-7.601
50.17,-75.14,-8.979
50.17,-75.14,-8.474
50.17,-75.14,-7.233
50.17,-75.14,-6.76
50.17,-75.14,-7.105
50.17,-75.14,-9.01
50.17,-75.14,-7.636
50.17,-75.14,-7.16
50.17,-75.14,-7.991
50.17,-75.14,-6.889
50.17,-75.14,-8.216
50.18,-74.99,-8.581
50.18,-74.99,-7.782
50.18,-74.99,-7.619
50.18,-74.99,-6.372
50.18,-74.99,-7.616
50.18,-74.99,-7.857
50.18,-74.99,-9.093
50.18,-74.99,-7.64
50.18,-74.99,-7.205
50.18,-74.99,-9.106
50.18,-74.99,-9.336
50.18,-74.99,-8.635
50.18,-74.99,-7.172
50.18,-74.99,-8.189
50.18,-74.99,-6.946
50.18,-74.99,-6.478
50.18,-74.99,-7.825
50.18,-74.99,-7.161
50.18,-74.99,-7.599
50.18,-74.99,-8.975
50.18,-74.99,-8.47
50.18,-74.99,-7.233
50.18,-74.99,-6.76
50.18,-74.99,-7.105
50.18,-74.99,-9.006
50.18,-74.99,-7.634
50.18,-74.99,-7.159
50.18,-74.99,-7.988
50.18,-74.99,-6.887
50.18,-74.99,-8.214
50.13,-74.95,-8.557
50.13,-74.95,-7.756
50.13,-74.95,-7.59
50.13,-74.95,-6.343
50.13,-74.95,-7.59
50.13,-74.95,-7.832
50.13,-74.95,-9.067
50.13,-74.95,-7.614
50.13,-74.95,-7.178
50.13,-74.95,-9.075
50.13,-74.95,-9.315
50.13,-74.95,-8.608
50.13,-74.95,-7.145
50.13,-74.95,-8.163
50.13,-74.95,-6.92
50.13,-74.95,-6.448
50.13,-74.95,-7.796
50.13,-74.95,-7.132
50.13,-74.95,-7.574
50.13,-74.95,-8.951
50.13,-74.95,-8.441
50.13,-74.95,-7.206
50.13,-74.95,-6.736
50.13,-74.95,-7.077
50.13,-74.95,-8.982
50.13,-74.95,-7.608
50.13,-74.95,-7.132
50.13,-74.95,-7.962
50.13,-74.95,-6.859
50.13,-74.95,-8.189
50.14,-74.96,-8.54
50.14,-74.96,-7.739
