Latitude,Longitude,DC
49.92,-75.16,81.39262
49.92,-75.16,80.90604
49.92,-75.16,83.23504
49.92,-75.16,72.42695
49.92,-75.16,86.90029
49.92,-75.16,70.85924
49.92,-75.16,77.05396
49.92,-75.16,82.43019
49.92,-75.16,78.97122
49.92,-75.16,84.76925
49.92,-75.16,73.80133
49.92,-75.16,83.09691
49.92,-75.16,73.6385
49.92,-75.16,87.25417
49.92,-75.16,70.34954
49.91,-75.04,78.95927
49.91,-75.04,83.83689
49.91,-75.04,79.2708
49.91,-75.04,68.77863
49.91,-75.04,76.1568
49.91,-75.04,72.5624
49.91,-75.04,73.20614
49.91,-75.04,83.423
49.91,-75.04,74.52622
49.91,-75.04,76.31552
49.91,-75.04,74.99454
49.91,-75.04,80.61358
49.91,-75.04,86.79404
49.91,-75.04,76.91113
49.91,-75.04,72.48828
49.91,-75.04,80.53233
49.91,-75.04,80.03601
49.91,-75.04,82.10659
49.91,-75.04,71.10231
49.91,-75.04,85.65629
49.91,-75.04,70.19655
49.91,-75.04,76.0755
49.91,-75.04,81.60503
49.91,-75.04,78.25193
49.91,-75.04,84.03427
49.91,-75.04,73.20304
49.91,-75.04,82.28443
49.91,-75.04,72.64922
49.91,-75.04,86.5115
49.91,-75.04,69.84433
49.91,-75.04,78.92914
49.91,-75.04,83.85838
49.91,-75.04,79.8685
49.91,-75.04,68.68011
49.91,-75.04,76.31192
49.91,-75.04,72.0981
49.91,-75.04,72.9371
49.91,-75.04,83.03328
49.91,-75.04,74.30053
49.91,-75.04,75.94018
49.91,-75.04,75.12731
49.91,-75.04,80.0181
49.91,-75.04,86.74175
49.91,-75.04,76.43677
49.91,-75.04,72.41813
49.91,-75.04,80.33145
49.91,-75.04,80.10427
49.91,-75.04,82.27866
49.91,-75.04,70.97713
49.91,-75.04,85.64822
49.91,-75.04,69.86788
49.91,-75.04,75.7677
49.91,-75.04,81.29371
49.91,-75.04,78.13757
49.91,-75.04,83.55478
49.91,-75.04,72.86193
49.91,-75.04,81.85541
49.91,-75.04,72.22361
49.91,-75.04,86.60068
49.91,-75.04,69.54185
49.91,-75.04,79.07992
49.91,-75.04,83.89146
49.91,-75.04,79.98291
49.91,-75.04,68.50277
49.91,-75.04,76.3836
49.91,-75.04,72.25973
49.91,-75.04,73.04856
49.91,-75.04,83.2176
49.91,-75.04,74.42684
49.91,-75.04,76.0644
49.91,-75.04,74.9016
49.91,-75.04,80.39225
49.91,-75.04,86.8712
49.91,-75.04,76.62919
49.91,-75.04,72.65377
49.91,-75.04,80.45602
49.91,-75.04,79.79104
49.91,-75.04,82.325
49.91,-75.04,70.96952
49.91,-75.04,85.79714
49.91,-75.04,70.00462
49.91,-75.04,75.8634
49.91,-75.04,81.43381
49.91,-75.04,78.16031
49.91,-75.04,83.70389
49.91,-75.04,72.9625
49.91,-75.04,81.9857
49.91,-75.04,72.70617
49.91,-75.04,86.23737
49.91,-75.04,69.63718
49.92,-75.04,78.97428
49.92,-75.04,83.86893
49.92,-75.04,79.82887
49.92,-75.04,68.98216
49.92,-75.04,76.62707
49.92,-75.04,72.13097
49.92,-75.04,73.4206
49.92,-75.04,83.08721
49.92,-75.04,74.26704
49.92,-75.04,75.96851
49.92,-75.04,75.47457
49.92,-75.04,79.98856
49.92,-75.04,87.02021
49.92,-75.04,76.70235
49.92,-75.04,72.47745
49.92,-75.04,80.38599
49.92,-75.04,80.01782
49.92,-75.04,82.28175
49.92,-75.04,71.40377
49.92,-75.04,85.60455
49.92,-75.04,70.07688
49.92,-75.04,75.81197
49.92,-75.04,81.20886
49.92,-75.04,78.32708
49.92,-75.04,83.57422
49.92,-75.04,73.2431
49.92,-75.04,81.85324
49.92,-75.04,72.32346
49.92,-75.04,86.64069
49.92,-75.04,69.55285
49.88,-74.92,78.06731
49.88,-74.92,81.91288
49.88,-74.92,78.14975
49.88,-74.92,67.15699
49.88,-74.92,75.46829
49.88,-74.92,71.24813
49.88,-74.92,71.97484
49.88,-74.92,82.42341
49.88,-74.92,73.46323
49.88,-74.92,75.06831
49.88,-74.92,73.79107
49.88,-74.92,79.31044
49.88,-74.92,85.69156
49.88,-74.92,75.59144
49.88,-74.92,71.07518
49.88,-74.92,78.76788
49.88,-74.92,78.87051
49.88,-74.92,81.1578
49.88,-74.92,69.60015
49.88,-74.92,84.15636
49.88,-74.92,69.27793
49.88,-74.92,74.84965
49.88,-74.92,80.76923
49.88,-74.92,77.243
49.88,-74.92,82.42885
49.88,-74.92,71.97837
49.88,-74.92,80.52502
49.88,-74.92,71.01553
49.88,-74.92,85.46189
49.88,-74.92,68.77709
49.88,-74.91,78.05419
49.88,-74.91,81.89402
49.88,-74.91,78.09925
49.88,-74.91,67.13768
49.88,-74.91,75.44857
49.88,-74.91,71.13702
49.88,-74.91,71.95582
49.88,-74.91,82.3943
49.88,-74.91,73.44511
49.88,-74.91,75.04935
49.88,-74.91,73.77169
49.88,-74.91,79.2999
49.88,-74.91,85.67047
49.88,-74.91,75.57286
49.88,-74.91,71.0704
49.88,-74.91,78.74777
49.88,-74.91,78.85043
49.88,-74.91,81.16995
49.88,-74.91,69.60484
49.88,-74.91,84.11181
49.88,-74.91,69.27374
49.88,-74.91,74.82388
49.88,-74.91,80.7766
49.88,-74.91,76.88492
49.88,-74.91,82.40909
49.88,-74.91,71.9596
49.88,-74.91,80.50682
49.88,-74.91,71.00257
49.88,-74.91,85.43936
49.88,-74.91,68.75984
49.97,-74.56,83.5386
49.97,-74.56,88.37305
49.97,-74.56,84.68004
49.97,-74.56,73.48952
49.97,-74.56,81.5854
49.97,-74.56,77.32447
49.97,-74.56,77.25384
49.97,-74.56,88.0544
49.97,-74.56,78.63084
49.97,-74.56,80.99485
49.97,-74.56,79.69337
49.97,-74.56,85.96511
49.97,-74.56,92.72743
49.97,-74.56,81.84283
49.97,-74.56,77.78303
49.97,-74.56,85.48704
49.97,-74.56,84.47104
49.97,-74.56,87.54771
49.97,-74.56,75.43025
49.97,-74.56,91.79222
49.97,-74.56,74.54829
49.97,-74.56,81.48002
49.97,-74.56,86.32408
49.97,-74.56,82.4778
49.97,-74.56,88.51772
49.97,-74.56,77.37977
49.97,-74.56,86.85249
49.97,-74.56,77.22784
49.97,-74.56,92.18876
49.97,-74.56,74.06456
49.98,-74.57,83.39488
49.98,-74.57,88.24696
49.98,-74.57,84.49935
49.98,-74.57,73.27364
49.98,-74.57,81.32891
49.98,-74.57,77.08522
49.98,-74.57,76.99382
49.98,-74.57,87.84764
49.98,-74.57,78.33075
49.98,-74.57,80.76251
49.98,-74.57,79.47948
49.98,-74.57,85.72363
49.98,-74.57,92.55328
49.98,-74.57,81.5766
49.98,-74.57,77.5343
49.98,-74.57,85.57032
49.98,-74.57,84.32503
49.98,-74.57,87.29984
49.98,-74.57,75.21165
49.98,-74.57,91.51476
49.98,-74.57,74.32999
49.98,-74.57,81.29873
49.98,-74.57,86.51766
49.98,-74.57,82.18403
49.98,-74.57,88.1733
49.98,-74.57,77.21101
49.98,-74.57,86.64529
49.98,-74.57,77.01909
49.98,-74.57,92.0047
49.98,-74.57,73.88819
49.87,-74.62,83.91218
49.87,-74.62,88.63387
49.87,-74.62,84.33566
49.87,-74.62,73.60398
49.87,-74.62,81.37751
49.87,-74.62,77.56892
49.87,-74.62,77.38047
49.87,-74.62,88.33504
49.87,-74.62,78.82366
49.87,-74.62,81.40744
49.87,-74.62,79.80992
49.87,-74.62,86.42406
49.87,-74.62,93.53382
49.87,-74.62,82.3043
49.87,-74.62,77.7365
49.87,-74.62,85.77762
49.87,-74.62,84.56426
49.87,-74.62,87.73202
49.87,-74.62,75.24787
49.87,-74.62,92.11305
49.87,-74.62,74.83213
49.87,-74.62,81.24642
49.87,-74.62,86.71437
49.87,-74.62,82.90327
49.87,-74.62,89.09628
49.87,-74.62,78.47034
49.87,-74.62,87.15666
49.87,-74.62,77.14729
49.87,-74.62,92.74018
49.87,-74.62,74.3144
49.87,-74.62,83.91218
49.87,-74.62,88.63387
49.87,-74.62,84.33566
49.87,-74.62,73.60398
49.87,-74.62,81.37751
49.87,-74.62,77.56892
49.87,-74.62,77.38047
49.87,-74.62,88.33504
49.87,-74.62,78.82366
49.87,-74.62,81.40744
49.87,-74.62,79.80992
49.87,-74.62,86.42406
49.87,-74.62,93.53382
49.87,-74.62,82.3043
49.87,-74.62,77.7365
49.87,-74.62,85.77762
49.87,-74.62,84.56426
49.87,-74.62,87.73202
49.87,-74.62,75.24787
49.87,-74.62,92.11305
49.87,-74.62,74.83213
49.87,-74.62,81.24642
49.87,-74.62,86.71437
49.87,-74.62,82.90327
49.87,-74.62,89.09628
49.87,-74.62,78.47034
49.87,-74.62,87.15666
49.87,-74.62,77.14729
49.87,-74.62,92.74018
49.87,-74.62,74.3144
49.88,-74.62,83.46531
49.88,-74.62,88.37287
49.88,-74.62,84.12098
49.88,-74.62,73.77729
49.88,-74.62,81.62276
49.88,-74.62,77.36751
49.88,-74.62,77.15613
49.88,-74.62,88.0799
49.88,-74.62,78.77459
49.88,-74.62,81.10662
49.88,-74.62,79.54368
49.88,-74.62,86.14557
49.88,-74.62,93.05679
49.88,-74.62,81.84193
49.88,-74.62,77.36581
49.88,-74.62,85.56459
49.88,-74.62,84.26496
49.88,-74.62,87.48652
49.88,-74.62,75.00012
49.88,-74.62,91.7316
49.88,-74.62,74.57071
49.88,-74.62,81.04215
49.88,-74.62,86.48545
49.88,-74.62,82.64551
49.88,-74.62,88.87244
49.88,-74.62,77.48315
49.88,-74.62,86.85244
49.88,-74.62,77.09762
49.88,-74.62,92.39876
49.88,-74.62,74.05429
49.88,-74.62,83.46531
49.88,-74.62,88.37287
49.88,-74.62,84.12098
49.88,-74.62,73.77729
49.88,-74.62,81.62276
49.88,-74.62,77.36751
49.88,-74.62,77.15613
49.88,-74.62,88.0799
49.88,-74.62,78.77459
49.88,-74.62,81.10662
49.88,-74.62,79.54368
49.88,-74.62,86.14557
49.88,-74.62,93.05679
49.88,-74.62,81.84193
49.88,-74.62,77.36581
49.88,-74.62,85.56459
49.88,-74.62,84.26496
49.88,-74.62,87.48652
49.88,-74.62,75.00012
49.88,-74.62,91.7316
49.88,-74.62,74.57071
49.88,-74.62,81.04215
49.88,-74.62,86.48545
49.88,-74.62,82.64551
49.88,-74.62,88.87244
49.88,-74.62,77.48315
49.88,-74.62,86.85244
49.88,-74.62,77.09762
49.88,-74.62,92.39876
49.88,-74.62,74.05429
49.82,-75.52,81.25713
49.82,-75.52,85.82908
49.82,-75.52,80.76236
49.82,-75.52,71.22813
49.82,-75.52,79.96935
49.82,-75.52,75.36504
49.82,-75.52,75.04244
49.82,-75.52,85.96669
49.82,-75.52,76.80652
49.82,-75.52,78.86084
49.82,-75.52,76.98659
49.82,-75.52,83.21356
49.82,-75.52,89.57196
49.82,-75.52,79.23556
49.82,-75.52,76.26651
49.82,-75.52,83.57177
49.82,-75.52,81.6355
49.82,-75.52,85.30196
49.82,-75.52,72.59728
49.82,-75.52,89.13963
49.82,-75.52,73.4053
49.82,-75.52,79.7405
49.82,-75.52,83.83914
49.82,-75.52,81.59108
49.82,-75.52,85.27059
49.82,-75.52,77.06884
49.82,-75.52,85.96358
49.82,-75.52,75.59496
49.82,-75.52,89.90127
49.82,-75.52,72.55275
49.81,-75.52,81.03479
49.81,-75.52,85.45566
49.81,-75.52,80.56187
49.81,-75.52,71.0796
49.81,-75.52,79.92045
49.81,-75.52,75.15024
49.81,-75.52,74.86547
49.81,-75.52,85.84515
49.81,-75.52,77.42269
49.81,-75.52,78.72198
49.81,-75.52,77.25711
49.81,-75.52,83.17599
49.81,-75.52,90.07555
49.81,-75.52,79.05788
49.81,-75.52,76.14438
49.81,-75.52,83.39424
49.81,-75.52,81.86146
49.81,-75.52,85.15519
49.81,-75.52,72.52872
49.81,-75.52,88.95112
49.81,-75.52,73.17471
49.81,-75.52,79.52506
49.81,-75.52,83.66003
49.81,-75.52,81.38099
49.81,-75.52,85.38436
49.81,-75.52,76.89562
49.81,-75.52,85.75746
49.81,-75.52,75.43052
49.81,-75.52,89.54001
49.81,-75.52,72.66678
49.83,-75.44,80.64272
49.83,-75.44,85.59347
49.83,-75.44,80.69154
49.83,-75.44,70.58485
49.83,-75.44,78.64639
49.83,-75.44,74.81587
49.83,-75.44,74.19045
49.83,-75.44,85.21615
49.83,-75.44,76.65561
49.83,-75.44,78.70477
49.83,-75.44,76.84661
49.83,-75.44,82.76029
49.83,-75.44,90.08477
49.83,-75.44,78.68504
49.83,-75.44,74.98946
49.83,-75.44,82.6578
49.83,-75.44,81.61053
49.83,-75.44,84.62161
49.83,-75.44,72.15911
49.83,-75.44,87.97577
49.83,-75.44,72.5238
49.83,-75.44,78.78466
49.83,-75.44,82.7578
49.83,-75.44,80.37702
49.83,-75.44,85.12282
49.83,-75.44,76.06446
49.83,-75.44,84.76551
49.83,-75.44,74.95117
49.83,-75.44,89.09691
49.83,-75.44,71.92199
49.81,-75.17,79.24415
49.81,-75.17,83.84049
49.81,-75.17,79.69071
49.81,-75.17,69.08125
49.81,-75.17,76.84817
49.81,-75.17,73.03224
49.81,-75.17,72.92569
49.81,-75.17,84.09332
49.81,-75.17,74.83849
49.81,-75.17,76.95999
49.81,-75.17,75.17294
49.81,-75.17,81.08121
49.81,-75.17,87.66583
49.81,-75.17,77.1904
49.81,-75.17,72.77964
49.81,-75.17,80.68606
49.81,-75.17,80.20623
49.81,-75.17,82.84444
49.81,-75.17,70.92019
49.81,-75.17,85.66956
49.81,-75.17,70.90959
49.81,-75.17,76.76904
49.81,-75.17,81.45042
49.81,-75.17,78.90187
49.81,-75.17,83.50412
49.81,-75.17,73.78501
49.81,-75.17,83.02884
49.81,-75.17,73.48021
49.81,-75.17,87.34298
49.81,-75.17,69.84864
49.81,-75.17,79.51412
49.81,-75.17,83.68215
49.81,-75.17,79.56681
49.81,-75.17,68.95546
49.81,-75.17,76.60776
49.81,-75.17,73.07207
49.81,-75.17,72.82154
49.81,-75.17,83.9618
49.81,-75.17,74.66119
49.81,-75.17,76.86499
49.81,-75.17,75.19361
49.81,-75.17,80.95781
49.81,-75.17,87.55572
49.81,-75.17,77.04984
49.81,-75.17,72.6738
49.81,-75.17,80.54703
49.81,-75.17,80.35402
49.81,-75.17,82.73394
49.81,-75.17,70.7398
49.81,-75.17,85.60798
49.81,-75.17,70.80242
49.81,-75.17,76.6672
49.81,-75.17,81.36636
49.81,-75.17,78.80041
49.81,-75.17,83.75924
49.81,-75.17,73.64897
49.81,-75.17,82.85307
49.81,-75.17,73.41544
49.81,-75.17,87.15472
49.81,-75.17,70.01248
49.82,-75.17,79.48582
49.82,-75.17,83.75978
49.82,-75.17,79.55739
49.82,-75.17,68.91676
49.82,-75.17,76.60088
49.82,-75.17,73.06244
49.82,-75.17,73.1286
49.82,-75.17,83.94913
49.82,-75.17,74.99451
49.82,-75.17,76.85836
49.82,-75.17,75.2157
49.82,-75.17,80.93419
49.82,-75.17,87.54919
49.82,-75.17,77.0392
49.82,-75.17,72.66792
49.82,-75.17,80.50771
49.82,-75.17,80.34847
49.82,-75.17,82.7287
49.82,-75.17,70.7148
49.82,-75.17,86.09111
49.82,-75.17,70.79863
49.82,-75.17,76.66212
49.82,-75.17,81.33536
49.82,-75.17,78.81506
49.82,-75.17,83.70009
49.82,-75.17,73.60168
49.82,-75.17,82.85543
49.82,-75.17,73.3807
49.82,-75.17,87.10564
49.82,-75.17,70.00372
49.82,-75.16,79.33086
49.82,-75.16,83.55375
49.82,-75.16,79.27569
49.82,-75.16,68.70002
49.82,-75.16,76.38719
49.82,-75.16,72.90836
49.82,-75.16,73.00789
49.82,-75.16,83.7579
49.82,-75.16,75.01399
49.82,-75.16,76.6708
49.82,-75.16,74.99137
49.82,-75.16,80.71955
49.82,-75.16,87.26162
49.82,-75.16,76.80474
49.82,-75.16,72.52099
49.82,-75.16,80.42499
49.82,-75.16,80.18858
49.82,-75.16,82.54757
49.82,-75.16,70.59248
49.82,-75.16,85.92623
49.82,-75.16,70.56814
49.82,-75.16,76.48355
49.82,-75.16,81.48691
49.82,-75.16,78.59682
49.82,-75.16,83.58619
49.82,-75.16,73.41107
49.82,-75.16,82.65445
49.82,-75.16,73.18816
49.82,-75.16,86.89353
49.82,-75.16,69.85649
49.82,-75.16,79.33086
49.82,-75.16,83.55375
49.82,-75.16,79.27569
49.82,-75.16,68.70002
49.82,-75.16,76.38719
49.82,-75.16,72.90836
49.82,-75.16,73.00789
49.82,-75.16,83.7579
49.82,-75.16,75.01399
49.82,-75.16,76.6708
49.82,-75.16,74.99137
49.82,-75.16,80.71955
49.82,-75.16,87.26162
49.82,-75.16,76.80474
49.82,-75.16,72.52099
49.82,-75.16,80.42499
49.82,-75.16,80.18858
49.82,-75.16,82.54757
49.82,-75.16,70.59248
49.82,-75.16,85.92623
49.82,-75.16,70.56814
49.82,-75.16,76.48355
49.82,-75.16,81.48691
49.82,-75.16,78.59682
49.82,-75.16,83.58619
49.82,-75.16,73.41107
49.82,-75.16,82.65445
49.82,-75.16,73.18816
49.82,-75.16,86.89353
49.82,-75.16,69.85649
49.81,-75.13,78.8667
49.81,-75.13,83.27809
49.81,-75.13,78.93782
49.81,-75.13,68.60609
49.81,-75.13,76.44041
49.81,-75.13,72.63946
49.81,-75.13,72.53304
49.81,-75.13,83.71586
49.81,-75.13,74.60973
49.81,-75.13,76.55279
49.81,-75.13,74.71911
49.81,-75.13,80.54445
49.81,-75.13,87.05802
49.81,-75.13,76.68218
49.81,-75.13,72.49345
49.81,-75.13,80.32575
49.81,-75.13,79.64661
49.81,-75.13,82.33647
49.81,-75.13,70.41077
49.81,-75.13,85.28001
49.81,-75.13,70.46361
49.81,-75.13,76.34237
49.81,-75.13,80.96533
49.81,-75.13,78.25964
49.81,-75.13,83.06943
49.81,-75.13,73.37857
49.81,-75.13,82.46326
49.81,-75.13,73.03825
49.81,-75.13,86.77271
49.81,-75.13,69.50804
49.81,-75.13,78.8667
49.81,-75.13,83.27809
49.81,-75.13,78.93782
49.81,-75.13,68.60609
49.81,-75.13,76.44041
49.81,-75.13,72.63946
49.81,-75.13,72.53304
49.81,-75.13,83.71586
49.81,-75.13,74.60973
49.81,-75.13,76.55279
49.81,-75.13,74.71911
49.81,-75.13,80.54445
49.81,-75.13,87.05802
49.81,-75.13,76.68218
49.81,-75.13,72.49345
49.81,-75.13,80.32575
49.81,-75.13,79.64661
49.81,-75.13,82.33647
49.81,-75.13,70.41077
49.81,-75.13,85.28001
49.81,-75.13,70.46361
49.81,-75.13,76.34237
49.81,-75.13,80.96533
49.81,-75.13,78.25964
49.81,-75.13,83.06943
49.81,-75.13,73.37857
49.81,-75.13,82.46326
49.81,-75.13,73.03825
49.81,-75.13,86.77271
49.81,-75.13,69.50804
49.82,-74.98,77.05334
49.82,-74.98,81.23209
49.82,-74.98,77.53193
49.82,-74.98,66.6347
49.82,-74.98,74.59253
49.82,-74.98,70.0958
49.82,-74.98,71.24685
49.82,-74.98,81.42105
49.82,-74.98,72.54866
49.82,-74.98,73.95682
49.82,-74.98,73.02148
49.82,-74.98,77.78876
49.82,-74.98,85.02322
49.82,-74.98,74.33344
49.82,-74.98,70.13468
49.82,-74.98,78.20569
49.82,-74.98,77.84475
49.82,-74.98,80.06569
49.82,-74.98,68.99854
49.82,-74.98,83.07727
49.82,-74.98,68.67961
49.82,-74.98,74.03508
49.82,-74.98,79.83558
49.82,-74.98,76.01384
49.82,-74.98,81.70956
49.82,-74.98,71.23762
49.82,-74.98,79.60497
49.82,-74.98,70.02588
49.82,-74.98,84.35073
49.82,-74.98,68.31888
49.78,-74.93,76.19634
49.78,-74.93,80.77127
49.78,-74.93,76.93602
49.78,-74.93,66.04239
49.78,-74.93,73.88838
49.78,-74.93,69.15223
49.78,-74.93,70.114
49.78,-74.93,81.25076
49.78,-74.93,71.84431
49.78,-74.93,73.7632
49.78,-74.93,72.45635
49.78,-74.93,76.91771
49.78,-74.93,84.08035
49.78,-74.93,73.65433
49.78,-74.93,69.56292
49.78,-74.93,77.34694
49.78,-74.93,77.2049
49.78,-74.93,79.31936
49.78,-74.93,67.75145
49.78,-74.93,81.62907
49.78,-74.93,68.16261
49.78,-74.93,73.98614
49.78,-74.93,79.00574
49.78,-74.93,75.55026
49.78,-74.93,79.90825
49.78,-74.93,70.68492
49.78,-74.93,79.35998
49.78,-74.93,69.9858
49.78,-74.93,84.16335
49.78,-74.93,67.64008
49.78,-74.93,76.03393
49.78,-74.93,80.88522
49.78,-74.93,76.96202
49.78,-74.93,65.87535
49.78,-74.93,73.91016
49.78,-74.93,69.31668
49.78,-74.93,70.28147
49.78,-74.93,81.42473
49.78,-74.93,72.06497
49.78,-74.93,73.91529
49.78,-74.93,72.54332
49.78,-74.93,76.98604
49.78,-74.93,84.28893
49.78,-74.93,73.79153
49.78,-74.93,69.70712
49.78,-74.93,77.49871
49.78,-74.93,77.38146
49.78,-74.93,79.50275
49.78,-74.93,67.89466
49.78,-74.93,81.83803
49.78,-74.93,68.26697
49.78,-74.93,74.10152
49.78,-74.93,79.19585
49.78,-74.93,75.48947
49.78,-74.93,80.14788
49.78,-74.93,70.72364
49.78,-74.93,79.49778
49.78,-74.93,70.35858
49.78,-74.93,84.39044
49.78,-74.93,67.70073
49.77,-74.93,76.01937
49.77,-74.93,80.88953
49.77,-74.93,76.77468
49.77,-74.93,65.94285
49.77,-74.93,73.9806
49.77,-74.93,69.39197
49.77,-74.93,70.3543
49.77,-74.93,81.51573
49.77,-74.93,72.19408
49.77,-74.93,73.93439
49.77,-74.93,72.59905
49.77,-74.93,77.11993
49.77,-74.93,84.36604
49.77,-74.93,73.86002
49.77,-74.93,69.44798
49.77,-74.93,77.5646
49.77,-74.93,77.46655
49.77,-74.93,79.59685
49.77,-74.93,67.70711
49.77,-74.93,81.94836
49.77,-74.93,68.41124
49.77,-74.93,74.1669
49.77,-74.93,79.25014
49.77,-74.93,75.55865
49.77,-74.93,80.2714
49.77,-74.93,70.79542
49.77,-74.93,79.57785
49.77,-74.93,70.44671
49.77,-74.93,84.03363
49.77,-74.93,67.75397
49.77,-74.9,75.74214
49.77,-74.9,80.50493
49.77,-74.9,76.71479
49.77,-74.9,65.67144
49.77,-74.9,73.97243
49.77,-74.9,69.40247
49.77,-74.9,69.75844
49.77,-74.9,81.02353
49.77,-74.9,71.48231
49.77,-74.9,73.45154
49.77,-74.9,72.13923
49.77,-74.9,76.81909
49.77,-74.9,83.99984
49.77,-74.9,73.42218
49.77,-74.9,69.21591
49.77,-74.9,76.96597
49.77,-74.9,77.43623
49.77,-74.9,78.88451
49.77,-74.9,67.8601
49.77,-74.9,81.16071
49.77,-74.9,68.11272
49.77,-74.9,73.65924
49.77,-74.9,79.09342
49.77,-74.9,75.1731
49.77,-74.9,79.5644
49.77,-74.9,70.22384
49.77,-74.9,78.96677
49.77,-74.9,69.71757
49.77,-74.9,83.66446
49.77,-74.9,67.34504
49.74,-74.99,76.89713
49.74,-74.99,81.75811
49.74,-74.99,77.7316
49.74,-74.99,66.86983
49.74,-74.99,75.10543
49.74,-74.99,70.49721
49.74,-74.99,71.41749
49.74,-74.99,82.48519
49.74,-74.99,72.94798
49.74,-74.99,74.93517
49.74,-74.99,73.34921
49.74,-74.99,78.92711
49.74,-74.99,85.46665
49.74,-74.99,74.86058
49.74,-74.99,70.38639
49.74,-74.99,78.9736
49.74,-74.99,77.94232
49.74,-74.99,80.71735
49.74,-74.99,68.65089
49.74,-74.99,83.47028
49.74,-74.99,69.10928
49.74,-74.99,74.74056
49.74,-74.99,80.44141
49.74,-74.99,76.60352
49.74,-74.99,81.31406
49.74,-74.99,71.78283
49.74,-74.99,80.54758
49.74,-74.99,71.35534
49.74,-74.99,85.2052
49.74,-74.99,68.50001
49.7,-74.5,87.39229
49.7,-74.5,91.42578
49.7,-74.5,87.09971
49.7,-74.5,76.55311
49.7,-74.5,85.10661
49.7,-74.5,80.54818
49.7,-74.5,79.6943
49.7,-74.5,91.72064
49.7,-74.5,81.32397
49.7,-74.5,84.4045
49.7,-74.5,82.28582
49.7,-74.5,90.21083
49.7,-74.5,95.77908
49.7,-74.5,84.99532
49.7,-74.5,82.12832
49.7,-74.5,88.23895
49.7,-74.5,87.26017
49.7,-74.5,91.72212
49.7,-74.5,77.90821
49.7,-74.5,95.96131
49.7,-74.5,78.53696
49.7,-74.5,84.70593
49.7,-74.5,89.23061
49.7,-74.5,86.15355
49.7,-74.5,92.44208
49.7,-74.5,81.38739
49.7,-74.5,90.48345
49.7,-74.5,80.65192
49.7,-74.5,96.15943
49.7,-74.5,76.86896
49.7,-74.5,87.39229
49.7,-74.5,91.42578
49.7,-74.5,87.09971
49.7,-74.5,76.55311
49.7,-74.5,85.10661
49.7,-74.5,80.54818
49.7,-74.5,79.6943
49.7,-74.5,91.72064
49.7,-74.5,81.32397
49.7,-74.5,84.4045
49.7,-74.5,82.28582
49.7,-74.5,90.21083
49.7,-74.5,95.77908
49.7,-74.5,84.99532
49.7,-74.5,82.12832
49.7,-74.5,88.23895
49.7,-74.5,87.26017
49.7,-74.5,91.72212
49.7,-74.5,77.90821
49.7,-74.5,95.96131
49.7,-74.5,78.53696
49.7,-74.5,84.70593
49.7,-74.5,89.23061
49.7,-74.5,86.15355
49.7,-74.5,92.44208
49.7,-74.5,81.38739
49.7,-74.5,90.48345
49.7,-74.5,80.65192
49.7,-74.5,96.15943
49.7,-74.5,76.86896
49.7,-74.5,87.39229
49.7,-74.5,91.42578
49.7,-74.5,87.09971
49.7,-74.5,76.55311
49.7,-74.5,85.10661
49.7,-74.5,80.54818
49.7,-74.5,79.6943
49.7,-74.5,91.72064
49.7,-74.5,81.32397
49.7,-74.5,84.4045
49.7,-74.5,82.28582
49.7,-74.5,90.21083
49.7,-74.5,95.77908
49.7,-74.5,84.99532
49.7,-74.5,82.12832
49.7,-74.5,88.23895
49.7,-74.5,87.26017
49.7,-74.5,91.72212
49.7,-74.5,77.90821
49.7,-74.5,95.96131
49.7,-74.5,78.53696
49.7,-74.5,84.70593
49.7,-74.5,89.23061
49.7,-74.5,86.15355
49.7,-74.5,92.44208
49.7,-74.5,81.38739
49.7,-74.5,90.48345
49.7,-74.5,80.65192
49.7,-74.5,96.15943
49.7,-74.5,76.86896
49.71,-74.5,87.54383
49.71,-74.5,91.53339
49.71,-74.5,87.21009
49.71,-74.5,76.7311
49.71,-74.5,85.54048
49.71,-74.5,80.70202
49.71,-74.5,79.82689
49.71,-74.5,91.76576
49.71,-74.5,81.52658
49.71,-74.5,84.53841
49.71,-74.5,82.57154
49.71,-74.5,90.36859
49.71,-74.5,95.92458
49.71,-74.5,85.12636
49.71,-74.5,82.1096
49.71,-74.5,88.4857
49.71,-74.5,87.68083
49.71,-74.5,91.87885
49.71,-74.5,78.00343
49.71,-74.5,96.15882
49.71,-74.5,78.76953
49.71,-74.5,84.75432
49.71,-74.5,89.30642
49.71,-74.5,86.23697
49.71,-74.5,92.61888
49.71,-74.5,81.46871
49.71,-74.5,90.61919
49.71,-74.5,80.68249
49.71,-74.5,96.25428
49.71,-74.5,77.02747
49.71,-74.5,87.54383
49.71,-74.5,91.53339
49.71,-74.5,87.21009
49.71,-74.5,76.7311
49.71,-74.5,85.54048
49.71,-74.5,80.70202
49.71,-74.5,79.82689
49.71,-74.5,91.76576
49.71,-74.5,81.52658
49.71,-74.5,84.53841
49.71,-74.5,82.57154
49.71,-74.5,90.36859
49.71,-74.5,95.92458
49.71,-74.5,85.12636
49.71,-74.5,82.1096
49.71,-74.5,88.4857
49.71,-74.5,87.68083
49.71,-74.5,91.87885
49.71,-74.5,78.00343
49.71,-74.5,96.15882
49.71,-74.5,78.76953
49.71,-74.5,84.75432
49.71,-74.5,89.30642
49.71,-74.5,86.23697
