Latitude,Longitude,DC
50.35,-74.67,94.75962
50.35,-74.67,87.80525
50.35,-74.67,82.34709
50.35,-74.67,83.31001
50.35,-74.67,86.87301
50.35,-74.67,80.08494
50.35,-74.67,76.8146
50.35,-74.67,85.41802
50.35,-74.67,94.43731
50.35,-74.67,82.90737
50.35,-74.67,77.54028
50.35,-74.67,86.51369
50.35,-74.67,86.9756
50.35,-74.67,86.21347
50.35,-74.67,90.92974
50.35,-74.67,87.58369
50.35,-74.67,87.05525
50.35,-74.67,85.13452
50.35,-74.67,76.46443
50.35,-74.67,87.34108
50.35,-74.67,99.49599
50.35,-74.67,81.36744
50.35,-74.67,81.24229
50.35,-74.67,87.82657
50.35,-74.67,90.40992
50.35,-74.67,95.1435
50.35,-74.67,91.83528
50.35,-74.67,74.05272
50.35,-74.67,87.71372
50.35,-74.67,85.37316
50.35,-74.67,94.714
50.35,-74.67,87.80664
50.35,-74.67,82.27176
50.35,-74.67,83.28009
50.35,-74.67,86.83184
50.35,-74.67,80.07494
50.34,-74.67,76.18447
50.34,-74.67,85.5587
50.34,-74.67,94.27211
50.34,-74.67,83.16023
50.34,-74.67,77.36764
50.34,-74.67,86.78211
50.34,-74.67,87.0507
50.34,-74.67,86.42751
50.34,-74.67,91.09227
50.34,-74.67,87.2556
50.34,-74.67,86.66766
50.34,-74.67,85.33508
50.34,-74.67,76.51556
50.34,-74.67,87.09536
50.34,-74.67,99.69875
50.34,-74.67,81.39954
50.34,-74.67,81.32578
50.34,-74.67,88.01571
50.34,-74.67,90.45214
50.34,-74.67,95.30263
50.34,-74.67,92.03327
50.34,-74.67,74.18281
50.34,-74.67,87.91597
50.34,-74.67,85.45383
50.34,-74.67,94.91785
50.34,-74.67,87.96028
50.34,-74.67,82.49162
50.34,-74.67,83.56381
50.34,-74.67,86.92957
50.34,-74.67,79.35525
50.34,-74.67,76.31369
50.34,-74.67,85.32305
50.34,-74.67,94.40177
50.34,-74.67,83.23062
50.34,-74.67,77.51618
50.34,-74.67,86.56172
50.34,-74.67,86.93933
50.34,-74.67,86.64834
50.34,-74.67,91.44474
50.34,-74.67,87.41143
50.34,-74.67,86.92891
50.34,-74.67,85.43386
50.34,-74.67,76.69149
50.34,-74.67,87.20575
50.34,-74.67,99.51074
50.34,-74.67,81.53774
50.34,-74.67,81.46115
50.34,-74.67,87.81945
50.34,-74.67,90.15565
50.34,-74.67,95.38855
50.34,-74.67,92.21783
50.34,-74.67,74.35947
50.34,-74.67,88.00759
50.34,-74.67,85.55363
50.34,-74.67,95.07621
50.34,-74.67,88.1174
50.34,-74.67,82.62933
50.34,-74.67,83.60682
50.34,-74.67,87.00392
50.34,-74.67,79.15141
50.34,-74.67,76.43107
50.34,-74.67,85.18655
50.34,-74.67,94.0971
50.34,-74.67,83.42624
50.34,-74.67,77.42444
50.34,-74.67,86.76315
50.34,-74.67,87.11714
50.34,-74.67,86.52207
50.34,-74.67,91.39702
50.34,-74.67,87.51318
50.34,-74.67,86.72057
50.34,-74.67,85.54682
50.34,-74.67,76.79326
50.34,-74.67,87.31914
50.34,-74.67,99.56813
50.34,-74.67,81.75855
50.34,-74.67,81.56424
50.34,-74.67,87.90759
50.34,-74.67,90.24351
50.34,-74.67,95.44448
50.34,-74.67,92.32715
50.34,-74.67,74.29156
50.34,-74.67,88.13844
50.34,-74.67,85.64081
50.34,-74.67,94.88028
50.34,-74.67,88.32986
50.34,-74.67,82.62165
50.34,-74.67,83.71502
50.34,-74.67,87.08083
50.34,-74.67,79.29403
50.32,-74.59,76.37659
50.32,-74.59,85.25333
50.32,-74.59,94.68581
50.32,-74.59,84.26476
50.32,-74.59,77.6345
50.32,-74.59,87.32343
50.32,-74.59,87.36372
50.32,-74.59,86.39175
50.32,-74.59,92.30019
50.32,-74.59,87.43343
50.32,-74.59,85.65752
50.32,-74.59,84.32643
50.32,-74.59,76.87679
50.32,-74.59,87.44201
50.32,-74.59,100.01766
50.32,-74.59,81.79273
50.32,-74.59,82.26051
50.32,-74.59,88.58419
50.32,-74.59,90.6958
50.32,-74.59,95.56201
50.32,-74.59,93.16025
50.32,-74.59,74.04784
