Latitude,Longitude,DC
49.42,-75.39,76.25453
49.42,-75.39,81.52617
49.42,-75.39,73.63626
49.42,-75.39,80.97622
49.42,-75.39,81.56808
49.42,-75.39,87.03833
49.42,-75.39,74.4361
49.42,-75.39,76.1363
49.42,-75.39,77.85165
49.42,-75.39,92.00847
49.42,-75.39,88.13194
49.42,-75.39,84.17824
49.42,-75.39,86.35731
49.42,-75.39,78.59637
49.42,-75.39,93.89769
49.42,-75.39,82.81179
49.42,-75.39,93.05547
49.42,-75.39,81.82027
49.42,-75.39,84.43003
49.42,-75.39,81.78405
49.42,-75.39,83.51818
49.42,-75.39,75.77525
49.42,-75.39,95.22958
49.42,-75.39,85.68818
49.42,-75.39,82.68532
49.42,-75.39,82.43852
49.42,-75.39,79.46286
49.42,-75.39,85.399
49.42,-75.39,83.01037
49.4,-74.92,69.45685
49.4,-74.92,77.83925
49.4,-74.92,84.74321
49.4,-74.92,75.53971
49.4,-74.92,81.53985
49.4,-74.92,82.86467
49.4,-74.92,89.2778
49.4,-74.92,75.33136
49.4,-74.92,77.35594
49.4,-74.92,79.90014
49.4,-74.92,93.47237
49.4,-74.92,89.87477
49.4,-74.92,84.44074
49.4,-74.92,88.62298
49.4,-74.92,78.89501
49.4,-74.92,95.96008
49.4,-74.92,84.88384
49.4,-74.92,95.29044
49.4,-74.92,83.37118
49.4,-74.92,87.04267
49.4,-74.92,83.73825
49.4,-74.92,85.27367
49.4,-74.92,78.06245
49.4,-74.92,96.73094
49.4,-74.92,86.39154
49.4,-74.92,84.44926
49.4,-74.92,85.36049
49.4,-74.92,81.36387
49.4,-74.92,86.87278
49.4,-74.92,85.18426
49.45,-74.44,70.97087
49.45,-74.44,79.62874
49.45,-74.44,85.75759
49.45,-74.44,76.88364
49.45,-74.44,83.88444
49.45,-74.44,83.68992
49.45,-74.44,90.57303
49.45,-74.44,76.48098
49.45,-74.44,78.62122
49.45,-74.44,81.45652
49.45,-74.44,94.43401
49.45,-74.44,90.91094
49.45,-74.44,86.82745
49.45,-74.44,90.4034
49.45,-74.44,80.75661
49.45,-74.44,97.56264
49.45,-74.44,86.8513
49.45,-74.44,97.22573
49.45,-74.44,84.69961
49.45,-74.44,89.21229
49.45,-74.44,85.27602
49.45,-74.44,87.42024
49.45,-74.44,80.91529
49.45,-74.44,98.61574
49.45,-74.44,88.10196
49.45,-74.44,85.35518
49.45,-74.44,86.96876
49.45,-74.44,83.54687
49.45,-74.44,89.39005
49.45,-74.44,87.52371
49.46,-74.44,70.93319
49.46,-74.44,79.59432
49.46,-74.44,85.74662
49.46,-74.44,77.40522
49.46,-74.44,83.91371
49.46,-74.44,83.68434
49.46,-74.44,90.57573
49.46,-74.44,76.71262
49.46,-74.44,78.61441
49.46,-74.44,81.46984
49.46,-74.44,94.39876
49.46,-74.44,90.87228
49.46,-74.44,86.75756
49.46,-74.44,90.37831
49.46,-74.44,80.78465
49.46,-74.44,97.5468
49.46,-74.44,86.83529
49.46,-74.44,97.34612
49.46,-74.44,84.62231
49.46,-74.44,89.13124
49.46,-74.44,85.25417
49.46,-74.44,87.38803
49.46,-74.44,80.92089
49.46,-74.44,98.56783
49.46,-74.44,88.06902
49.46,-74.44,85.34876
49.46,-74.44,86.94129
49.46,-74.44,83.51245
49.46,-74.44,89.66503
49.46,-74.44,87.4306
49.31,-75.07,69.5825
49.31,-75.07,78.46468
49.31,-75.07,83.69443
49.31,-75.07,75.44511
49.31,-75.07,81.71771
49.31,-75.07,82.62174
49.31,-75.07,87.31713
49.31,-75.07,75.51239
49.31,-75.07,77.27717
49.31,-75.07,79.58451
49.31,-75.07,94.15648
49.31,-75.07,89.96004
49.31,-75.07,84.54026
49.31,-75.07,88.89698
49.31,-75.07,79.75119
49.31,-75.07,96.5866
49.31,-75.07,84.31103
49.31,-75.07,95.33199
49.31,-75.07,83.0361
49.31,-75.07,86.7254
49.31,-75.07,83.97611
49.31,-75.07,85.67673
49.31,-75.07,77.68155
49.31,-75.07,97.8646
49.31,-75.07,87.79167
49.31,-75.07,83.76849
49.31,-75.07,83.68872
49.31,-75.07,80.685
49.31,-75.07,86.10694
49.31,-75.07,84.82827
49.31,-75.06,69.61301
49.31,-75.06,78.49569
49.31,-75.06,83.72447
49.31,-75.06,75.47889
49.31,-75.06,81.76441
49.31,-75.06,82.64398
49.31,-75.06,87.34765
49.31,-75.06,75.52989
49.31,-75.06,77.27938
49.31,-75.06,79.61639
49.31,-75.06,94.19218
49.31,-75.06,89.99589
49.31,-75.06,84.55942
49.31,-75.06,88.93049
49.31,-75.06,79.78723
49.31,-75.06,96.60444
49.31,-75.06,84.34561
49.31,-75.06,95.36739
49.31,-75.06,83.06908
49.31,-75.06,86.75201
49.31,-75.06,83.95525
49.31,-75.06,85.71017
49.31,-75.06,77.70104
49.31,-75.06,97.90076
49.31,-75.06,87.82537
49.31,-75.06,83.80493
49.31,-75.06,83.71764
49.31,-75.06,80.70712
49.31,-75.06,86.13738
49.31,-75.06,84.85941
49.31,-75.06,69.80932
49.31,-75.06,78.76744
49.31,-75.06,83.72052
49.31,-75.06,76.09002
49.31,-75.06,82.76203
49.31,-75.06,82.88121
49.31,-75.06,87.52352
49.31,-75.06,75.67942
49.31,-75.06,77.22871
49.31,-75.06,78.72261
49.31,-75.06,94.48226
49.31,-75.06,90.11681
49.31,-75.06,84.75606
49.31,-75.06,89.8754
49.31,-75.06,79.96416
49.31,-75.06,96.79203
49.31,-75.06,84.16674
49.31,-75.06,95.22427
49.31,-75.06,82.81653
49.31,-75.06,86.82708
49.31,-75.06,83.97941
49.31,-75.06,85.92369
49.31,-75.06,77.6553
49.31,-75.06,98.18072
49.31,-75.06,87.94224
49.31,-75.06,83.68233
49.31,-75.06,83.78628
49.31,-75.06,80.64106
49.31,-75.06,86.5333
49.31,-75.06,85.11599
49.37,-74.95,69.19454
49.37,-74.95,77.96258
49.37,-74.95,84.59873
49.37,-74.95,75.64014
49.37,-74.95,81.67857
49.37,-74.95,82.89971
49.37,-74.95,89.19898
49.37,-74.95,75.57511
49.37,-74.95,77.42895
49.37,-74.95,79.83555
49.37,-74.95,93.48073
49.37,-74.95,89.94655
49.37,-74.95,84.84038
49.37,-74.95,88.96096
49.37,-74.95,78.86635
49.37,-74.95,96.2656
49.37,-74.95,84.89358
49.37,-74.95,95.29811
49.37,-74.95,83.10703
49.37,-74.95,87.03503
49.37,-74.95,83.90158
49.37,-74.95,85.29914
49.37,-74.95,78.35811
49.37,-74.95,96.83048
49.37,-74.95,86.60896
49.37,-74.95,84.40965
49.37,-74.95,85.48492
49.37,-74.95,81.51577
49.37,-74.95,86.94457
49.37,-74.95,85.24436
49.25,-74.92,69.88493
49.25,-74.92,79.42701
49.25,-74.92,85.92673
49.25,-74.92,75.96407
49.25,-74.92,83.01066
49.25,-74.92,83.93291
49.25,-74.92,89.80484
49.25,-74.92,75.47821
49.25,-74.92,77.78035
49.25,-74.92,80.41209
49.25,-74.92,94.15168
49.25,-74.92,90.67453
49.25,-74.92,84.64693
49.25,-74.92,89.71496
49.25,-74.92,80.37937
49.25,-74.92,97.13528
49.25,-74.92,84.96084
49.25,-74.92,95.7838
49.25,-74.92,83.86788
49.25,-74.92,88.54898
49.25,-74.92,84.43343
49.25,-74.92,86.13358
49.25,-74.92,79.98401
49.25,-74.92,97.86083
49.25,-74.92,88.76322
49.25,-74.92,84.51409
49.25,-74.92,86.39531
49.25,-74.92,82.2779
49.25,-74.92,88.09227
49.25,-74.92,85.93862
49.34,-74.59,70.68112
49.34,-74.59,79.43153
49.34,-74.59,85.8368
49.34,-74.59,76.51981
49.34,-74.59,83.6877
49.34,-74.59,83.62358
49.34,-74.59,90.15309
49.34,-74.59,76.95536
49.34,-74.59,78.48927
49.34,-74.59,81.20174
49.34,-74.59,94.20139
49.34,-74.59,90.58169
49.34,-74.59,86.52731
49.34,-74.59,90.18856
49.34,-74.59,80.2553
49.34,-74.59,97.48788
49.34,-74.59,85.90484
49.34,-74.59,96.36003
49.34,-74.59,84.50943
49.34,-74.59,88.69975
49.34,-74.59,85.1932
49.34,-74.59,87.04206
49.34,-74.59,80.91278
49.34,-74.59,98.18726
49.34,-74.59,87.96229
49.34,-74.59,84.8519
49.34,-74.59,87.03444
49.34,-74.59,82.92979
49.34,-74.59,89.23322
49.34,-74.59,86.09884
49.35,-74.6,70.54734
49.35,-74.6,78.71647
49.35,-74.6,84.851
49.35,-74.6,76.20428
49.35,-74.6,83.24817
49.35,-74.6,83.83345
49.35,-74.6,89.59379
49.35,-74.6,75.91158
49.35,-74.6,77.55627
49.35,-74.6,80.1299
49.35,-74.6,93.92257
49.35,-74.6,90.37391
49.35,-74.6,85.86395
49.35,-74.6,89.83906
49.35,-74.6,79.79689
49.35,-74.6,96.03232
49.35,-74.6,85.79514
49.35,-74.6,96.45975
49.35,-74.6,84.48996
49.35,-74.6,88.95136
49.35,-74.6,84.85699
49.35,-74.6,86.91304
49.35,-74.6,79.7394
49.35,-74.6,97.67933
49.35,-74.6,87.77129
49.35,-74.6,84.9932
49.35,-74.6,87.18798
49.35,-74.6,82.42745
49.35,-74.6,88.91226
49.35,-74.6,86.89
49.35,-74.6,70.54734
49.35,-74.6,78.71647
49.35,-74.6,84.851
49.35,-74.6,76.20428
49.35,-74.6,83.24817
49.35,-74.6,83.83345
49.35,-74.6,89.59379
49.35,-74.6,75.91158
49.35,-74.6,77.55627
49.35,-74.6,80.1299
49.35,-74.6,93.92257
49.35,-74.6,90.37391
49.35,-74.6,85.86395
49.35,-74.6,89.83906
49.35,-74.6,79.79689
49.35,-74.6,96.03232
49.35,-74.6,85.79514
49.35,-74.6,96.45975
49.35,-74.6,84.48996
49.35,-74.6,88.95136
49.35,-74.6,84.85699
49.35,-74.6,86.91304
49.35,-74.6,79.7394
49.35,-74.6,97.67933
49.35,-74.6,87.77129
49.35,-74.6,84.9932
49.35,-74.6,87.18798
49.35,-74.6,82.42745
49.35,-74.6,88.91226
49.35,-74.6,86.89
49.19,-75.41,67.22695
49.19,-75.41,76.0871
49.19,-75.41,83.17635
49.19,-75.41,73.71474
49.19,-75.41,80.85838
49.19,-75.41,80.76666
49.19,-75.41,87.2127
49.19,-75.41,73.99277
49.19,-75.41,76.04957
49.19,-75.41,78.05445
49.19,-75.41,91.71735
49.19,-75.41,87.82549
49.19,-75.41,83.15798
49.19,-75.41,86.6577
49.19,-75.41,77.98265
49.19,-75.41,93.54188
49.19,-75.41,82.44471
49.19,-75.41,92.46236
49.19,-75.41,81.17696
49.19,-75.41,85.03223
49.19,-75.41,82.01308
49.19,-75.41,83.51417
49.19,-75.41,75.93284
49.19,-75.41,95.2042
49.19,-75.41,85.86966
49.19,-75.41,82.25855
49.19,-75.41,82.7391
49.19,-75.41,79.68944
49.19,-75.41,85.99085
49.19,-75.41,82.68449
49.15,-75.47,67.10539
49.15,-75.47,75.68377
49.15,-75.47,82.64515
49.15,-75.47,73.42422
49.15,-75.47,80.33147
49.15,-75.47,80.49183
49.15,-75.47,86.61759
49.15,-75.47,73.67153
49.15,-75.47,75.66794
49.15,-75.47,77.77747
49.15,-75.47,91.44294
49.15,-75.47,87.76438
49.15,-75.47,83.28563
49.15,-75.47,86.03289
49.15,-75.47,77.76648
49.15,-75.47,92.91821
49.15,-75.47,82.30192
49.15,-75.47,92.49475
49.15,-75.47,80.49474
49.15,-75.47,84.80036
49.15,-75.47,81.55587
49.15,-75.47,83.02795
49.15,-75.47,75.87901
49.15,-75.47,94.6373
49.15,-75.47,85.70662
49.15,-75.47,81.32934
49.15,-75.47,82.65601
49.15,-75.47,79.3049
49.15,-75.47,85.51359
49.15,-75.47,82.48491
49.16,-75.47,67.17576
49.16,-75.47,75.71219
49.16,-75.47,82.60304
49.16,-75.47,73.44327
49.16,-75.47,80.30904
49.16,-75.47,80.49248
49.16,-75.47,86.588
49.16,-75.47,73.64757
49.16,-75.47,75.65382
49.16,-75.47,77.76084
49.16,-75.47,91.42231
49.16,-75.47,87.72197
49.16,-75.47,83.26131
49.16,-75.47,86.00379
49.16,-75.47,77.76751
49.16,-75.47,92.8918
49.16,-75.47,82.30063
49.16,-75.47,92.48222
49.16,-75.47,80.47247
49.16,-75.47,84.77514
49.16,-75.47,81.52526
49.16,-75.47,82.99258
49.16,-75.47,76.15876
49.16,-75.47,94.59635
49.16,-75.47,85.97754
49.16,-75.47,81.30616
49.16,-75.47,82.6028
49.16,-75.47,79.29525
49.16,-75.47,85.51762
49.16,-75.47,82.47272
49.16,-75.47,67.17576
49.16,-75.47,75.71219
49.16,-75.47,82.60304
49.16,-75.47,73.44327
49.16,-75.47,80.30904
49.16,-75.47,80.49248
49.16,-75.47,86.588
49.16,-75.47,73.64757
49.16,-75.47,75.65382
49.16,-75.47,77.76084
49.16,-75.47,91.42231
49.16,-75.47,87.72197
49.16,-75.47,83.26131
49.16,-75.47,86.00379
49.16,-75.47,77.76751
49.16,-75.47,92.8918
49.16,-75.47,82.30063
49.16,-75.47,92.48222
49.16,-75.47,80.47247
49.16,-75.47,84.77514
49.16,-75.47,81.52526
49.16,-75.47,82.99258
49.16,-75.47,76.15876
49.16,-75.47,94.59635
49.16,-75.47,85.97754
49.16,-75.47,81.30616
49.16,-75.47,82.6028
49.16,-75.47,79.29525
49.16,-75.47,85.51762
49.16,-75.47,82.47272
49.19,-75.05,68.53703
49.19,-75.05,77.52985
49.19,-75.05,84.95171
49.19,-75.05,74.68983
49.19,-75.05,82.31685
49.19,-75.05,82.38436
49.19,-75.05,87.93764
49.19,-75.05,73.95989
49.19,-75.05,76.42986
49.19,-75.05,78.10169
49.19,-75.05,92.41061
49.19,-75.05,88.70586
49.19,-75.05,83.84129
49.19,-75.05,87.94439
49.19,-75.05,78.98553
49.19,-75.05,94.5293
49.19,-75.05,83.99653
49.19,-75.05,94.00441
49.19,-75.05,82.1599
49.19,-75.05,86.95906
49.19,-75.05,83.03152
49.19,-75.05,85.01369
49.19,-75.05,78.41004
49.19,-75.05,96.16247
49.19,-75.05,87.36512
49.19,-75.05,82.68194
49.19,-75.05,84.87228
49.19,-75.05,80.31642
49.19,-75.05,86.13295
49.19,-75.05,84.0658
49.1,-75.3,66.56488
49.1,-75.3,75.05494
49.1,-75.3,82.20398
49.1,-75.3,72.66725
49.1,-75.3,80.25382
49.1,-75.3,80.32977
49.1,-75.3,86.06572
49.1,-75.3,73.25536
49.1,-75.3,75.25012
49.1,-75.3,77.0829
49.1,-75.3,90.62238
49.1,-75.3,86.93993
49.1,-75.3,82.25614
49.1,-75.3,85.81141
49.1,-75.3,76.95105
49.1,-75.3,92.60544
49.1,-75.3,81.27335
49.1,-75.3,91.60394
49.1,-75.3,80.12036
49.1,-75.3,84.47955
49.1,-75.3,81.12466
49.1,-75.3,82.58061
49.1,-75.3,75.8251
49.1,-75.3,94.13488
49.1,-75.3,85.20708
49.1,-75.3,81.06108
49.1,-75.3,82.54378
49.1,-75.3,78.61017
49.1,-75.3,85.02538
49.1,-75.3,81.63817
49.1,-75.29,66.47687
49.1,-75.29,74.93427
49.1,-75.29,82.16945
49.1,-75.29,72.55781
49.1,-75.29,80.19085
49.1,-75.29,80.24228
49.1,-75.29,85.97325
49.1,-75.29,73.17923
49.1,-75.29,75.05692
49.1,-75.29,76.99901
49.1,-75.29,90.52013
49.1,-75.29,86.83876
49.1,-75.29,82.42954
49.1,-75.29,85.72025
49.1,-75.29,76.87152
49.1,-75.29,92.49867
49.1,-75.29,81.1731
49.1,-75.29,91.49543
49.1,-75.29,80.0963
49.1,-75.29,84.44326
49.1,-75.29,80.99961
49.1,-75.29,82.47469
49.1,-75.29,75.76058
49.1,-75.29,94.10938
49.1,-75.29,85.35684
49.1,-75.29,80.94017
49.1,-75.29,82.42088
49.1,-75.29,78.81143
49.1,-75.29,84.93944
49.1,-75.29,81.54034
49.06,-75.36,66.03383
49.06,-75.36,74.19162
49.06,-75.36,81.73829
49.06,-75.36,71.58221
49.06,-75.36,79.2241
49.06,-75.36,79.49368
49.06,-75.36,85.16312
49.06,-75.36,72.31097
49.06,-75.36,74.33555
49.06,-75.36,76.20248
49.06,-75.36,89.47286
49.06,-75.36,85.86391
49.06,-75.36,81.61004
49.06,-75.36,84.94586
49.06,-75.36,76.00891
49.06,-75.36,91.52593
49.06,-75.36,81.34597
49.06,-75.36,90.61609
49.06,-75.36,79.17961
49.06,-75.36,84.25931
49.06,-75.36,80.27332
49.06,-75.36,82.06281
49.06,-75.36,74.80841
49.06,-75.36,93.21091
49.06,-75.36,84.55059
49.06,-75.36,79.98789
49.06,-75.36,81.62134
49.06,-75.36,78.03585
49.06,-75.36,84.04123
49.06,-75.36,80.69831
49.03,-75.34,66.24309
49.03,-75.34,74.95928
49.03,-75.34,82.16776
49.03,-75.34,72.29612
49.03,-75.34,80.12948
49.03,-75.34,79.42909
49.03,-75.34,86.00602
49.03,-75.34,72.77878
49.03,-75.34,74.47046
49.03,-75.34,76.58708
49.03,-75.34,90.60586
49.03,-75.34,86.8897
49.03,-75.34,81.69241
49.03,-75.34,85.40538
49.03,-75.34,76.77548
49.03,-75.34,92.11303
49.03,-75.34,81.50402
49.03,-75.34,91.48929
49.03,-75.34,79.98374
49.03,-75.34,83.90838
49.03,-75.34,82.0381
49.03,-75.34,82.43669
49.03,-75.34,75.15879
49.03,-75.34,93.96315
49.03,-75.34,84.52402
49.03,-75.34,80.45995
49.03,-75.34,82.10235
49.03,-75.34,78.59815
49.03,-75.34,84.82347
49.03,-75.34,81.55609
49.03,-75.34,66.05844
49.03,-75.34,74.75636
49.03,-75.34,82.03173
49.03,-75.34,72.36302
49.03,-75.34,79.80658
49.03,-75.34,79.54738
49.03,-75.34,85.78067
49.03,-75.34,72.65082
49.03,-75.34,74.28054
49.03,-75.34,76.44816
49.03,-75.34,90.38863
49.03,-75.34,86.62677
49.03,-75.34,81.62188
49.03,-75.34,85.29666
49.03,-75.34,76.59693
49.03,-75.34,92.19024
49.03,-75.34,81.40099
49.03,-75.34,91.29859
49.03,-75.34,79.82464
49.03,-75.34,84.06378
49.03,-75.34,81.90739
49.03,-75.34,82.21602
49.03,-75.34,75.53717
49.03,-75.34,93.77012
49.03,-75.34,84.86054
49.03,-75.34,80.37026
49.03,-75.34,81.96261
49.03,-75.34,78.42093
49.03,-75.34,84.62543
49.03,-75.34,81.39984
49.02,-75.18,65.36812
49.02,-75.18,74.18213
49.02,-75.18,82.33784
49.02,-75.18,71.29959
49.02,-75.18,78.41849
49.02,-75.18,79.08743
49.02,-75.18,84.97486
49.02,-75.18,71.41871
49.02,-75.18,74.27271
49.02,-75.18,75.19535
49.02,-75.18,89.1329
49.02,-75.18,85.28545
49.02,-75.18,80.94249
49.02,-75.18,84.74696
49.02,-75.18,75.99549
49.02,-75.18,91.79044
49.02,-75.18,80.94512
49.02,-75.18,90.99943
49.02,-75.18,78.7556
49.02,-75.18,84.14917
49.02,-75.18,80.2348
49.02,-75.18,82.16615
49.02,-75.18,75.61992
49.02,-75.18,92.84917
49.02,-75.18,84.78804
49.02,-75.18,79.68783
49.02,-75.18,82.57664
49.02,-75.18,77.84831
49.02,-75.18,84.11031
49.02,-75.18,80.75235
49.03,-75.18,65.38994
49.03,-75.18,74.24779
49.03,-75.18,82.41158
49.03,-75.18,71.34986
49.03,-75.18,78.4917
49.03,-75.18,79.15624
49.03,-75.18,85.00331
49.03,-75.18,71.44592
49.03,-75.18,74.2879
49.03,-75.18,75.20165
49.03,-75.18,89.18505
49.03,-75.18,85.32447
49.03,-75.18,80.9733
49.03,-75.18,84.76276
49.03,-75.18,76.02136
49.03,-75.18,91.82519
49.03,-75.18,80.97355
49.03,-75.18,91.01632
49.03,-75.18,78.79987
49.03,-75.18,84.19094
49.03,-75.18,80.27633
49.03,-75.18,82.21578
49.03,-75.18,75.74306
49.03,-75.18,92.89005
49.03,-75.18,84.78817
49.03,-75.18,79.72901
49.03,-75.18,82.58256
49.03,-75.18,77.87822
49.03,-75.18,84.08627
49.03,-75.18,80.77527
49.03,-75.17,65.4489
49.03,-75.17,74.28511
49.03,-75.17,82.44149
49.03,-75.17,71.3707
49.03,-75.17,78.49729
49.03,-75.17,79.17921
49.03,-75.17,85.05321
49.03,-75.17,71.49095
49.03,-75.17,74.33516
49.03,-75.17,75.25265
49.03,-75.17,89.21424
49.03,-75.17,85.368
49.03,-75.17,81.0277
49.03,-75.17,84.81764
49.03,-75.17,76.07046
49.03,-75.17,91.88186
49.03,-75.17,81.02826
49.03,-75.17,91.07472
49.03,-75.17,78.82967
49.03,-75.17,84.2386
49.03,-75.17,80.32374
49.03,-75.17,82.26298
49.03,-75.17,75.73081
49.03,-75.17,92.9495
49.03,-75.17,84.84047
49.03,-75.17,79.79905
49.03,-75.17,82.63011
49.03,-75.17,77.92638
49.03,-75.17,84.10384
49.03,-75.17,80.80909
49.03,-75.17,65.56332
49.03,-75.17,74.47835
49.03,-75.17,82.6597
49.03,-75.17,71.56494
49.03,-75.17,78.61157
49.03,-75.17,79.36091
49.03,-75.17,85.19406
49.03,-75.17,71.67233
49.03,-75.17,74.4689
49.03,-75.17,75.0984
49.03,-75.17,89.4053
49.03,-75.17,85.53101
49.03,-75.17,81.02358
49.03,-75.17,85.03915
49.03,-75.17,75.96754
49.03,-75.17,92.08307
49.03,-75.17,81.2241
49.03,-75.17,90.96007
49.03,-75.17,78.74687
49.03,-75.17,84.40983
49.03,-75.17,80.48101
49.03,-75.17,82.43659
49.03,-75.17,75.69365
49.03,-75.17,93.11284
49.03,-75.17,84.93849
49.03,-75.17,79.90779
49.03,-75.17,82.48552
49.03,-75.17,78.08593
49.03,-75.17,84.34665
49.03,-75.17,81.02487
49.04,-75.16,66.14725
49.04,-75.16,74.73124
49.04,-75.16,82.87417
49.04,-75.16,71.81606
49.04,-75.16,78.94192
49.04,-75.16,79.62137
49.04,-75.16,85.43991
49.04,-75.16,71.89144
49.04,-75.16,74.44308
49.04,-75.16,75.36465
49.04,-75.16,89.71419
49.04,-75.16,85.74821
49.04,-75.16,81.69203
49.04,-75.16,85.32346
49.04,-75.16,76.72703
49.04,-75.16,92.41272
49.04,-75.16,81.26228
49.04,-75.16,91.1735
49.04,-75.16,78.66098
49.04,-75.16,84.67068
49.04,-75.16,80.70722
49.04,-75.16,82.39902
49.04,-75.16,75.69442
49.04,-75.16,93.39459
49.04,-75.16,84.79472
49.04,-75.16,80.12218
49.04,-75.16,82.78152
49.04,-75.16,78.30798
49.04,-75.16,84.57067
49.04,-75.16,81.31796
48.98,-75.43,65.53524
48.98,-75.43,74.25149
48.98,-75.43,81.6368
48.98,-75.43,71.74822
48.98,-75.43,79.22123
48.98,-75.43,79.0794
48.98,-75.43,85.34087
48.98,-75.43,72.05942
48.98,-75.43,73.88211
48.98,-75.43,75.61521
48.98,-75.43,89.6999
48.98,-75.43,86.2309
48.98,-75.43,81.12454
48.98,-75.43,84.8361
48.98,-75.43,76.04417
48.98,-75.43,91.42326
48.98,-75.43,80.82785
48.98,-75.43,90.91149
48.98,-75.43,79.21748
48.98,-75.43,83.61013
48.98,-75.43,81.61891
48.98,-75.43,82.10251
48.98,-75.43,74.71195
48.98,-75.43,93.26979
48.98,-75.43,84.36392
48.98,-75.43,80.0102
48.98,-75.43,81.52009
48.98,-75.43,77.86755
48.98,-75.43,84.10503
48.98,-75.43,80.89122
48.99,-75.43,65.42907
48.99,-75.43,74.11064
48.99,-75.43,81.5269
48.99,-75.43,71.61548
48.99,-75.43,79.07597
48.99,-75.43,78.96784
48.99,-75.43,85.19915
48.99,-75.43,72.19558
48.99,-75.43,74.34463
48.99,-75.43,75.50073
48.99,-75.43,89.21566
48.99,-75.43,86.0967
48.99,-75.43,81.2603
48.99,-75.43,84.73748
48.99,-75.43,75.90083
48.99,-75.43,91.37344
48.99,-75.43,80.92591
48.99,-75.43,90.60667
48.99,-75.43,79.08976
48.99,-75.43,83.78052
48.99,-75.43,81.54091
48.99,-75.43,81.96283
48.99,-75.43,74.88027
48.99,-75.43,93.09898
48.99,-75.43,84.25702
48.99,-75.43,79.8837
48.99,-75.43,81.3918
48.99,-75.43,77.80952
48.99,-75.43,83.97232
48.99,-75.43,80.68103
48.99,-75.43,65.42907
48.99,-75.43,74.11064
48.99,-75.43,81.5269
48.99,-75.43,71.61548
48.99,-75.43,79.07597
48.99,-75.43,78.96784
48.99,-75.43,85.19915
48.99,-75.43,72.19558
48.99,-75.43,74.34463
48.99,-75.43,75.50073
48.99,-75.43,89.21566
48.99,-75.43,86.0967
48.99,-75.43,81.2603
48.99,-75.43,84.73748
48.99,-75.43,75.90083
48.99,-75.43,91.37344
48.99,-75.43,80.92591
48.99,-75.43,90.60667
48.99,-75.43,79.08976
48.99,-75.43,83.78052
48.99,-75.43,81.54091
48.99,-75.43,81.96283
48.99,-75.43,74.88027
48.99,-75.43,93.09898
48.99,-75.43,84.25702
48.99,-75.43,79.8837
48.99,-75.43,81.3918
48.99,-75.43,77.80952
48.99,-75.43,83.97232
48.99,-75.43,80.68103
48.89,-75.44,65.57562
48.89,-75.44,74.24394
48.89,-75.44,81.05662
48.89,-75.44,71.39107
48.89,-75.44,79.40056
48.89,-75.44,78.64615
48.89,-75.44,84.90548
48.89,-75.44,71.72114
48.89,-75.44,73.8964
48.89,-75.44,75.41444
48.89,-75.44,89.39874
48.89,-75.44,86.23903
48.89,-75.44,80.62428
48.89,-75.44,85.33976
48.89,-75.44,75.99082
48.89,-75.44,91.34543
48.89,-75.44,81.25907
48.89,-75.44,90.82381
48.89,-75.44,78.8336
48.89,-75.44,83.6328
48.89,-75.44,81.51352
48.89,-75.44,81.64376
48.89,-75.44,74.32322
48.89,-75.44,93.28095
48.89,-75.44,83.65428
48.89,-75.44,79.9822
48.89,-75.44,81.08363
48.89,-75.44,77.32819
48.89,-75.44,84.63719
48.89,-75.44,81.00145
48.89,-75.43,65.67153
48.89,-75.43,74.32134
48.89,-75.43,81.16142
48.89,-75.43,71.47736
48.89,-75.43,79.18145
48.89,-75.43,78.68433
48.89,-75.43,84.57228
48.89,-75.43,71.79623
48.89,-75.43,73.96306
48.89,-75.43,75.51318
48.89,-75.43,89.44949
48.89,-75.43,86.26732
48.89,-75.43,80.66842
48.89,-75.43,85.39589
48.89,-75.43,76.07364
48.89,-75.43,91.46191
48.89,-75.43,81.37253
48.89,-75.43,90.92008
48.89,-75.43,78.60922
48.89,-75.43,83.76248
48.89,-75.43,81.57717
48.89,-75.43,81.75002
48.89,-75.43,74.35461
48.89,-75.43,93.38301
48.89,-75.43,84.00503
48.89,-75.43,80.06829
48.89,-75.43,81.16351
48.89,-75.43,77.40674
48.89,-75.43,84.75312
48.89,-75.43,81.10076
48.77,-75.37,66.51337
48.77,-75.37,75.4622
48.77,-75.37,82.59696
48.77,-75.37,72.07816
48.77,-75.37,80.463
48.77,-75.37,80.07631
48.77,-75.37,85.73939
48.77,-75.37,72.76511
48.77,-75.37,75.06285
48.77,-75.37,77.26976
48.77,-75.37,90.23984
48.77,-75.37,87.60571
48.77,-75.37,82.63792
48.77,-75.37,87.68487
48.77,-75.37,77.20847
48.77,-75.37,91.75832
48.77,-75.37,81.7659
48.77,-75.37,93.18193
48.77,-75.37,80.94296
48.77,-75.37,85.46546
48.77,-75.37,82.68872
48.77,-75.37,83.10151
48.77,-75.37,74.90135
48.77,-75.37,94.53388
48.77,-75.37,85.125
48.77,-75.37,80.63738
48.77,-75.37,81.62463
48.77,-75.37,79.72705
48.77,-75.37,85.02012
48.77,-75.37,81.62529
48.77,-75.37,66.51337
48.77,-75.37,75.4622
48.77,-75.37,82.59696
48.77,-75.37,72.07816
48.77,-75.37,80.463
48.77,-75.37,80.07631
48.77,-75.37,85.73939
48.77,-75.37,72.76511
48.77,-75.37,75.06285
48.77,-75.37,77.26976
