Latitude,Longitude,TMax 
50.45,-74.43,-2.95
50.45,-74.43,-1.399
50.45,-74.43,-3.235
50.45,-74.43,-2.881
50.45,-74.43,-3.277
50.45,-74.43,-1.584
50.45,-74.43,-3.534
50.45,-74.43,-2.64
50.45,-74.43,-3.391
50.45,-74.43,-3.569
50.45,-74.43,-3.589
50.45,-74.43,-1.913
50.45,-74.43,-2.846
50.45,-74.43,-2.877
50.45,-74.43,-2.449
50.45,-74.43,-1.786
50.45,-74.43,-2.962
50.45,-74.43,-2.836
50.45,-74.43,-2.28
50.45,-74.43,-2.632
50.45,-74.43,-1.391
50.45,-74.43,-3.094
50.45,-74.43,-4.024
50.45,-74.43,-1.625
50.45,-74.43,-3.968
50.45,-74.43,-3.136
50.45,-74.43,-2.311
50.45,-74.43,-3.528
50.45,-74.43,-2.295
50.45,-74.43,-3.09
50.45,-74.43,-2.914
50.45,-74.43,-1.362
50.45,-74.43,-3.198
50.45,-74.43,-2.844
50.45,-74.43,-3.239
50.45,-74.43,-1.547
50.45,-74.43,-3.497
50.45,-74.43,-2.603
50.45,-74.43,-3.354
50.45,-74.43,-3.532
50.45,-74.43,-3.553
50.45,-74.43,-1.876
50.45,-74.43,-2.81
50.45,-74.43,-2.84
50.45,-74.43,-2.412
50.45,-74.43,-1.749
50.45,-74.43,-2.925
50.45,-74.43,-2.799
50.45,-74.43,-2.242
50.45,-74.43,-2.595
50.45,-74.43,-1.354
50.45,-74.43,-3.057
50.45,-74.43,-3.987
50.45,-74.43,-1.588
50.45,-74.43,-3.931
50.45,-74.43,-3.099
50.45,-74.43,-2.275
50.45,-74.43,-3.491
50.45,-74.43,-2.258
50.45,-74.43,-3.053
50.44,-74.43,-2.91
50.44,-74.43,-1.359
50.44,-74.43,-3.194
50.44,-74.43,-2.84
50.44,-74.43,-3.235
50.44,-74.43,-1.543
50.44,-74.43,-3.493
50.44,-74.43,-2.599
50.44,-74.43,-3.351
50.44,-74.43,-3.528
50.44,-74.43,-3.549
50.44,-74.43,-1.872
50.44,-74.43,-2.806
50.44,-74.43,-2.837
50.44,-74.43,-2.408
50.44,-74.43,-1.745
50.44,-74.43,-2.921
50.44,-74.43,-2.795
50.44,-74.43,-2.238
50.44,-74.43,-2.591
50.44,-74.43,-1.35
50.44,-74.43,-3.054
50.44,-74.43,-3.983
50.44,-74.43,-1.584
50.44,-74.43,-3.927
50.44,-74.43,-3.096
50.44,-74.43,-2.271
50.44,-74.43,-3.488
50.44,-74.43,-2.254
50.44,-74.43,-3.05
50.46,-74.43,-2.917
50.46,-74.43,-1.366
50.46,-74.43,-3.202
50.46,-74.43,-2.848
50.46,-74.43,-3.244
50.46,-74.43,-1.551
50.46,-74.43,-3.5
50.46,-74.43,-2.607
50.46,-74.43,-3.358
50.46,-74.43,-3.536
50.46,-74.43,-3.556
50.46,-74.43,-1.881
50.46,-74.43,-2.813
50.46,-74.43,-2.844
50.46,-74.43,-2.416
50.46,-74.43,-1.753
50.46,-74.43,-2.929
50.46,-74.43,-2.803
50.46,-74.43,-2.247
50.46,-74.43,-2.599
50.46,-74.43,-1.358
50.46,-74.43,-3.06
50.46,-74.43,-3.991
50.46,-74.43,-1.592
50.46,-74.43,-3.935
50.46,-74.43,-3.103
50.46,-74.43,-2.278
50.46,-74.43,-3.495
50.46,-74.43,-2.262
50.46,-74.43,-3.057
50.46,-74.42,-2.953
50.46,-74.42,-1.401
50.46,-74.42,-3.237
50.46,-74.42,-2.884
50.46,-74.42,-3.28
50.46,-74.42,-1.586
50.46,-74.42,-3.536
50.46,-74.42,-2.643
50.46,-74.42,-3.393
50.46,-74.42,-3.571
50.46,-74.42,-3.591
50.46,-74.42,-1.916
50.46,-74.42,-2.848
50.46,-74.42,-2.879
50.46,-74.42,-2.451
50.46,-74.42,-1.789
50.46,-74.42,-2.965
50.46,-74.42,-2.839
50.46,-74.42,-2.282
50.46,-74.42,-2.635
50.46,-74.42,-1.393
50.46,-74.42,-3.096
50.46,-74.42,-4.026
50.46,-74.42,-1.628
50.46,-74.42,-3.971
50.46,-74.42,-3.138
50.46,-74.42,-2.313
50.46,-74.42,-3.531
50.46,-74.42,-2.298
50.46,-74.42,-3.092
50.45,-74.42,-2.93
50.45,-74.42,-1.379
50.45,-74.42,-3.215
50.45,-74.42,-2.861
50.45,-74.42,-3.257
50.45,-74.42,-1.564
50.45,-74.42,-3.514
50.45,-74.42,-2.62
50.45,-74.42,-3.371
50.45,-74.42,-3.549
50.45,-74.42,-3.569
50.45,-74.42,-1.893
50.45,-74.42,-2.826
50.45,-74.42,-2.857
50.45,-74.42,-2.429
50.45,-74.42,-1.766
50.45,-74.42,-2.942
50.45,-74.42,-2.816
50.45,-74.42,-2.26
50.45,-74.42,-2.612
50.45,-74.42,-1.371
50.45,-74.42,-3.074
50.45,-74.42,-4.004
50.45,-74.42,-1.605
50.45,-74.42,-3.948
50.45,-74.42,-3.116
50.45,-74.42,-2.291
50.45,-74.42,-3.508
50.45,-74.42,-2.275
50.45,-74.42,-3.07
50.35,-74.68,-2.968
50.35,-74.68,-1.372
50.35,-74.68,-3.261
50.35,-74.68,-2.9
50.35,-74.68,-3.288
50.35,-74.68,-1.555
50.35,-74.68,-3.568
50.35,-74.68,-2.645
50.35,-74.68,-3.428
50.35,-74.68,-3.591
50.35,-74.68,-3.632
50.35,-74.68,-1.884
50.35,-74.68,-2.867
50.35,-74.68,-2.883
50.35,-74.68,-2.44
50.35,-74.68,-1.774
50.35,-74.68,-2.962
50.35,-74.68,-2.829
50.35,-74.68,-2.274
50.35,-74.68,-2.642
50.35,-74.68,-1.361
50.35,-74.68,-3.104
50.35,-74.68,-4.081
50.35,-74.68,-1.58
50.35,-74.68,-4.007
50.35,-74.68,-3.171
50.35,-74.68,-2.31
50.35,-74.68,-3.557
50.35,-74.68,-2.298
50.35,-74.68,-3.109
50.36,-74.69,-2.974
50.36,-74.69,-1.377
50.36,-74.69,-3.267
50.36,-74.69,-2.907
50.36,-74.69,-3.294
50.36,-74.69,-1.561
50.36,-74.69,-3.574
50.36,-74.69,-2.651
50.36,-74.69,-3.433
50.36,-74.69,-3.597
50.36,-74.69,-3.637
50.36,-74.69,-1.89
50.36,-74.69,-2.873
50.36,-74.69,-2.888
50.36,-74.69,-2.446
50.36,-74.69,-1.78
50.36,-74.69,-2.968
50.36,-74.69,-2.836
50.36,-74.69,-2.28
50.36,-74.69,-2.648
50.36,-74.69,-1.366
50.36,-74.69,-3.11
50.36,-74.69,-4.087
50.36,-74.69,-1.586
50.36,-74.69,-4.014
50.36,-74.69,-3.177
50.36,-74.69,-2.315
50.36,-74.69,-3.563
50.36,-74.69,-2.304
50.36,-74.69,-3.114
50.36,-74.69,-2.937
50.36,-74.69,-1.34
50.36,-74.69,-3.23
50.36,-74.69,-2.869
50.36,-74.69,-3.257
50.36,-74.69,-1.524
50.36,-74.69,-3.537
50.36,-74.69,-2.615
50.36,-74.69,-3.396
50.36,-74.69,-3.56
50.36,-74.69,-3.6
50.36,-74.69,-1.853
50.36,-74.69,-2.836
50.36,-74.69,-2.852
50.36,-74.69,-2.409
50.36,-74.69,-1.743
50.36,-74.69,-2.932
50.36,-74.69,-2.799
50.36,-74.69,-2.243
50.36,-74.69,-2.612
50.36,-74.69,-1.33
50.36,-74.69,-3.073
50.36,-74.69,-4.05
50.36,-74.69,-1.549
50.36,-74.69,-3.977
50.36,-74.69,-3.14
50.36,-74.69,-2.278
50.36,-74.69,-3.526
50.36,-74.69,-2.267
50.36,-74.69,-3.078
50.36,-74.69,-2.604
50.36,-74.69,-1.006
50.36,-74.69,-2.897
50.36,-74.69,-2.534
50.36,-74.69,-2.917
50.36,-74.69,-1.192
50.36,-74.69,-3.202
50.36,-74.69,-2.282
50.36,-74.69,-3.059
50.36,-74.69,-3.226
50.36,-74.69,-3.267
50.36,-74.69,-1.519
50.36,-74.69,-2.502
50.36,-74.69,-2.519
50.36,-74.69,-2.076
50.36,-74.69,-1.407
50.36,-74.69,-2.597
50.36,-74.69,-2.465
50.36,-74.69,-1.907
50.36,-74.69,-2.278
50.36,-74.69,-0.997
50.36,-74.69,-2.736
50.36,-74.69,-3.714
50.36,-74.69,-1.211
50.36,-74.69,-3.641
50.36,-74.69,-2.806
50.36,-74.69,-1.944
50.36,-74.69,-3.192
50.36,-74.69,-1.932
50.36,-74.69,-2.744
50.35,-74.67,-2.967
50.35,-74.67,-1.37
50.35,-74.67,-3.26
50.35,-74.67,-2.899
50.35,-74.67,-3.286
50.35,-74.67,-1.554
50.35,-74.67,-3.567
50.35,-74.67,-2.644
50.35,-74.67,-3.426
50.35,-74.67,-3.589
50.35,-74.67,-3.63
50.35,-74.67,-1.883
50.35,-74.67,-2.866
50.35,-74.67,-2.881
50.35,-74.67,-2.439
50.35,-74.67,-1.773
50.35,-74.67,-2.961
50.35,-74.67,-2.828
50.35,-74.67,-2.273
50.35,-74.67,-2.641
50.35,-74.67,-1.359
50.35,-74.67,-3.103
50.35,-74.67,-4.08
50.35,-74.67,-1.579
50.35,-74.67,-4.006
50.35,-74.67,-3.17
50.35,-74.67,-2.308
50.35,-74.67,-3.556
50.35,-74.67,-2.297
50.35,-74.67,-3.107
50.35,-74.67,-2.97
50.35,-74.67,-1.374
50.35,-74.67,-3.263
50.35,-74.67,-2.903
50.35,-74.67,-3.29
50.35,-74.67,-1.557
50.35,-74.67,-3.57
50.35,-74.67,-2.648
50.35,-74.67,-3.43
50.35,-74.67,-3.593
50.35,-74.67,-3.634
50.35,-74.67,-1.887
50.35,-74.67,-2.869
50.35,-74.67,-2.885
50.35,-74.67,-2.443
50.35,-74.67,-1.777
50.35,-74.67,-2.965
50.35,-74.67,-2.832
50.35,-74.67,-2.277
50.35,-74.67,-2.645
50.35,-74.67,-1.363
50.35,-74.67,-3.107
50.35,-74.67,-4.084
50.35,-74.67,-1.582
50.35,-74.67,-4.01
50.35,-74.67,-3.174
50.35,-74.67,-2.312
50.35,-74.67,-3.56
50.35,-74.67,-2.301
50.35,-74.67,-3.111
50.34,-74.67,-2.943
50.34,-74.67,-1.348
50.34,-74.67,-3.237
50.34,-74.67,-2.876
50.34,-74.67,-3.262
50.34,-74.67,-1.531
50.34,-74.67,-3.544
50.34,-74.67,-2.62
50.34,-74.67,-3.404
50.34,-74.67,-3.567
50.34,-74.67,-3.607
50.34,-74.67,-1.859
50.34,-74.67,-2.843
50.34,-74.67,-2.859
50.34,-74.67,-2.416
50.34,-74.67,-1.75
50.34,-74.67,-2.938
50.34,-74.67,-2.804
50.34,-74.67,-2.249
50.34,-74.67,-2.617
50.34,-74.67,-1.337
50.34,-74.67,-3.08
50.34,-74.67,-4.057
50.34,-74.67,-1.555
50.34,-74.67,-3.983
50.34,-74.67,-3.147
50.34,-74.67,-2.285
50.34,-74.67,-3.533
50.34,-74.67,-2.273
50.34,-74.67,-3.085
50.34,-74.67,-2.925
50.34,-74.67,-1.329
50.34,-74.67,-3.218
50.34,-74.67,-2.857
50.34,-74.67,-3.244
50.34,-74.67,-1.512
50.34,-74.67,-3.525
50.34,-74.67,-2.602
50.34,-74.67,-3.385
50.34,-74.67,-3.548
50.34,-74.67,-3.589
50.34,-74.67,-1.841
50.34,-74.67,-2.825
50.34,-74.67,-2.841
50.34,-74.67,-2.398
50.34,-74.67,-1.731
50.34,-74.67,-2.919
50.34,-74.67,-2.786
50.34,-74.67,-2.231
50.34,-74.67,-2.599
50.34,-74.67,-1.318
50.34,-74.67,-3.062
50.34,-74.67,-4.038
50.34,-74.67,-1.536
50.34,-74.67,-3.964
50.34,-74.67,-3.129
50.34,-74.67,-2.267
50.34,-74.67,-3.515
50.34,-74.67,-2.255
50.34,-74.67,-3.066
50.34,-74.67,-2.906
50.34,-74.67,-1.311
50.34,-74.67,-3.2
50.34,-74.67,-2.839
50.34,-74.67,-3.225
50.34,-74.67,-1.494
50.34,-74.67,-3.507
50.34,-74.67,-2.583
50.34,-74.67,-3.366
50.34,-74.67,-3.53
50.34,-74.67,-3.571
50.34,-74.67,-1.822
50.34,-74.67,-2.806
50.34,-74.67,-2.822
50.34,-74.67,-2.38
50.34,-74.67,-1.712
50.34,-74.67,-2.901
50.34,-74.67,-2.768
50.34,-74.67,-2.212
50.34,-74.67,-2.58
50.34,-74.67,-1.3
50.34,-74.67,-3.043
50.34,-74.67,-4.019
50.34,-74.67,-1.518
50.34,-74.67,-3.946
50.34,-74.67,-3.11
50.34,-74.67,-2.249
50.34,-74.67,-3.496
50.34,-74.67,-2.236
50.34,-74.67,-3.048
50.32,-74.59,-2.894
50.32,-74.59,-1.337
50.32,-74.59,-3.177
50.32,-74.59,-2.819
50.32,-74.59,-3.201
50.32,-74.59,-1.522
50.32,-74.59,-3.483
50.32,-74.59,-2.576
50.32,-74.59,-3.338
50.32,-74.59,-3.511
50.32,-74.59,-3.538
50.32,-74.59,-1.843
50.32,-74.59,-2.793
50.32,-74.59,-2.826
50.32,-74.59,-2.395
50.32,-74.59,-1.713
50.32,-74.59,-2.896
50.32,-74.59,-2.769
50.32,-74.59,-2.208
50.32,-74.59,-2.565
50.32,-74.59,-1.332
50.32,-74.59,-3.042
50.32,-74.59,-3.961
50.32,-74.59,-1.552
50.32,-74.59,-3.907
50.32,-74.59,-3.082
50.32,-74.59,-2.254
50.32,-74.59,-3.47
50.32,-74.59,-2.226
50.32,-74.59,-3.035
50.32,-74.6,-2.988
50.32,-74.6,-1.431
50.32,-74.6,-3.27
50.32,-74.6,-2.913
50.32,-74.6,-3.296
50.32,-74.6,-1.615
50.32,-74.6,-3.577
50.32,-74.6,-2.67
50.32,-74.6,-3.433
50.32,-74.6,-3.605
50.32,-74.6,-3.632
50.32,-74.6,-1.937
50.32,-74.6,-2.887
50.32,-74.6,-2.919
50.32,-74.6,-2.488
50.32,-74.6,-1.808
50.32,-74.6,-2.99
50.32,-74.6,-2.862
50.32,-74.6,-2.302
50.32,-74.6,-2.659
50.32,-74.6,-1.425
50.32,-74.6,-3.136
50.32,-74.6,-4.055
50.32,-74.6,-1.646
50.32,-74.6,-4.001
50.32,-74.6,-3.176
50.32,-74.6,-2.347
50.32,-74.6,-3.564
50.32,-74.6,-2.32
50.32,-74.6,-3.129
50.31,-74.6,-3.001
50.31,-74.6,-1.445
50.31,-74.6,-3.284
50.31,-74.6,-2.926
50.31,-74.6,-3.31
50.31,-74.6,-1.629
50.31,-74.6,-3.591
50.31,-74.6,-2.683
50.31,-74.6,-3.447
50.31,-74.6,-3.618
50.31,-74.6,-3.646
50.31,-74.6,-1.95
50.31,-74.6,-2.901
50.31,-74.6,-2.933
50.31,-74.6,-2.502
50.31,-74.6,-1.821
50.31,-74.6,-3.003
50.31,-74.6,-2.875
50.31,-74.6,-2.316
50.31,-74.6,-2.672
50.31,-74.6,-1.439
50.31,-74.6,-3.15
50.31,-74.6,-4.069
50.31,-74.6,-1.66
50.31,-74.6,-4.014
50.31,-74.6,-3.19
50.31,-74.6,-2.361
50.31,-74.6,-3.578
50.31,-74.6,-2.333
50.31,-74.6,-3.143
50.31,-74.61,-2.929
50.31,-74.61,-1.372
50.31,-74.61,-3.212
50.31,-74.61,-2.854
50.31,-74.61,-3.236
50.31,-74.61,-1.557
50.31,-74.61,-3.519
50.31,-74.61,-2.611
50.31,-74.61,-3.375
50.31,-74.61,-3.546
50.31,-74.61,-3.574
50.31,-74.61,-1.878
50.31,-74.61,-2.829
50.31,-74.61,-2.862
50.31,-74.61,-2.43
50.31,-74.61,-1.748
50.31,-74.61,-2.931
50.31,-74.61,-2.803
50.31,-74.61,-2.243
50.31,-74.61,-2.6
50.31,-74.61,-1.367
50.31,-74.61,-3.078
50.31,-74.61,-3.997
50.31,-74.61,-1.586
50.31,-74.61,-3.942
50.31,-74.61,-3.117
50.31,-74.61,-2.289
50.31,-74.61,-3.506
50.31,-74.61,-2.26
50.31,-74.61,-3.071
50.36,-74.46,-2.774
50.36,-74.46,-1.225
50.36,-74.46,-3.058
50.36,-74.46,-2.702
50.36,-74.46,-3.093
50.36,-74.46,-1.407
50.36,-74.46,-3.361
50.36,-74.46,-2.46
50.36,-74.46,-3.22
50.36,-74.46,-3.394
50.36,-74.46,-3.417
50.36,-74.46,-1.732
50.36,-74.46,-2.675
50.36,-74.46,-2.706
50.36,-74.46,-2.276
50.36,-74.46,-1.605
50.36,-74.46,-2.783
50.36,-74.46,-2.654
50.36,-74.46,-2.1
50.36,-74.46,-2.451
50.36,-74.46,-1.216
50.36,-74.46,-2.922
50.36,-74.46,-3.846
50.36,-74.46,-1.444
50.36,-74.46,-3.789
50.36,-74.46,-2.962
50.36,-74.46,-2.137
50.36,-74.46,-3.353
50.36,-74.46,-2.115
50.36,-74.46,-2.917
50.36,-74.46,-2.793
50.36,-74.46,-1.243
50.36,-74.46,-3.076
50.36,-74.46,-2.721
50.36,-74.46,-3.111
50.36,-74.46,-1.426
50.36,-74.46,-3.379
50.36,-74.46,-2.479
50.36,-74.46,-3.238
50.36,-74.46,-3.412
50.36,-74.46,-3.435
50.36,-74.46,-1.751
50.36,-74.46,-2.693
50.36,-74.46,-2.725
50.36,-74.46,-2.294
50.36,-74.46,-1.624
50.36,-74.46,-2.801
50.36,-74.46,-2.673
50.36,-74.46,-2.118
50.36,-74.46,-2.469
50.36,-74.46,-1.234
50.36,-74.46,-2.941
50.36,-74.46,-3.865
50.36,-74.46,-1.463
50.36,-74.46,-3.808
50.36,-74.46,-2.98
50.36,-74.46,-2.156
50.36,-74.46,-3.371
50.36,-74.46,-2.133
50.36,-74.46,-2.935
50.36,-74.46,-2.811
50.36,-74.46,-1.262
50.36,-74.46,-3.095
50.36,-74.46,-2.739
50.36,-74.46,-3.13
50.36,-74.46,-1.444
50.36,-74.46,-3.398
50.36,-74.46,-2.497
50.36,-74.46,-3.257
50.36,-74.46,-3.431
50.36,-74.46,-3.454
50.36,-74.46,-1.769
50.36,-74.46,-2.712
50.36,-74.46,-2.743
50.36,-74.46,-2.313
50.36,-74.46,-1.643
50.36,-74.46,-2.82
50.36,-74.46,-2.691
50.36,-74.46,-2.137
50.36,-74.46,-2.488
50.36,-74.46,-1.253
50.36,-74.46,-2.959
50.36,-74.46,-3.883
50.36,-74.46,-1.481
50.36,-74.46,-3.827
50.36,-74.46,-2.999
50.36,-74.46,-2.174
50.36,-74.46,-3.39
50.36,-74.46,-2.152
50.36,-74.46,-2.954
50.35,-74.46,-2.863
50.35,-74.46,-1.313
50.35,-74.46,-3.146
50.35,-74.46,-2.791
50.35,-74.46,-3.182
50.35,-74.46,-1.496
50.35,-74.46,-3.45
50.35,-74.46,-2.549
50.35,-74.46,-3.309
50.35,-74.46,-3.483
50.35,-74.46,-3.506
50.35,-74.46,-1.821
50.35,-74.46,-2.764
50.35,-74.46,-2.795
50.35,-74.46,-2.365
50.35,-74.46,-1.694
50.35,-74.46,-2.871
50.35,-74.46,-2.743
50.35,-74.46,-2.189
50.35,-74.46,-2.539
50.35,-74.46,-1.305
50.35,-74.46,-3.012
50.35,-74.46,-3.935
50.35,-74.46,-1.533
50.35,-74.46,-3.878
50.35,-74.46,-3.051
50.35,-74.46,-2.226
50.35,-74.46,-3.442
50.35,-74.46,-2.203
50.35,-74.46,-3.006
50.35,-74.46,-2.881
50.35,-74.46,-1.332
50.35,-74.46,-3.165
50.35,-74.46,-2.81
50.35,-74.46,-3.201
50.35,-74.46,-1.514
50.35,-74.46,-3.468
50.35,-74.46,-2.567
50.35,-74.46,-3.328
50.35,-74.46,-3.501
50.35,-74.46,-3.524
50.35,-74.46,-1.839
50.35,-74.46,-2.782
50.35,-74.46,-2.813
50.35,-74.46,-2.383
50.35,-74.46,-1.713
50.35,-74.46,-2.89
50.35,-74.46,-2.761
50.35,-74.46,-2.207
50.35,-74.46,-2.558
50.35,-74.46,-1.323
50.35,-74.46,-3.03
50.35,-74.46,-3.954
50.35,-74.46,-1.552
50.35,-74.46,-3.897
50.35,-74.46,-3.069
50.35,-74.46,-2.245
50.35,-74.46,-3.46
50.35,-74.46,-2.222
50.35,-74.46,-3.024
50.24,-75.33,-2.804
50.24,-75.33,-1.187
50.24,-75.33,-3.104
50.24,-75.33,-2.729
50.24,-75.33,-3.107
50.24,-75.33,-1.384
50.24,-75.33,-3.41
50.24,-75.33,-2.479
50.24,-75.33,-3.257
50.24,-75.33,-3.427
50.24,-75.33,-3.478
50.24,-75.33,-1.701
50.24,-75.33,-2.696
50.24,-75.33,-2.726
50.24,-75.33,-2.278
50.24,-75.33,-1.586
50.24,-75.33,-2.791
50.24,-75.33,-2.662
50.24,-75.33,-2.087
50.24,-75.33,-2.471
50.24,-75.33,-1.191
50.24,-75.33,-2.936
50.24,-75.33,-3.912
50.24,-75.33,-1.384
50.24,-75.33,-3.843
50.24,-75.33,-3.009
50.24,-75.33,-2.138
50.24,-75.33,-3.394
50.24,-75.33,-2.123
50.24,-75.33,-2.947
50.23,-75.33,-2.798
50.23,-75.33,-1.182
50.23,-75.33,-3.098
50.23,-75.33,-2.723
50.23,-75.33,-3.101
50.23,-75.33,-1.378
50.23,-75.33,-3.405
50.23,-75.33,-2.473
50.23,-75.33,-3.252
50.23,-75.33,-3.422
50.23,-75.33,-3.473
50.23,-75.33,-1.695
50.23,-75.33,-2.691
50.23,-75.33,-2.721
50.23,-75.33,-2.273
50.23,-75.33,-1.58
50.23,-75.33,-2.785
50.23,-75.33,-2.656
50.23,-75.33,-2.081
50.23,-75.33,-2.465
50.23,-75.33,-1.185
50.23,-75.33,-2.93
50.23,-75.33,-3.906
50.23,-75.33,-1.378
50.23,-75.33,-3.837
50.23,-75.33,-3.003
50.23,-75.33,-2.132
50.23,-75.33,-3.389
50.23,-75.33,-2.117
50.23,-75.33,-2.941
50.23,-75.33,-2.798
50.23,-75.33,-1.182
50.23,-75.33,-3.098
50.23,-75.33,-2.723
50.23,-75.33,-3.101
50.23,-75.33,-1.378
50.23,-75.33,-3.405
50.23,-75.33,-2.473
50.23,-75.33,-3.252
50.23,-75.33,-3.422
50.23,-75.33,-3.473
50.23,-75.33,-1.695
50.23,-75.33,-2.691
50.23,-75.33,-2.721
50.23,-75.33,-2.273
50.23,-75.33,-1.58
50.23,-75.33,-2.785
50.23,-75.33,-2.656
50.23,-75.33,-2.081
50.23,-75.33,-2.465
50.23,-75.33,-1.185
50.23,-75.33,-2.93
50.23,-75.33,-3.906
50.23,-75.33,-1.378
50.23,-75.33,-3.837
50.23,-75.33,-3.003
50.23,-75.33,-2.132
50.23,-75.33,-3.389
50.23,-75.33,-2.117
50.23,-75.33,-2.941
50.23,-75.33,-2.816
50.23,-75.33,-1.2
50.23,-75.33,-3.116
50.23,-75.33,-2.742
50.23,-75.33,-3.12
50.23,-75.33,-1.397
50.23,-75.33,-3.424
50.23,-75.33,-2.491
50.23,-75.33,-3.271
50.23,-75.33,-3.44
50.23,-75.33,-3.491
50.23,-75.33,-1.714
50.23,-75.33,-2.71
50.23,-75.33,-2.74
50.23,-75.33,-2.291
50.23,-75.33,-1.599
50.23,-75.33,-2.804
50.23,-75.33,-2.675
50.23,-75.33,-2.1
50.23,-75.33,-2.484
50.23,-75.33,-1.204
50.23,-75.33,-2.949
50.23,-75.33,-3.925
50.23,-75.33,-1.397
50.23,-75.33,-3.855
50.23,-75.33,-3.022
50.23,-75.33,-2.151
50.23,-75.33,-3.407
50.23,-75.33,-2.135
50.23,-75.33,-2.96
50.17,-75.35,-2.786
50.17,-75.35,-1.171
50.17,-75.35,-3.086
50.17,-75.35,-2.71
50.17,-75.35,-3.088
50.17,-75.35,-1.366
50.17,-75.35,-3.395
50.17,-75.35,-2.46
50.17,-75.35,-3.243
50.17,-75.35,-3.411
50.17,-75.35,-3.463
50.17,-75.35,-1.681
50.17,-75.35,-2.681
50.17,-75.35,-2.712
50.17,-75.35,-2.263
50.17,-75.35,-1.566
50.17,-75.35,-2.773
50.17,-75.35,-2.643
50.17,-75.35,-2.069
50.17,-75.35,-2.451
50.17,-75.35,-1.174
50.17,-75.35,-2.921
50.17,-75.35,-3.895
50.17,-75.35,-1.365
50.17,-75.35,-3.825
50.17,-75.35,-2.993
50.17,-75.35,-2.122
50.17,-75.35,-3.378
50.17,-75.35,-2.104
50.17,-75.35,-2.931
50.17,-75.34,-2.822
50.17,-75.34,-1.207
50.17,-75.34,-3.122
50.17,-75.34,-2.747
50.17,-75.34,-3.126
50.17,-75.34,-1.402
50.17,-75.34,-3.431
50.17,-75.34,-2.495
50.17,-75.34,-3.28
50.17,-75.34,-3.448
50.17,-75.34,-3.499
50.17,-75.34,-1.718
50.17,-75.34,-2.718
50.17,-75.34,-2.748
50.17,-75.34,-2.298
50.17,-75.34,-1.604
50.17,-75.34,-2.809
50.17,-75.34,-2.679
50.17,-75.34,-2.106
50.17,-75.34,-2.487
50.17,-75.34,-1.209
50.17,-75.34,-2.958
50.17,-75.34,-3.932
50.17,-75.34,-1.403
50.17,-75.34,-3.862
50.17,-75.34,-3.028
50.17,-75.34,-2.158
50.17,-75.34,-3.415
50.17,-75.34,-2.14
50.17,-75.34,-2.967
50.17,-75.14,-2.757
50.17,-75.14,-1.152
50.17,-75.14,-3.055
50.17,-75.14,-2.68
50.17,-75.14,-3.056
50.17,-75.14,-1.342
50.17,-75.14,-3.369
50.17,-75.14,-2.427
50.17,-75.14,-3.224
50.17,-75.14,-3.385
50.17,-75.14,-3.439
50.17,-75.14,-1.654
50.17,-75.14,-2.662
50.17,-75.14,-2.692
50.17,-75.14,-2.242
50.17,-75.14,-1.54
50.17,-75.14,-2.743
50.17,-75.14,-2.609
50.17,-75.14,-2.043
50.17,-75.14,-2.418
50.17,-75.14,-1.152
50.17,-75.14,-2.902
50.17,-75.14,-3.866
50.17,-75.14,-1.342
50.17,-75.14,-3.792
50.17,-75.14,-2.967
50.17,-75.14,-2.101
50.17,-75.14,-3.35
50.17,-75.14,-2.075
50.17,-75.14,-2.906
50.18,-74.99,-2.744
50.18,-74.99,-1.143
50.18,-74.99,-3.042
50.18,-74.99,-2.668
50.18,-74.99,-3.043
50.18,-74.99,-1.33
50.18,-74.99,-3.356
50.18,-74.99,-2.413
50.18,-74.99,-3.214
50.18,-74.99,-3.373
50.18,-74.99,-3.426
50.18,-74.99,-1.642
50.18,-74.99,-2.651
50.18,-74.99,-2.681
50.18,-74.99,-2.23
50.18,-74.99,-1.53
50.18,-74.99,-2.73
50.18,-74.99,-2.595
50.18,-74.99,-2.032
50.18,-74.99,-2.404
50.18,-74.99,-1.141
50.18,-74.99,-2.891
50.18,-74.99,-3.854
50.18,-74.99,-1.332
50.18,-74.99,-3.778
50.18,-74.99,-2.955
50.18,-74.99,-2.09
50.18,-74.99,-3.338
50.18,-74.99,-2.062
50.18,-74.99,-2.894
50.13,-74.95,-2.735
50.13,-74.95,-1.135
50.13,-74.95,-3.032
50.13,-74.95,-2.657
50.13,-74.95,-3.032
50.13,-74.95,-1.321
50.13,-74.95,-3.349
50.13,-74.95,-2.402
50.13,-74.95,-3.208
50.13,-74.95,-3.366
50.13,-74.95,-3.421
50.13,-74.95,-1.631
50.13,-74.95,-2.645
50.13,-74.95,-2.676
50.13,-74.95,-2.224
50.13,-74.95,-1.519
50.13,-74.95,-2.72
50.13,-74.95,-2.583
50.13,-74.95,-2.022
50.13,-74.95,-2.392
50.13,-74.95,-1.133
50.13,-74.95,-2.886
50.13,-74.95,-3.845
50.13,-74.95,-1.321
50.13,-74.95,-3.769
50.13,-74.95,-2.947
50.13,-74.95,-2.083
50.13,-74.95,-3.33
50.13,-74.95,-2.052
50.13,-74.95,-2.887
50.14,-74.96,-2.683
50.14,-74.96,-1.083
50.14,-74.96,-2.981
50.14,-74.96,-2.606
50.14,-74.96,-2.98
50.14,-74.96,-1.27
50.14,-74.96,-3.297
50.14,-74.96,-2.351
